Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,319
'0:0:6.26,316
'0:0:6.28,320
'0:0:6.3,326
'0:0:6.32,329
'0:0:6.34,324
'0:0:6.36,320
'0:0:6.38,322
'0:0:6.4,328
'0:0:6.42,340
'0:0:6.44,355
'0:0:6.46,374
'0:0:6.48,394
'0:0:6.5,406
'0:0:6.52,406
'0:0:6.54,391
'0:0:6.56,373
'0:0:6.58,358
'0:0:6.6,346
'0:0:6.62,334
'0:0:6.64,318
'0:0:6.66,307
'0:0:6.68,308
'0:0:6.7,313
'0:0:6.72,320
'0:0:6.74,320
'0:0:6.76,322
'0:0:6.78,329
'0:0:6.8,336
'0:0:6.82,339
'0:0:6.84,331
'0:0:6.86,323
'0:0:6.88,323
'0:0:6.9,323
'0:0:6.92,322
'0:0:6.94,311
'0:0:6.96,311
'0:0:6.98,320
'0:0:7.0,330
'0:0:7.02,333
'0:0:7.04,324
'0:0:7.06,318
'0:0:7.08,318
'0:0:7.1,320
'0:0:7.12,320
'0:0:7.14,315
'0:0:7.16,311
'0:0:7.18,314
'0:0:7.2,326
'0:0:7.22,346
'0:0:7.24,360
'0:0:7.26,371
'0:0:7.28,378
'0:0:7.3,380
'0:0:7.32,372
'0:0:7.34,355
'0:0:7.36,340
'0:0:7.38,333
'0:0:7.4,329
'0:0:7.42,324
'0:0:7.44,316
'0:0:7.46,314
'0:0:7.48,324
'0:0:7.5,339
'0:0:7.52,349
'0:0:7.54,351
'0:0:7.56,353
'0:0:7.58,358
'0:0:7.6,362
'0:0:7.62,362
'0:0:7.64,354
'0:0:7.66,348
'0:0:7.68,349
'0:0:7.7,353
'0:0:7.72,353
'0:0:7.74,347
'0:0:7.76,341
'0:0:7.78,341
'0:0:7.8,344
'0:0:7.82,345
'0:0:7.84,341
'0:0:7.86,338
'0:0:7.88,342
'0:0:7.9,343
'0:0:7.92,340
'0:0:7.94,328
'0:0:7.96,329
'0:0:7.98,345
'0:0:8.0,353
'0:0:8.02,358
'0:0:8.04,384
'0:0:8.06,404
'0:0:8.08,413
'0:0:8.1,409
'0:0:8.12,395
'0:0:8.14,372
'0:0:8.16,352
'0:0:8.18,343
'0:0:8.2,339
'0:0:8.22,333
'0:0:8.24,328
'0:0:8.26,326
'0:0:8.28,333
'0:0:8.3,340
'0:0:8.32,345
'0:0:8.34,343
'0:0:8.36,339
'0:0:8.38,340
'0:0:8.4,340
'0:0:8.42,337
'0:0:8.44,329
'0:0:8.46,324
'0:0:8.48,328
'0:0:8.5,334
'0:0:8.52,336
'0:0:8.54,334
'0:0:8.56,334
'0:0:8.58,341
'0:0:8.6,348
'0:0:8.62,351
'0:0:8.64,346
'0:0:8.66,343
'0:0:8.68,349
'0:0:8.7,353
'0:0:8.72,354
'0:0:8.74,352
'0:0:8.76,362
'0:0:8.78,382
'0:0:8.8,401
'0:0:8.82,409
'0:0:8.84,404
'0:0:8.86,392
'0:0:8.88,381
'0:0:8.9,369
'0:0:8.92,353
'0:0:8.94,332
'0:0:8.96,320
'0:0:8.98,317
'0:0:9.0,317
'0:0:9.02,318
'0:0:9.04,316
'0:0:9.06,319
'0:0:9.08,330
'0:0:9.1,338
'0:0:9.12,342
'0:0:9.14,339
'0:0:9.16,336
'0:0:9.18,339
'0:0:9.2,342
'0:0:9.22,341
'0:0:9.24,333
'0:0:9.26,328
'0:0:9.28,329
'0:0:9.3,329
'0:0:9.32,325
'0:0:9.34,313
'0:0:9.36,306
'0:0:9.38,310
'0:0:9.4,315
'0:0:9.42,316
'0:0:9.44,312
'0:0:9.46,312
'0:0:9.48,318
'0:0:9.5,322
'0:0:9.52,328
'0:0:9.54,335
'0:0:9.56,352
'0:0:9.58,375
'0:0:9.6,392
'0:0:9.62,393
'0:0:9.64,378
'0:0:9.66,360
'0:0:9.68,349
'0:0:9.7,340
'0:0:9.72,330
'0:0:9.74,316
'0:0:9.76,309
'0:0:9.78,309
'0:0:9.8,314
'0:0:9.82,318
'0:0:9.84,319
'0:0:9.86,322
'0:0:9.88,328
'0:0:9.9,333
'0:0:9.92,333
'0:0:9.94,323
'0:0:9.96,322
'0:0:9.98,327
'0:0:10.0,330
'0:0:10.02,330
'0:0:10.04,324
'0:0:10.06,321
'0:0:10.08,325
'0:0:10.1,330
'0:0:10.12,330
'0:0:10.14,325
'0:0:10.16,322
'0:0:10.18,326
'0:0:10.2,331
'0:0:10.22,330
'0:0:10.24,326
'0:0:10.26,325
'0:0:10.28,330
'0:0:10.3,340
'0:0:10.32,352
'0:0:10.34,367
'0:0:10.36,384
'0:0:10.38,399
'0:0:10.4,406
'0:0:10.42,398
'0:0:10.44,380
'0:0:10.46,364
'0:0:10.48,356
'0:0:10.5,350
'0:0:10.52,340
'0:0:10.54,328
'0:0:10.56,321
'0:0:10.58,323
'0:0:10.6,329
'0:0:10.62,331
'0:0:10.64,331
'0:0:10.66,331
'0:0:10.68,337
'0:0:10.7,342
'0:0:10.72,340
'0:0:10.74,332
'0:0:10.76,328
'0:0:10.78,328
'0:0:10.8,330
'0:0:10.82,327
'0:0:10.84,322
'0:0:10.86,320
'0:0:10.88,326
'0:0:10.9,331
'0:0:10.92,330
'0:0:10.94,320
'0:0:10.96,319
'0:0:10.98,326
'0:0:11.0,332
'0:0:11.02,331
'0:0:11.04,325
'0:0:11.06,323
'0:0:11.08,330
'0:0:11.1,343
'0:0:11.12,360
'0:0:11.14,375
'0:0:11.16,388
'0:0:11.18,398
'0:0:11.2,397
'0:0:11.22,384
'0:0:11.24,364
'0:0:11.26,349
'0:0:11.28,341
'0:0:11.3,334
'0:0:11.32,323
'0:0:11.34,313
'0:0:11.36,312
'0:0:11.38,321
'0:0:11.4,331
'0:0:11.42,335
'0:0:11.44,333
'0:0:11.46,336
'0:0:11.48,343
'0:0:11.5,346
'0:0:11.52,343
'0:0:11.54,336
'0:0:11.56,334
'0:0:11.58,335
'0:0:11.6,336
'0:0:11.62,332
'0:0:11.64,325
'0:0:11.66,324
'0:0:11.68,328
'0:0:11.7,332
'0:0:11.72,330
'0:0:11.74,323
'0:0:11.76,324
'0:0:11.78,328
'0:0:11.8,331
'0:0:11.82,329
'0:0:11.84,326
'0:0:11.86,333
'0:0:11.88,353
'0:0:11.9,376
'0:0:11.92,388
'0:0:11.94,385
'0:0:11.96,384
'0:0:11.98,381
'0:0:12.0,373
'0:0:12.02,358
'0:0:12.04,342
'0:0:12.06,330
'0:0:12.08,328
'0:0:12.1,325
'0:0:12.12,320
'0:0:12.14,316
'0:0:12.16,321
'0:0:12.18,331
'0:0:12.2,340
'0:0:12.22,339
'0:0:12.24,333
'0:0:12.26,331
'0:0:12.28,334
'0:0:12.3,336
'0:0:12.32,331
'0:0:12.34,324
'0:0:12.36,323
'0:0:12.38,325
'0:0:12.4,328
'0:0:12.42,325
'0:0:12.44,320
'0:0:12.46,321
'0:0:12.48,327
'0:0:12.5,329
'0:0:12.52,325
'0:0:12.54,320
'0:0:12.56,320
'0:0:12.58,325
'0:0:12.6,329
'0:0:12.62,327
'0:0:12.64,331
'0:0:12.66,348
'0:0:12.68,371
'0:0:12.7,388
'0:0:12.72,389
'0:0:12.74,381
'0:0:12.76,372
'0:0:12.78,363
'0:0:12.8,354
'0:0:12.82,338
'0:0:12.84,322
'0:0:12.86,316
'0:0:12.88,317
'0:0:12.9,323
'0:0:12.92,323
'0:0:12.94,320
'0:0:12.96,328
'0:0:12.98,339
'0:0:13.0,345
'0:0:13.02,342
'0:0:13.04,337
'0:0:13.06,336
'0:0:13.08,337
'0:0:13.1,336
'0:0:13.12,329
'0:0:13.14,322
'0:0:13.16,322
'0:0:13.18,327
'0:0:13.2,330
'0:0:13.22,325
'0:0:13.24,321
'0:0:13.26,321
'0:0:13.28,327
'0:0:13.3,330
'0:0:13.32,326
'0:0:13.34,321
'0:0:13.36,324
'0:0:13.38,331
'0:0:13.4,342
'0:0:13.42,354
'0:0:13.44,369
'0:0:13.46,385
'0:0:13.48,395
'0:0:13.5,394
'0:0:13.52,380
'0:0:13.54,362
'0:0:13.56,349
'0:0:13.58,341
'0:0:13.6,334
'0:0:13.62,321
'0:0:13.64,311
'0:0:13.66,312
'0:0:13.68,320
'0:0:13.7,329
'0:0:13.72,332
'0:0:13.74,331
'0:0:13.76,335
'0:0:13.78,342
'0:0:13.8,344
'0:0:13.82,340
'0:0:13.84,335
'0:0:13.86,334
'0:0:13.88,337
'0:0:13.9,337
'0:0:13.92,331
'0:0:13.94,321
'0:0:13.96,323
'0:0:13.98,329
'0:0:14.0,332
'0:0:14.02,328
'0:0:14.04,323
'0:0:14.06,323
'0:0:14.08,329
'0:0:14.1,331
'0:0:14.12,328
'0:0:14.14,327
'0:0:14.16,337
'0:0:14.18,358
'0:0:14.2,379
'0:0:14.22,389
'0:0:14.24,390
'0:0:14.26,388
'0:0:14.28,383
'0:0:14.3,371
'0:0:14.32,354
'0:0:14.34,337
'0:0:14.36,329
'0:0:14.38,326
'0:0:14.4,325
'0:0:14.42,320
'0:0:14.44,319
'0:0:14.46,327
'0:0:14.48,337
'0:0:14.5,342
'0:0:14.52,339
'0:0:14.54,334
'0:0:14.56,333
'0:0:14.58,336
'0:0:14.6,337
'0:0:14.62,328
'0:0:14.64,321
'0:0:14.66,320
'0:0:14.68,325
'0:0:14.7,329
'0:0:14.72,325
'0:0:14.74,322
'0:0:14.76,325
'0:0:14.78,331
'0:0:14.8,334
'0:0:14.82,329
'0:0:14.84,324
'0:0:14.86,326
'0:0:14.88,331
'0:0:14.9,338
'0:0:14.92,344
'0:0:14.94,352
'0:0:14.96,374
'0:0:14.98,394
'0:0:15.0,401
'0:0:15.02,391
'0:0:15.04,375
'0:0:15.06,363
'0:0:15.08,353
'0:0:15.1,344
'0:0:15.12,329
'0:0:15.14,318
'0:0:15.16,317
'0:0:15.18,322
'0:0:15.2,328
'0:0:15.22,329
'0:0:15.24,330
'0:0:15.26,335
'0:0:15.28,341
'0:0:15.3,344
'0:0:15.32,338
'0:0:15.34,331
'0:0:15.36,331
'0:0:15.38,332
'0:0:15.4,332
'0:0:15.42,324
'0:0:15.44,318
'0:0:15.46,320
'0:0:15.48,324
'0:0:15.5,327
'0:0:15.52,322
'0:0:15.54,319
'0:0:15.56,321
'0:0:15.58,324
'0:0:15.6,326
'0:0:15.62,321
'0:0:15.64,319
'0:0:15.66,327
'0:0:15.68,344
'0:0:15.7,366
'0:0:15.72,379
'0:0:15.74,386
'0:0:15.76,389
'0:0:15.78,384
'0:0:15.8,374
'0:0:15.82,354
'0:0:15.84,337
'0:0:15.86,327
'0:0:15.88,322
'0:0:15.9,316
'0:0:15.92,310
'0:0:15.94,304
'0:0:15.96,314
'0:0:15.98,327
'0:0:16.0,337
'0:0:16.02,336
'0:0:16.04,335
'0:0:16.06,338
'0:0:16.08,341
'0:0:16.1,341
'0:0:16.12,332
'0:0:16.14,325
'0:0:16.16,326
'0:0:16.18,328
'0:0:16.2,328
'0:0:16.22,322
'0:0:16.24,318
'0:0:16.26,321
'0:0:16.28,326
'0:0:16.3,328
'0:0:16.32,323
'0:0:16.34,320
'0:0:16.36,324
'0:0:16.38,330
'0:0:16.4,337
'0:0:16.42,344
'0:0:16.44,360
'0:0:16.46,380
'0:0:16.48,395
'0:0:16.5,398
'0:0:16.52,386
'0:0:16.54,370
'0:0:16.56,358
'0:0:16.58,349
'0:0:16.6,338
'0:0:16.62,324
'0:0:16.64,314
'0:0:16.66,315
'0:0:16.68,322
'0:0:16.7,330
'0:0:16.72,333
'0:0:16.74,336
'0:0:16.76,343
'0:0:16.78,349
'0:0:16.8,349
'0:0:16.82,343
'0:0:16.84,336
'0:0:16.86,336
'0:0:16.88,337
'0:0:16.9,336
'0:0:16.92,330
'0:0:16.94,321
'0:0:16.96,326
'0:0:16.98,332
'0:0:17.0,334
'0:0:17.02,328
'0:0:17.04,324
'0:0:17.06,327
'0:0:17.08,331
'0:0:17.1,333
'0:0:17.12,332
'0:0:17.14,341
'0:0:17.16,362
'0:0:17.18,382
'0:0:17.2,394
'0:0:17.22,390
'0:0:17.24,379
'0:0:17.26,369
'0:0:17.28,358
'0:0:17.3,346
'0:0:17.32,328
'0:0:17.34,313
'0:0:17.36,310
'0:0:17.38,312
'0:0:17.4,316
'0:0:17.42,317
'0:0:17.44,320
'0:0:17.46,330
'0:0:17.48,339
'0:0:17.5,341
'0:0:17.52,334
'0:0:17.54,329
'0:0:17.56,330
'0:0:17.58,330
'0:0:17.6,328
'0:0:17.62,322
'0:0:17.64,318
'0:0:17.66,322
'0:0:17.68,326
'0:0:17.7,326
'0:0:17.72,321
'0:0:17.74,318
'0:0:17.76,321
'0:0:17.78,326
'0:0:17.8,327
'0:0:17.82,324
'0:0:17.84,325
'0:0:17.86,339
'0:0:17.88,360
'0:0:17.9,379
'0:0:17.92,388
'0:0:17.94,385
'0:0:17.96,385
'0:0:17.98,378
'0:0:18.0,366
'0:0:18.02,348
'0:0:18.04,333
'0:0:18.06,326
'0:0:18.08,321
'0:0:18.1,317
'0:0:18.12,313
'0:0:18.14,314
'0:0:18.16,324
'0:0:18.18,334
'0:0:18.2,338
'0:0:18.22,335
'0:0:18.24,332
'0:0:18.26,335
'0:0:18.28,337
'0:0:18.3,334
'0:0:18.32,326
'0:0:18.34,321
'0:0:18.36,324
'0:0:18.38,328
'0:0:18.4,329
'0:0:18.42,324
'0:0:18.44,322
'0:0:18.46,325
'0:0:18.48,331
'0:0:18.5,332
'0:0:18.52,327
'0:0:18.54,326
'0:0:18.56,330
'0:0:18.58,338
'0:0:18.6,350
'0:0:18.62,362
'0:0:18.64,378
'0:0:18.66,393
'0:0:18.68,398
'0:0:18.7,393
'0:0:18.72,375
'0:0:18.74,358
'0:0:18.76,349
'0:0:18.78,341
'0:0:18.8,331
'0:0:18.82,318
'0:0:18.84,312
'0:0:18.86,318
'0:0:18.88,326
'0:0:18.9,332
'0:0:18.92,332
'0:0:18.94,329
'0:0:18.96,337
'0:0:18.98,343
'0:0:19.0,343
'0:0:19.02,335
'0:0:19.04,330
'0:0:19.06,332
'0:0:19.08,334
'0:0:19.1,332
'0:0:19.12,325
'0:0:19.14,321
'0:0:19.16,325
'0:0:19.18,329
'0:0:19.2,328
'0:0:19.22,322
'0:0:19.24,320
'0:0:19.26,326
'0:0:19.28,331
'0:0:19.3,333
'0:0:19.32,336
'0:0:19.34,350
'0:0:19.36,374
'0:0:19.38,393
'0:0:19.4,398
'0:0:19.42,389
'0:0:19.44,377
'0:0:19.46,367
'0:0:19.48,357
'0:0:19.5,343
'0:0:19.52,327
'0:0:19.54,317
'0:0:19.56,316
'0:0:19.58,321
'0:0:19.6,323
'0:0:19.62,322
'0:0:19.64,326
'0:0:19.66,334
'0:0:19.68,341
'0:0:19.7,341
'0:0:19.72,335
'0:0:19.74,330
'0:0:19.76,333
'0:0:19.78,334
'0:0:19.8,329
'0:0:19.82,322
'0:0:19.84,319
'0:0:19.86,324
'0:0:19.88,329
'0:0:19.9,329
'0:0:19.92,324
'0:0:19.94,319
'0:0:19.96,325
'0:0:19.98,330
'0:0:20.0,329
'0:0:20.02,323
'0:0:20.04,321
'0:0:20.06,329
'0:0:20.08,346
'0:0:20.1,362
'0:0:20.12,375
'0:0:20.14,384
'0:0:20.16,389
'0:0:20.18,386
'0:0:20.2,373
'0:0:20.22,354
'0:0:20.24,340
'0:0:20.26,334
'0:0:20.28,328
'0:0:20.3,321
'0:0:20.32,312
'0:0:20.34,312
'0:0:20.36,321
'0:0:20.38,329
'0:0:20.4,332
'0:0:20.42,332
'0:0:20.44,332
'0:0:20.46,337
'0:0:20.48,339
'0:0:20.5,335
'0:0:20.52,327
'0:0:20.54,324
'0:0:20.56,326
'0:0:20.58,328
'0:0:20.6,325
'0:0:20.62,319
'0:0:20.64,318
'0:0:20.66,322
'0:0:20.68,326
'0:0:20.7,325
'0:0:20.72,321
'0:0:20.74,320
'0:0:20.76,325
'0:0:20.78,329
'0:0:20.8,329
'0:0:20.82,328
'0:0:20.84,339
'0:0:20.86,362
'0:0:20.88,383
'0:0:20.9,394
'0:0:20.92,391
'0:0:20.94,378
'0:0:20.96,370
'0:0:20.98,359
'0:0:21.0,345
'0:0:21.02,326
'0:0:21.04,317
'0:0:21.06,315
'0:0:21.08,315
'0:0:21.1,311
'0:0:21.12,307
'0:0:21.14,310
'0:0:21.16,322
'0:0:21.18,331
'0:0:21.2,337
'0:0:21.22,337
'0:0:21.24,339
'0:0:21.26,344
'0:0:21.28,344
'0:0:21.3,337
'0:0:21.32,326
'0:0:21.34,321
'0:0:21.36,324
'0:0:21.38,329
'0:0:21.4,328
'0:0:21.42,323
'0:0:21.44,323
'0:0:21.46,330
'0:0:21.48,336
'0:0:21.5,335
'0:0:21.52,331
'0:0:21.54,332
'0:0:21.56,338
'0:0:21.58,345
'0:0:21.6,352
'0:0:21.62,362
'0:0:21.64,378
'0:0:21.66,395
'0:0:21.68,402
'0:0:21.7,394
'0:0:21.72,376
'0:0:21.74,361
'0:0:21.76,351
'0:0:21.78,341
'0:0:21.8,328
'0:0:21.82,314
'0:0:21.84,310
'0:0:21.86,315
'0:0:21.88,322
'0:0:21.9,323
'0:0:21.92,322
'0:0:21.94,321
'0:0:21.96,329
'0:0:21.98,336
'0:0:22.0,337
'0:0:22.02,331
'0:0:22.04,330
'0:0:22.06,332
'0:0:22.08,333
'0:0:22.1,326
'0:0:22.12,319
'0:0:22.14,320
'0:0:22.16,325
'0:0:22.18,329
'0:0:22.2,326
'0:0:22.22,321
'0:0:22.24,322
'0:0:22.26,326
'0:0:22.28,330
'0:0:22.3,326
'0:0:22.32,324
'0:0:22.34,328
'0:0:22.36,342
'0:0:22.38,362
'0:0:22.4,376
'0:0:22.42,385
'0:0:22.44,390
'0:0:22.46,389
'0:0:22.48,381
'0:0:22.5,363
'0:0:22.52,343
'0:0:22.54,331
'0:0:22.56,326
'0:0:22.58,324
'0:0:22.6,318
'0:0:22.62,313
'0:0:22.64,316
'0:0:22.66,326
'0:0:22.68,336
'0:0:22.7,337
'0:0:22.72,333
'0:0:22.74,334
'0:0:22.76,338
'0:0:22.78,340
'0:0:22.8,334
'0:0:22.82,327
'0:0:22.84,325
'0:0:22.86,325
'0:0:22.88,327
'0:0:22.9,322
'0:0:22.92,317
'0:0:22.94,315
'0:0:22.96,323
'0:0:22.98,329
'0:0:23.0,327
'0:0:23.02,322
'0:0:23.04,323
'0:0:23.06,330
'0:0:23.08,335
'0:0:23.1,332
'0:0:23.12,335
'0:0:23.14,350
'0:0:23.16,374
'0:0:23.18,394
'0:0:23.2,397
'0:0:23.22,390
'0:0:23.24,381
'0:0:23.26,372
'0:0:23.28,361
'0:0:23.3,344
'0:0:23.32,329
'0:0:23.34,321
'0:0:23.36,320
'0:0:23.38,323
'0:0:23.4,322
'0:0:23.42,323
'0:0:23.44,329
'0:0:23.46,338
'0:0:23.48,345
'0:0:23.5,342
'0:0:23.52,338
'0:0:23.54,338
'0:0:23.56,341
'0:0:23.58,340
'0:0:23.6,334
'0:0:23.62,326
'0:0:23.64,325
'0:0:23.66,328
'0:0:23.68,331
'0:0:23.7,326
'0:0:23.72,322
'0:0:23.74,322
'0:0:23.76,326
'0:0:23.78,328
'0:0:23.8,325
'0:0:23.82,321
'0:0:23.84,323
'0:0:23.86,334
'0:0:23.88,350
'0:0:23.9,363
'0:0:23.92,375
'0:0:23.94,381
'0:0:23.96,385
'0:0:23.98,381
'0:0:24.0,365
'0:0:24.02,347
'0:0:24.04,336
'0:0:24.06,330
'0:0:24.08,324
'0:0:24.1,316
'0:0:24.12,309
'0:0:24.14,312
'0:0:24.16,323
'0:0:24.18,334
'0:0:24.2,336
'0:0:24.22,336
'0:0:24.24,339
'0:0:24.26,345
'0:0:24.28,348
'0:0:24.3,343
'0:0:24.32,335
'0:0:24.34,333
'0:0:24.36,333
'0:0:24.38,333
'0:0:24.4,326
'0:0:24.42,320
'0:0:24.44,321
'0:0:24.46,325
'0:0:24.48,328
'0:0:24.5,326
'0:0:24.52,322
'0:0:24.54,325
'0:0:24.56,329
'0:0:24.58,332
'0:0:24.6,330
'0:0:24.62,337
'0:0:24.64,355
'0:0:24.66,377
'0:0:24.68,391
'0:0:24.7,388
'0:0:24.72,376
'0:0:24.74,364
'0:0:24.76,352
'0:0:24.78,340
'0:0:24.8,324
'0:0:24.82,311
'0:0:24.84,308
'0:0:24.86,309
'0:0:24.88,316
'0:0:24.9,316
'0:0:24.92,318
'0:0:24.94,322
'0:0:24.96,335
'0:0:24.98,342
'0:0:25.0,338
