Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,262
'0:0:6.26,269
'0:0:6.28,284
'0:0:6.3,299
'0:0:6.32,317
'0:0:6.34,334
'0:0:6.36,342
'0:0:6.38,332
'0:0:6.4,317
'0:0:6.42,300
'0:0:6.44,286
'0:0:6.46,271
'0:0:6.48,254
'0:0:6.5,233
'0:0:6.52,223
'0:0:6.54,225
'0:0:6.56,230
'0:0:6.58,233
'0:0:6.6,231
'0:0:6.62,235
'0:0:6.64,244
'0:0:6.66,252
'0:0:6.68,264
'0:0:6.7,296
'0:0:6.72,364
'0:0:6.74,454
'0:0:6.76,531
'0:0:6.78,575
'0:0:6.8,576
'0:0:6.82,550
'0:0:6.84,511
'0:0:6.86,463
'0:0:6.88,410
'0:0:6.9,356
'0:0:6.92,313
'0:0:6.94,287
'0:0:6.96,271
'0:0:6.98,261
'0:0:7.0,254
'0:0:7.02,262
'0:0:7.04,286
'0:0:7.06,315
'0:0:7.08,336
'0:0:7.1,345
'0:0:7.12,350
'0:0:7.14,354
'0:0:7.16,351
'0:0:7.18,341
'0:0:7.2,318
'0:0:7.22,301
'0:0:7.24,293
'0:0:7.26,289
'0:0:7.28,286
'0:0:7.3,278
'0:0:7.32,277
'0:0:7.34,283
'0:0:7.36,290
'0:0:7.38,292
'0:0:7.4,291
'0:0:7.42,294
'0:0:7.44,312
'0:0:7.46,353
'0:0:7.48,422
'0:0:7.5,498
'0:0:7.52,566
'0:0:7.54,609
'0:0:7.56,614
'0:0:7.58,585
'0:0:7.6,528
'0:0:7.62,465
'0:0:7.64,406
'0:0:7.66,348
'0:0:7.68,298
'0:0:7.7,251
'0:0:7.72,222
'0:0:7.74,217
'0:0:7.76,229
'0:0:7.78,252
'0:0:7.8,276
'0:0:7.82,306
'0:0:7.84,339
'0:0:7.86,359
'0:0:7.88,363
'0:0:7.9,353
'0:0:7.92,341
'0:0:7.94,332
'0:0:7.96,318
'0:0:7.98,304
'0:0:8.0,286
'0:0:8.02,276
'0:0:8.04,277
'0:0:8.06,276
'0:0:8.08,274
'0:0:8.1,269
'0:0:8.12,274
'0:0:8.14,295
'0:0:8.16,335
'0:0:8.18,402
'0:0:8.2,477
'0:0:8.22,544
'0:0:8.24,588
'0:0:8.26,596
'0:0:8.28,574
'0:0:8.3,528
'0:0:8.32,476
'0:0:8.34,429
'0:0:8.36,379
'0:0:8.38,325
'0:0:8.4,278
'0:0:8.42,247
'0:0:8.44,241
'0:0:8.46,248
'0:0:8.48,270
'0:0:8.5,293
'0:0:8.52,316
'0:0:8.54,340
'0:0:8.56,348
'0:0:8.58,343
'0:0:8.6,320
'0:0:8.62,291
'0:0:8.64,266
'0:0:8.66,242
'0:0:8.68,225
'0:0:8.7,209
'0:0:8.72,204
'0:0:8.74,216
'0:0:8.76,236
'0:0:8.78,264
'0:0:8.8,292
'0:0:8.82,333
'0:0:8.84,409
'0:0:8.86,621
'0:0:8.88,1019
'0:0:8.9,1022
'0:0:8.92,1023
'0:0:8.94,1023
'0:0:8.96,1022
'0:0:8.98,1023
'0:0:9.0,1023
'0:0:9.02,1023
'0:0:9.04,1023
'0:0:9.06,1023
'0:0:9.08,1022
'0:0:9.1,1023
'0:0:9.12,1023
'0:0:9.14,1022
'0:0:9.16,1022
'0:0:9.18,1022
'0:0:9.2,1022
'0:0:9.22,1009
'0:0:9.24,976
'0:0:9.26,929
'0:0:9.28,883
'0:0:9.3,839
'0:0:9.32,804
'0:0:9.34,786
'0:0:9.36,775
'0:0:9.38,761
'0:0:9.4,750
'0:0:9.42,748
'0:0:9.44,760
'0:0:9.46,784
'0:0:9.48,819
'0:0:9.5,859
'0:0:9.52,905
'0:0:9.54,956
'0:0:9.56,998
'0:0:9.58,1022
'0:0:9.6,1020
'0:0:9.62,1022
'0:0:9.64,1022
'0:0:9.66,1022
'0:0:9.68,1022
'0:0:9.7,1014
'0:0:9.72,960
'0:0:9.74,870
'0:0:9.76,740
'0:0:9.78,461
'0:0:9.8,1
'0:0:9.82,0
'0:0:9.84,0
'0:0:9.86,0
'0:0:9.88,0
'0:0:9.9,0
'0:0:9.92,0
'0:0:9.94,0
'0:0:9.96,0
'0:0:9.98,0
'0:0:10.0,0
'0:0:10.02,0
'0:0:10.04,0
'0:0:10.06,0
'0:0:10.08,0
'0:0:10.1,0
'0:0:10.12,0
'0:0:10.14,0
'0:0:10.16,0
'0:0:10.18,0
'0:0:10.2,0
'0:0:10.22,0
'0:0:10.24,0
'0:0:10.26,0
'0:0:10.28,0
'0:0:10.3,0
'0:0:10.32,0
'0:0:10.34,0
'0:0:10.36,0
'0:0:10.38,0
'0:0:10.4,1
'0:0:10.42,47
'0:0:10.44,112
'0:0:10.46,157
'0:0:10.48,179
'0:0:10.5,175
'0:0:10.52,165
'0:0:10.54,161
'0:0:10.56,159
'0:0:10.58,159
'0:0:10.6,151
'0:0:10.62,150
'0:0:10.64,164
'0:0:10.66,190
'0:0:10.68,221
'0:0:10.7,243
'0:0:10.72,264
'0:0:10.74,285
'0:0:10.76,297
'0:0:10.78,300
'0:0:10.8,288
'0:0:10.82,273
'0:0:10.84,263
'0:0:10.86,256
'0:0:10.88,249
'0:0:10.9,236
'0:0:10.92,227
'0:0:10.94,231
'0:0:10.96,239
'0:0:10.98,250
'0:0:11.0,251
'0:0:11.02,255
'0:0:11.04,266
'0:0:11.06,275
'0:0:11.08,282
'0:0:11.1,282
'0:0:11.12,300
'0:0:11.14,358
'0:0:11.16,445
'0:0:11.18,534
'0:0:11.2,589
'0:0:11.22,609
'0:0:11.24,602
'0:0:11.26,570
'0:0:11.28,525
'0:0:11.3,467
'0:0:11.32,414
'0:0:11.34,375
'0:0:11.36,345
'0:0:11.38,318
'0:0:11.4,293
'0:0:11.42,279
'0:0:11.44,282
'0:0:11.46,294
'0:0:11.48,311
'0:0:11.5,315
'0:0:11.52,318
'0:0:11.54,319
'0:0:11.56,310
'0:0:11.58,293
'0:0:11.6,263
'0:0:11.62,233
'0:0:11.64,216
'0:0:11.66,206
'0:0:11.68,201
'0:0:11.7,194
'0:0:11.72,191
'0:0:11.74,200
'0:0:11.76,213
'0:0:11.78,227
'0:0:11.8,232
'0:0:11.82,240
'0:0:11.84,253
'0:0:11.86,264
'0:0:11.88,272
'0:0:11.9,270
'0:0:11.92,270
'0:0:11.94,294
'0:0:11.96,349
'0:0:11.98,432
'0:0:12.0,511
'0:0:12.02,568
'0:0:12.04,596
'0:0:12.06,589
'0:0:12.08,556
'0:0:12.1,499
'0:0:12.12,436
'0:0:12.14,384
'0:0:12.16,338
'0:0:12.18,300
'0:0:12.2,265
'0:0:12.22,243
'0:0:12.24,241
'0:0:12.26,254
'0:0:12.28,278
'0:0:12.3,302
'0:0:12.32,320
'0:0:12.34,338
'0:0:12.36,350
'0:0:12.38,347
'0:0:12.4,332
'0:0:12.42,313
'0:0:12.44,297
'0:0:12.46,283
'0:0:12.48,271
'0:0:12.5,255
'0:0:12.52,241
'0:0:12.54,238
'0:0:12.56,241
'0:0:12.58,247
'0:0:12.6,250
'0:0:12.62,251
'0:0:12.64,260
'0:0:12.66,269
'0:0:12.68,275
'0:0:12.7,274
'0:0:12.72,274
'0:0:12.74,295
'0:0:12.76,348
'0:0:12.78,425
'0:0:12.8,500
'0:0:12.82,550
'0:0:12.84,574
'0:0:12.86,566
'0:0:12.88,532
'0:0:12.9,479
'0:0:12.92,419
'0:0:12.94,368
'0:0:12.96,327
'0:0:12.98,293
'0:0:13.0,261
'0:0:13.02,238
'0:0:13.04,239
'0:0:13.06,256
'0:0:13.08,281
'0:0:13.1,304
'0:0:13.12,324
'0:0:13.14,341
'0:0:13.16,352
'0:0:13.18,350
'0:0:13.2,335
'0:0:13.22,314
'0:0:13.24,299
'0:0:13.26,286
'0:0:13.28,273
'0:0:13.3,257
'0:0:13.32,243
'0:0:13.34,241
'0:0:13.36,246
'0:0:13.38,250
'0:0:13.4,252
'0:0:13.42,253
'0:0:13.44,261
'0:0:13.46,271
'0:0:13.48,277
'0:0:13.5,276
'0:0:13.52,275
'0:0:13.54,296
'0:0:13.56,351
'0:0:13.58,431
'0:0:13.6,509
'0:0:13.62,562
'0:0:13.64,586
'0:0:13.66,581
'0:0:13.68,549
'0:0:13.7,494
'0:0:13.72,431
'0:0:13.74,380
'0:0:13.76,341
'0:0:13.78,311
'0:0:13.8,282
'0:0:13.82,259
'0:0:13.84,253
'0:0:13.86,263
'0:0:13.88,281
'0:0:13.9,299
'0:0:13.92,317
'0:0:13.94,334
'0:0:13.96,345
'0:0:13.98,347
'0:0:14.0,336
'0:0:14.02,316
'0:0:14.04,301
'0:0:14.06,286
'0:0:14.08,276
'0:0:14.1,261
'0:0:14.12,248
'0:0:14.14,244
'0:0:14.16,247
'0:0:14.18,252
'0:0:14.2,249
'0:0:14.22,249
'0:0:14.24,257
'0:0:14.26,268
'0:0:14.28,277
'0:0:14.3,277
'0:0:14.32,274
'0:0:14.34,278
'0:0:14.36,289
'0:0:14.38,306
'0:0:14.4,353
'0:0:14.42,426
'0:0:14.44,509
'0:0:14.46,569
'0:0:14.48,592
'0:0:14.5,575
'0:0:14.52,532
'0:0:14.54,480
'0:0:14.56,429
'0:0:14.58,381
'0:0:14.6,334
'0:0:14.62,296
'0:0:14.64,271
'0:0:14.66,259
'0:0:14.68,255
'0:0:14.7,254
'0:0:14.72,260
'0:0:14.74,282
'0:0:14.76,307
'0:0:14.78,327
'0:0:14.8,330
'0:0:14.82,325
'0:0:14.84,317
'0:0:14.86,307
'0:0:14.88,294
'0:0:14.9,268
'0:0:14.92,246
'0:0:14.94,239
'0:0:14.96,238
'0:0:14.98,237
'0:0:15.0,232
'0:0:15.02,231
'0:0:15.04,241
'0:0:15.06,255
'0:0:15.08,265
'0:0:15.1,266
'0:0:15.12,267
'0:0:15.14,273
'0:0:15.16,282
'0:0:15.18,288
'0:0:15.2,285
'0:0:15.22,283
'0:0:15.24,310
'0:0:15.26,374
'0:0:15.28,462
'0:0:15.3,536
'0:0:15.32,579
'0:0:15.34,591
'0:0:15.36,579
'0:0:15.38,539
'0:0:15.4,486
'0:0:15.42,430
'0:0:15.44,385
'0:0:15.46,350
'0:0:15.48,324
'0:0:15.5,297
'0:0:15.52,274
'0:0:15.54,268
'0:0:15.56,278
'0:0:15.58,296
'0:0:15.6,314
'0:0:15.62,326
'0:0:15.64,341
'0:0:15.66,353
'0:0:15.68,354
'0:0:15.7,339
'0:0:15.72,317
'0:0:15.74,302
'0:0:15.76,292
'0:0:15.78,281
'0:0:15.8,264
'0:0:15.82,249
'0:0:15.84,244
'0:0:15.86,247
'0:0:15.88,250
'0:0:15.9,251
'0:0:15.92,251
'0:0:15.94,261
'0:0:15.96,273
'0:0:15.98,283
'0:0:16.0,286
'0:0:16.02,284
'0:0:16.04,287
'0:0:16.06,293
'0:0:16.08,295
'0:0:16.1,298
'0:0:16.12,318
'0:0:16.14,379
'0:0:16.16,465
'0:0:16.18,544
'0:0:16.2,590
'0:0:16.22,596
'0:0:16.24,576
'0:0:16.26,539
'0:0:16.28,491
'0:0:16.3,434
'0:0:16.32,378
'0:0:16.34,335
'0:0:16.36,307
'0:0:16.38,281
'0:0:16.4,267
'0:0:16.42,260
'0:0:16.44,273
'0:0:16.46,302
'0:0:16.48,332
'0:0:16.5,353
'0:0:16.52,361
'0:0:16.54,365
'0:0:16.56,367
'0:0:16.58,358
'0:0:16.6,340
'0:0:16.62,311
'0:0:16.64,292
'0:0:16.66,281
'0:0:16.68,272
'0:0:16.7,261
'0:0:16.72,250
'0:0:16.74,249
'0:0:16.76,257
'0:0:16.78,266
'0:0:16.8,271
'0:0:16.82,271
'0:0:16.84,274
'0:0:16.86,280
'0:0:16.88,283
'0:0:16.9,284
'0:0:16.92,286
'0:0:16.94,314
'0:0:16.96,381
'0:0:16.98,464
'0:0:17.0,533
'0:0:17.02,566
'0:0:17.04,570
'0:0:17.06,550
'0:0:17.08,511
'0:0:17.1,456
'0:0:17.12,395
'0:0:17.14,344
'0:0:17.16,309
'0:0:17.18,282
'0:0:17.2,260
'0:0:17.22,238
'0:0:17.24,235
'0:0:17.26,249
'0:0:17.28,275
'0:0:17.3,299
'0:0:17.32,316
'0:0:17.34,330
'0:0:17.36,341
'0:0:17.38,336
'0:0:17.4,324
'0:0:17.42,302
'0:0:17.44,281
'0:0:17.46,267
'0:0:17.48,254
'0:0:17.5,241
'0:0:17.52,229
'0:0:17.54,224
'0:0:17.56,230
'0:0:17.58,238
'0:0:17.6,244
'0:0:17.62,245
'0:0:17.64,250
'0:0:17.66,262
'0:0:17.68,270
'0:0:17.7,270
'0:0:17.72,264
'0:0:17.74,271
'0:0:17.76,309
'0:0:17.78,380
'0:0:17.8,463
'0:0:17.82,532
'0:0:17.84,576
'0:0:17.86,592
'0:0:17.88,576
'0:0:17.9,530
'0:0:17.92,474
'0:0:17.94,420
'0:0:17.96,377
'0:0:17.98,342
'0:0:18.0,311
'0:0:18.02,280
'0:0:18.04,260
'0:0:18.06,256
'0:0:18.08,260
'0:0:18.1,272
'0:0:18.12,286
'0:0:18.14,305
'0:0:18.16,326
'0:0:18.18,341
'0:0:18.2,344
'0:0:18.22,332
'0:0:18.24,313
'0:0:18.26,297
'0:0:18.28,282
'0:0:18.3,266
'0:0:18.32,249
'0:0:18.34,239
'0:0:18.36,239
'0:0:18.38,237
'0:0:18.4,238
'0:0:18.42,238
'0:0:18.44,243
'0:0:18.46,257
'0:0:18.48,269
'0:0:18.5,273
'0:0:18.52,271
'0:0:18.54,270
'0:0:18.56,279
'0:0:18.58,293
'0:0:18.6,325
'0:0:18.62,385
'0:0:18.64,468
'0:0:18.66,546
'0:0:18.68,593
'0:0:18.7,600
'0:0:18.72,569
'0:0:18.74,522
'0:0:18.76,474
'0:0:18.78,425
'0:0:18.8,378
'0:0:18.82,333
'0:0:18.84,301
'0:0:18.86,283
'0:0:18.88,272
'0:0:18.9,265
'0:0:18.92,263
'0:0:18.94,275
'0:0:18.96,301
'0:0:18.98,326
'0:0:19.0,339
'0:0:19.02,339
'0:0:19.04,336
'0:0:19.06,332
'0:0:19.08,322
'0:0:19.1,303
'0:0:19.12,278
'0:0:19.14,261
'0:0:19.16,254
'0:0:19.18,249
'0:0:19.2,246
'0:0:19.22,239
'0:0:19.24,241
'0:0:19.26,251
'0:0:19.28,264
'0:0:19.3,271
'0:0:19.32,269
'0:0:19.34,272
'0:0:19.36,282
'0:0:19.38,283
'0:0:19.4,284
'0:0:19.42,282
'0:0:19.44,299
'0:0:19.46,353
'0:0:19.48,434
'0:0:19.5,514
'0:0:19.52,565
'0:0:19.54,587
'0:0:19.56,582
'0:0:19.58,553
'0:0:19.6,506
'0:0:19.62,446
'0:0:19.64,393
'0:0:19.66,355
'0:0:19.68,326
'0:0:19.7,302
'0:0:19.72,278
'0:0:19.74,264
'0:0:19.76,269
'0:0:19.78,285
'0:0:19.8,302
'0:0:19.82,316
'0:0:19.84,331
'0:0:19.86,346
'0:0:19.88,353
'0:0:19.9,347
'0:0:19.92,327
'0:0:19.94,308
'0:0:19.96,296
'0:0:19.98,284
'0:0:20.0,271
'0:0:20.02,251
'0:0:20.04,241
'0:0:20.06,244
'0:0:20.08,252
'0:0:20.1,259
'0:0:20.12,258
'0:0:20.14,263
'0:0:20.16,271
'0:0:20.18,277
'0:0:20.2,284
'0:0:20.22,287
'0:0:20.24,315
'0:0:20.26,379
'0:0:20.28,461
'0:0:20.3,532
'0:0:20.32,567
'0:0:20.34,571
'0:0:20.36,554
'0:0:20.38,515
'0:0:20.4,468
'0:0:20.42,412
'0:0:20.44,362
'0:0:20.46,321
'0:0:20.48,291
'0:0:20.5,265
'0:0:20.52,243
'0:0:20.54,239
'0:0:20.56,259
'0:0:20.58,289
'0:0:20.6,318
'0:0:20.62,334
'0:0:20.64,345
'0:0:20.66,354
'0:0:20.68,352
'0:0:20.7,339
'0:0:20.72,316
'0:0:20.74,295
'0:0:20.76,282
'0:0:20.78,270
'0:0:20.8,261
'0:0:20.82,247
'0:0:20.84,240
'0:0:20.86,245
'0:0:20.88,251
'0:0:20.9,257
'0:0:20.92,253
'0:0:20.94,252
'0:0:20.96,263
'0:0:20.98,280
'0:0:21.0,312
'0:0:21.02,364
'0:0:21.04,437
'0:0:21.06,512
'0:0:21.08,558
'0:0:21.1,568
'0:0:21.12,541
'0:0:21.14,499
'0:0:21.16,456
'0:0:21.18,411
'0:0:21.2,367
'0:0:21.22,321
'0:0:21.24,285
'0:0:21.26,265
'0:0:21.28,253
'0:0:21.3,251
'0:0:21.32,252
'0:0:21.34,269
'0:0:21.36,298
'0:0:21.38,318
'0:0:21.4,336
'0:0:21.42,337
'0:0:21.44,331
'0:0:21.46,328
'0:0:21.48,317
'0:0:21.5,302
'0:0:21.52,280
'0:0:21.54,264
'0:0:21.56,258
'0:0:21.58,253
'0:0:21.6,250
'0:0:21.62,244
'0:0:21.64,242
'0:0:21.66,251
'0:0:21.68,261
'0:0:21.7,269
'0:0:21.72,266
'0:0:21.74,264
'0:0:21.76,278
'0:0:21.78,309
'0:0:21.8,369
'0:0:21.82,444
'0:0:21.84,515
'0:0:21.86,568
'0:0:21.88,589
'0:0:21.9,577
'0:0:21.92,535
'0:0:21.94,482
'0:0:21.96,436
'0:0:21.98,396
'0:0:22.0,362
'0:0:22.02,327
'0:0:22.04,298
'0:0:22.06,281
'0:0:22.08,272
'0:0:22.1,271
'0:0:22.12,276
'0:0:22.14,293
'0:0:22.16,319
'0:0:22.18,339
'0:0:22.2,349
'0:0:22.22,339
'0:0:22.24,323
'0:0:22.26,309
'0:0:22.28,295
'0:0:22.3,278
'0:0:22.32,257
'0:0:22.34,241
'0:0:22.36,240
'0:0:22.38,243
'0:0:22.4,252
'0:0:22.42,255
'0:0:22.44,255
'0:0:22.46,264
'0:0:22.48,272
'0:0:22.5,275
'0:0:22.52,270
'0:0:22.54,275
'0:0:22.56,314
'0:0:22.58,382
'0:0:22.6,463
'0:0:22.62,525
'0:0:22.64,560
'0:0:22.66,571
'0:0:22.68,558
'0:0:22.7,526
'0:0:22.72,476
'0:0:22.74,423
'0:0:22.76,383
'0:0:22.78,351
'0:0:22.8,324
'0:0:22.82,295
'0:0:22.84,273
'0:0:22.86,270
'0:0:22.88,279
'0:0:22.9,297
'0:0:22.92,313
'0:0:22.94,328
'0:0:22.96,345
'0:0:22.98,353
'0:0:23.0,351
'0:0:23.02,334
'0:0:23.04,316
'0:0:23.06,304
'0:0:23.08,294
'0:0:23.1,285
'0:0:23.12,272
'0:0:23.14,264
'0:0:23.16,267
'0:0:23.18,271
'0:0:23.2,274
'0:0:23.22,273
'0:0:23.24,273
'0:0:23.26,279
'0:0:23.28,285
'0:0:23.3,290
'0:0:23.32,290
'0:0:23.34,306
'0:0:23.36,354
'0:0:23.38,424
'0:0:23.4,500
'0:0:23.42,549
'0:0:23.44,567
'0:0:23.46,562
'0:0:23.48,536
'0:0:23.5,495
'0:0:23.52,439
'0:0:23.54,388
'0:0:23.56,351
'0:0:23.58,322
'0:0:23.6,298
'0:0:23.62,274
'0:0:23.64,264
'0:0:23.66,274
'0:0:23.68,297
'0:0:23.7,323
'0:0:23.72,338
'0:0:23.74,346
'0:0:23.76,354
'0:0:23.78,354
'0:0:23.8,347
'0:0:23.82,326
'0:0:23.84,306
'0:0:23.86,293
'0:0:23.88,283
'0:0:23.9,274
'0:0:23.92,262
'0:0:23.94,256
'0:0:23.96,260
'0:0:23.98,268
'0:0:24.0,275
'0:0:24.02,272
'0:0:24.04,271
'0:0:24.06,278
'0:0:24.08,289
'0:0:24.1,306
'0:0:24.12,331
'0:0:24.14,385
'0:0:24.16,457
'0:0:24.18,519
'0:0:24.2,554
'0:0:24.22,547
'0:0:24.24,518
'0:0:24.26,484
'0:0:24.28,443
'0:0:24.3,398
'0:0:24.32,352
'0:0:24.34,314
'0:0:24.36,292
'0:0:24.38,273
'0:0:24.4,267
'0:0:24.42,263
'0:0:24.44,272
'0:0:24.46,297
'0:0:24.48,322
'0:0:24.5,341
'0:0:24.52,340
'0:0:24.54,334
'0:0:24.56,328
'0:0:24.58,319
'0:0:24.6,306
'0:0:24.62,284
'0:0:24.64,266
'0:0:24.66,257
'0:0:24.68,253
'0:0:24.7,254
'0:0:24.72,250
'0:0:24.74,247
'0:0:24.76,252
'0:0:24.78,260
'0:0:24.8,267
'0:0:24.82,264
'0:0:24.84,262
'0:0:24.86,268
'0:0:24.88,285
'0:0:24.9,327
'0:0:24.92,388
'0:0:24.94,458
