Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,328
'0:0:6.26,324
'0:0:6.28,320
'0:0:6.3,316
'0:0:6.32,311
'0:0:6.34,305
'0:0:6.36,309
'0:0:6.38,317
'0:0:6.4,322
'0:0:6.42,319
'0:0:6.44,313
'0:0:6.46,317
'0:0:6.48,326
'0:0:6.5,331
'0:0:6.52,326
'0:0:6.54,317
'0:0:6.56,314
'0:0:6.58,318
'0:0:6.6,320
'0:0:6.62,315
'0:0:6.64,306
'0:0:6.66,306
'0:0:6.68,317
'0:0:6.7,322
'0:0:6.72,320
'0:0:6.74,319
'0:0:6.76,336
'0:0:6.78,379
'0:0:6.8,434
'0:0:6.82,483
'0:0:6.84,502
'0:0:6.86,500
'0:0:6.88,487
'0:0:6.9,467
'0:0:6.92,437
'0:0:6.94,407
'0:0:6.96,387
'0:0:6.98,378
'0:0:7.0,373
'0:0:7.02,360
'0:0:7.04,339
'0:0:7.06,327
'0:0:7.08,324
'0:0:7.1,326
'0:0:7.12,326
'0:0:7.14,319
'0:0:7.16,319
'0:0:7.18,327
'0:0:7.2,329
'0:0:7.22,319
'0:0:7.24,309
'0:0:7.26,301
'0:0:7.28,292
'0:0:7.3,283
'0:0:7.32,278
'0:0:7.34,274
'0:0:7.36,274
'0:0:7.38,282
'0:0:7.4,292
'0:0:7.42,296
'0:0:7.44,293
'0:0:7.46,290
'0:0:7.48,296
'0:0:7.5,302
'0:0:7.52,298
'0:0:7.54,291
'0:0:7.56,289
'0:0:7.58,289
'0:0:7.6,283
'0:0:7.62,267
'0:0:7.64,250
'0:0:7.66,243
'0:0:7.68,251
'0:0:7.7,260
'0:0:7.72,260
'0:0:7.74,254
'0:0:7.76,258
'0:0:7.78,275
'0:0:7.8,290
'0:0:7.82,303
'0:0:7.84,332
'0:0:7.86,385
'0:0:7.88,438
'0:0:7.9,468
'0:0:7.92,465
'0:0:7.94,439
'0:0:7.96,413
'0:0:7.98,396
'0:0:8.0,379
'0:0:8.02,360
'0:0:8.04,342
'0:0:8.06,337
'0:0:8.08,340
'0:0:8.1,338
'0:0:8.12,332
'0:0:8.14,327
'0:0:8.16,337
'0:0:8.18,362
'0:0:8.2,383
'0:0:8.22,384
'0:0:8.24,368
'0:0:8.26,349
'0:0:8.28,327
'0:0:8.3,308
'0:0:8.32,299
'0:0:8.34,288
'0:0:8.36,282
'0:0:8.38,285
'0:0:8.4,295
'0:0:8.42,302
'0:0:8.44,305
'0:0:8.46,310
'0:0:8.48,309
'0:0:8.5,296
'0:0:8.52,279
'0:0:8.54,272
'0:0:8.56,285
'0:0:8.58,298
'0:0:8.6,302
'0:0:8.62,289
'0:0:8.64,267
'0:0:8.66,261
'0:0:8.68,266
'0:0:8.7,269
'0:0:8.72,271
'0:0:8.74,278
'0:0:8.76,301
'0:0:8.78,339
'0:0:8.8,395
'0:0:8.82,455
'0:0:8.84,501
'0:0:8.86,522
'0:0:8.88,520
'0:0:8.9,500
'0:0:8.92,471
'0:0:8.94,438
'0:0:8.96,406
'0:0:8.98,387
'0:0:9.0,371
'0:0:9.02,349
'0:0:9.04,329
'0:0:9.06,321
'0:0:9.08,320
'0:0:9.1,318
'0:0:9.12,315
'0:0:9.14,312
'0:0:9.16,316
'0:0:9.18,323
'0:0:9.2,323
'0:0:9.22,313
'0:0:9.24,301
'0:0:9.26,299
'0:0:9.28,303
'0:0:9.3,303
'0:0:9.32,296
'0:0:9.34,289
'0:0:9.36,296
'0:0:9.38,314
'0:0:9.4,325
'0:0:9.42,321
'0:0:9.44,312
'0:0:9.46,315
'0:0:9.48,327
'0:0:9.5,336
'0:0:9.52,335
'0:0:9.54,327
'0:0:9.56,326
'0:0:9.58,332
'0:0:9.6,335
'0:0:9.62,330
'0:0:9.64,321
'0:0:9.66,320
'0:0:9.68,326
'0:0:9.7,326
'0:0:9.72,320
'0:0:9.74,315
'0:0:9.76,320
'0:0:9.78,336
'0:0:9.8,372
'0:0:9.82,424
'0:0:9.84,472
'0:0:9.86,501
'0:0:9.88,507
'0:0:9.9,490
'0:0:9.92,457
'0:0:9.94,420
'0:0:9.96,392
'0:0:9.98,372
'0:0:10.0,357
'0:0:10.02,343
'0:0:10.04,334
'0:0:10.06,331
'0:0:10.08,329
'0:0:10.1,323
'0:0:10.12,314
'0:0:10.14,307
'0:0:10.16,312
'0:0:10.18,325
'0:0:10.2,331
'0:0:10.22,326
'0:0:10.24,317
'0:0:10.26,312
'0:0:10.28,314
'0:0:10.3,314
'0:0:10.32,310
'0:0:10.34,303
'0:0:10.36,304
'0:0:10.38,312
'0:0:10.4,319
'0:0:10.42,316
'0:0:10.44,309
'0:0:10.46,309
'0:0:10.48,312
'0:0:10.5,311
'0:0:10.52,306
'0:0:10.54,301
'0:0:10.56,304
'0:0:10.58,313
'0:0:10.6,321
'0:0:10.62,318
'0:0:10.64,314
'0:0:10.66,315
'0:0:10.68,320
'0:0:10.7,320
'0:0:10.72,312
'0:0:10.74,303
'0:0:10.76,304
'0:0:10.78,315
'0:0:10.8,322
'0:0:10.82,320
'0:0:10.84,316
'0:0:10.86,333
'0:0:10.88,379
'0:0:10.9,438
'0:0:10.92,481
'0:0:10.94,495
'0:0:10.96,490
'0:0:10.98,477
'0:0:11.0,449
'0:0:11.02,410
'0:0:11.04,374
'0:0:11.06,352
'0:0:11.08,344
'0:0:11.1,342
'0:0:11.12,335
'0:0:11.14,323
'0:0:11.16,314
'0:0:11.18,313
'0:0:11.2,318
'0:0:11.22,322
'0:0:11.24,320
'0:0:11.26,323
'0:0:11.28,330
'0:0:11.3,332
'0:0:11.32,324
'0:0:11.34,311
'0:0:11.36,305
'0:0:11.38,306
'0:0:11.4,305
'0:0:11.42,301
'0:0:11.44,294
'0:0:11.46,296
'0:0:11.48,301
'0:0:11.5,307
'0:0:11.52,304
'0:0:11.54,301
'0:0:11.56,302
'0:0:11.58,309
'0:0:11.6,315
'0:0:11.62,312
'0:0:11.64,305
'0:0:11.66,305
'0:0:11.68,310
'0:0:11.7,312
'0:0:11.72,310
'0:0:11.74,307
'0:0:11.76,305
'0:0:11.78,308
'0:0:11.8,314
'0:0:11.82,310
'0:0:11.84,302
'0:0:11.86,305
'0:0:11.88,317
'0:0:11.9,323
'0:0:11.92,329
'0:0:11.94,356
'0:0:11.96,411
'0:0:11.98,474
'0:0:12.0,509
'0:0:12.02,505
'0:0:12.04,478
'0:0:12.06,452
'0:0:12.08,427
'0:0:12.1,396
'0:0:12.12,364
'0:0:12.14,340
'0:0:12.16,333
'0:0:12.18,337
'0:0:12.2,335
'0:0:12.22,321
'0:0:12.24,305
'0:0:12.26,303
'0:0:12.28,313
'0:0:12.3,323
'0:0:12.32,321
'0:0:12.34,315
'0:0:12.36,317
'0:0:12.38,325
'0:0:12.4,326
'0:0:12.42,313
'0:0:12.44,297
'0:0:12.46,293
'0:0:12.48,298
'0:0:12.5,303
'0:0:12.52,300
'0:0:12.54,294
'0:0:12.56,295
'0:0:12.58,303
'0:0:12.6,309
'0:0:12.62,307
'0:0:12.64,301
'0:0:12.66,302
'0:0:12.68,310
'0:0:12.7,313
'0:0:12.72,303
'0:0:12.74,291
'0:0:12.76,292
'0:0:12.78,297
'0:0:12.8,297
'0:0:12.82,291
'0:0:12.84,286
'0:0:12.86,290
'0:0:12.88,298
'0:0:12.9,298
'0:0:12.92,292
'0:0:12.94,301
'0:0:12.96,342
'0:0:12.98,404
'0:0:13.0,452
'0:0:13.02,459
'0:0:13.04,434
'0:0:13.06,405
'0:0:13.08,383
'0:0:13.1,357
'0:0:13.12,322
'0:0:13.14,285
'0:0:13.16,266
'0:0:13.18,267
'0:0:13.2,272
'0:0:13.22,266
'0:0:13.24,252
'0:0:13.26,248
'0:0:13.28,260
'0:0:13.3,274
'0:0:13.32,281
'0:0:13.34,279
'0:0:13.36,284
'0:0:13.38,295
'0:0:13.4,304
'0:0:13.42,304
'0:0:13.44,294
'0:0:13.46,291
'0:0:13.48,292
'0:0:13.5,297
'0:0:13.52,295
'0:0:13.54,281
'0:0:13.56,269
'0:0:13.58,272
'0:0:13.6,279
'0:0:13.62,277
'0:0:13.64,276
'0:0:13.66,281
'0:0:13.68,274
'0:0:13.7,269
'0:0:13.72,275
'0:0:13.74,286
'0:0:13.76,304
'0:0:13.78,323
'0:0:13.8,340
'0:0:13.82,370
'0:0:13.84,422
'0:0:13.86,481
'0:0:13.88,520
'0:0:13.9,527
'0:0:13.92,505
'0:0:13.94,472
'0:0:13.96,447
'0:0:13.98,429
'0:0:14.0,408
'0:0:14.02,386
'0:0:14.04,370
'0:0:14.06,367
'0:0:14.08,362
'0:0:14.1,350
'0:0:14.12,333
'0:0:14.14,314
'0:0:14.16,308
'0:0:14.18,315
'0:0:14.2,321
'0:0:14.22,317
'0:0:14.24,310
'0:0:14.26,310
'0:0:14.28,314
'0:0:14.3,314
'0:0:14.32,304
'0:0:14.34,297
'0:0:14.36,306
'0:0:14.38,320
'0:0:14.4,332
'0:0:14.42,336
'0:0:14.44,331
'0:0:14.46,330
'0:0:14.48,332
'0:0:14.5,330
'0:0:14.52,324
'0:0:14.54,318
'0:0:14.56,320
'0:0:14.58,328
'0:0:14.6,334
'0:0:14.62,334
'0:0:14.64,328
'0:0:14.66,334
'0:0:14.68,371
'0:0:14.7,422
'0:0:14.72,462
'0:0:14.74,479
'0:0:14.76,477
'0:0:14.78,466
'0:0:14.8,445
'0:0:14.82,417
'0:0:14.84,385
'0:0:14.86,366
'0:0:14.88,361
'0:0:14.9,357
'0:0:14.92,348
'0:0:14.94,332
'0:0:14.96,327
'0:0:14.98,329
'0:0:15.0,330
'0:0:15.02,327
'0:0:15.04,325
'0:0:15.06,330
'0:0:15.08,338
'0:0:15.1,340
'0:0:15.12,333
'0:0:15.14,322
'0:0:15.16,317
'0:0:15.18,317
'0:0:15.2,317
'0:0:15.22,313
'0:0:15.24,305
'0:0:15.26,306
'0:0:15.28,314
'0:0:15.3,317
'0:0:15.32,317
'0:0:15.34,313
'0:0:15.36,317
'0:0:15.38,327
'0:0:15.4,335
'0:0:15.42,336
'0:0:15.44,330
'0:0:15.46,337
'0:0:15.48,369
'0:0:15.5,418
'0:0:15.52,458
'0:0:15.54,474
'0:0:15.56,473
'0:0:15.58,462
'0:0:15.6,443
'0:0:15.62,411
'0:0:15.64,385
'0:0:15.66,373
'0:0:15.68,365
'0:0:15.7,358
'0:0:15.72,343
'0:0:15.74,326
'0:0:15.76,321
'0:0:15.78,324
'0:0:15.8,330
'0:0:15.82,327
'0:0:15.84,321
'0:0:15.86,323
'0:0:15.88,329
'0:0:15.9,331
'0:0:15.92,326
'0:0:15.94,316
'0:0:15.96,315
'0:0:15.98,317
'0:0:16.0,320
'0:0:16.02,315
'0:0:16.04,310
'0:0:16.06,309
'0:0:16.08,304
'0:0:16.1,294
'0:0:16.12,281
'0:0:16.14,271
'0:0:16.16,274
'0:0:16.18,281
'0:0:16.2,283
'0:0:16.22,267
'0:0:16.24,247
'0:0:16.26,244
'0:0:16.28,260
'0:0:16.3,279
'0:0:16.32,294
'0:0:16.34,315
'0:0:16.36,365
'0:0:16.38,432
'0:0:16.4,480
'0:0:16.42,489
'0:0:16.44,479
'0:0:16.46,465
'0:0:16.48,444
'0:0:16.5,423
'0:0:16.52,394
'0:0:16.54,362
'0:0:16.56,344
'0:0:16.58,348
'0:0:16.6,359
'0:0:16.62,355
'0:0:16.64,338
'0:0:16.66,325
'0:0:16.68,329
'0:0:16.7,337
'0:0:16.72,343
'0:0:16.74,346
'0:0:16.76,356
'0:0:16.78,370
'0:0:16.8,374
'0:0:16.82,363
'0:0:16.84,348
'0:0:16.86,339
'0:0:16.88,333
'0:0:16.9,329
'0:0:16.92,326
'0:0:16.94,321
'0:0:16.96,322
'0:0:16.98,323
'0:0:17.0,320
'0:0:17.02,315
'0:0:17.04,312
'0:0:17.06,317
'0:0:17.08,319
'0:0:17.1,313
'0:0:17.12,300
'0:0:17.14,294
'0:0:17.16,301
'0:0:17.18,313
'0:0:17.2,318
'0:0:17.22,318
'0:0:17.24,335
'0:0:17.26,384
'0:0:17.28,444
'0:0:17.3,483
'0:0:17.32,488
'0:0:17.34,474
'0:0:17.36,457
'0:0:17.38,443
'0:0:17.4,426
'0:0:17.42,401
'0:0:17.44,377
'0:0:17.46,366
'0:0:17.48,364
'0:0:17.5,357
'0:0:17.52,340
'0:0:17.54,321
'0:0:17.56,314
'0:0:17.58,318
'0:0:17.6,323
'0:0:17.62,326
'0:0:17.64,323
'0:0:17.66,322
'0:0:17.68,321
'0:0:17.7,319
'0:0:17.72,313
'0:0:17.74,305
'0:0:17.76,302
'0:0:17.78,300
'0:0:17.8,299
'0:0:17.82,293
'0:0:17.84,285
'0:0:17.86,286
'0:0:17.88,293
'0:0:17.9,300
'0:0:17.92,298
'0:0:17.94,291
'0:0:17.96,295
'0:0:17.98,304
'0:0:18.0,308
'0:0:18.02,304
'0:0:18.04,302
'0:0:18.06,310
'0:0:18.08,321
'0:0:18.1,327
'0:0:18.12,324
'0:0:18.14,327
'0:0:18.16,361
'0:0:18.18,414
'0:0:18.2,465
'0:0:18.22,485
'0:0:18.24,475
'0:0:18.26,460
'0:0:18.28,446
'0:0:18.3,429
'0:0:18.32,400
'0:0:18.34,373
'0:0:18.36,361
'0:0:18.38,358
'0:0:18.4,355
'0:0:18.42,342
'0:0:18.44,326
'0:0:18.46,319
'0:0:18.48,321
'0:0:18.5,325
'0:0:18.52,320
'0:0:18.54,317
'0:0:18.56,320
'0:0:18.58,327
'0:0:18.6,327
'0:0:18.62,315
'0:0:18.64,303
'0:0:18.66,301
'0:0:18.68,309
'0:0:18.7,312
'0:0:18.72,306
'0:0:18.74,301
'0:0:18.76,300
'0:0:18.78,304
'0:0:18.8,304
'0:0:18.82,299
'0:0:18.84,292
'0:0:18.86,293
'0:0:18.88,296
'0:0:18.9,298
'0:0:18.92,289
'0:0:18.94,275
'0:0:18.96,267
'0:0:18.98,266
'0:0:19.0,267
'0:0:19.02,263
'0:0:19.04,255
'0:0:19.06,250
'0:0:19.08,250
'0:0:19.1,253
'0:0:19.12,256
'0:0:19.14,266
'0:0:19.16,283
'0:0:19.18,302
'0:0:19.2,330
'0:0:19.22,367
'0:0:19.24,410
'0:0:19.26,449
'0:0:19.28,470
'0:0:19.3,464
'0:0:19.32,436
'0:0:19.34,404
'0:0:19.36,386
'0:0:19.38,379
'0:0:19.4,376
'0:0:19.42,363
'0:0:19.44,348
'0:0:19.46,343
'0:0:19.48,343
'0:0:19.5,341
'0:0:19.52,335
'0:0:19.54,331
'0:0:19.56,336
'0:0:19.58,345
'0:0:19.6,346
'0:0:19.62,335
'0:0:19.64,318
'0:0:19.66,310
'0:0:19.68,308
'0:0:19.7,307
'0:0:19.72,300
'0:0:19.74,296
'0:0:19.76,302
'0:0:19.78,309
'0:0:19.8,313
'0:0:19.82,314
'0:0:19.84,313
'0:0:19.86,318
'0:0:19.88,325
'0:0:19.9,331
'0:0:19.92,328
'0:0:19.94,324
'0:0:19.96,326
'0:0:19.98,333
'0:0:20.0,336
'0:0:20.02,330
'0:0:20.04,321
'0:0:20.06,321
'0:0:20.08,326
'0:0:20.1,333
'0:0:20.12,334
'0:0:20.14,336
'0:0:20.16,345
'0:0:20.18,357
'0:0:20.2,389
'0:0:20.22,434
'0:0:20.24,474
'0:0:20.26,499
'0:0:20.28,502
'0:0:20.3,487
'0:0:20.32,457
'0:0:20.34,426
'0:0:20.36,406
'0:0:20.38,396
'0:0:20.4,390
'0:0:20.42,378
'0:0:20.44,367
'0:0:20.46,360
'0:0:20.48,355
'0:0:20.5,351
'0:0:20.52,342
'0:0:20.54,336
'0:0:20.56,338
'0:0:20.58,343
'0:0:20.6,344
'0:0:20.62,336
'0:0:20.64,327
'0:0:20.66,322
'0:0:20.68,321
'0:0:20.7,314
'0:0:20.72,302
'0:0:20.74,295
'0:0:20.76,303
'0:0:20.78,313
'0:0:20.8,319
'0:0:20.82,311
'0:0:20.84,304
'0:0:20.86,307
'0:0:20.88,317
'0:0:20.9,324
'0:0:20.92,320
'0:0:20.94,317
'0:0:20.96,319
'0:0:20.98,324
'0:0:21.0,331
'0:0:21.02,325
'0:0:21.04,316
'0:0:21.06,316
'0:0:21.08,323
'0:0:21.1,327
'0:0:21.12,324
'0:0:21.14,314
'0:0:21.16,320
'0:0:21.18,352
'0:0:21.2,402
'0:0:21.22,442
'0:0:21.24,459
'0:0:21.26,461
'0:0:21.28,449
'0:0:21.3,424
'0:0:21.32,389
'0:0:21.34,343
'0:0:21.36,299
'0:0:21.38,275
'0:0:21.4,275
'0:0:21.42,282
'0:0:21.44,288
'0:0:21.46,295
'0:0:21.48,304
'0:0:21.5,305
'0:0:21.52,291
'0:0:21.54,269
'0:0:21.56,262
'0:0:21.58,268
'0:0:21.6,277
'0:0:21.62,270
'0:0:21.64,258
'0:0:21.66,261
'0:0:21.68,270
'0:0:21.7,273
'0:0:21.72,264
'0:0:21.74,255
'0:0:21.76,263
'0:0:21.78,275
'0:0:21.8,278
'0:0:21.82,267
'0:0:21.84,258
'0:0:21.86,262
'0:0:21.88,273
'0:0:21.9,279
'0:0:21.92,278
'0:0:21.94,278
'0:0:21.96,284
'0:0:21.98,290
'0:0:22.0,302
'0:0:22.02,325
'0:0:22.04,362
'0:0:22.06,399
'0:0:22.08,422
'0:0:22.1,427
'0:0:22.12,417
'0:0:22.14,404
'0:0:22.16,390
'0:0:22.18,379
'0:0:22.2,376
'0:0:22.22,370
'0:0:22.24,366
'0:0:22.26,360
'0:0:22.28,355
'0:0:22.3,359
'0:0:22.32,366
'0:0:22.34,368
'0:0:22.36,374
'0:0:22.38,382
'0:0:22.4,390
'0:0:22.42,382
'0:0:22.44,366
'0:0:22.46,356
'0:0:22.48,352
'0:0:22.5,352
'0:0:22.52,343
'0:0:22.54,333
'0:0:22.56,334
'0:0:22.58,338
'0:0:22.6,340
'0:0:22.62,334
'0:0:22.64,327
'0:0:22.66,329
'0:0:22.68,335
'0:0:22.7,338
'0:0:22.72,334
'0:0:22.74,334
'0:0:22.76,346
'0:0:22.78,360
'0:0:22.8,366
'0:0:22.82,369
'0:0:22.84,392
'0:0:22.86,435
'0:0:22.88,473
'0:0:22.9,483
'0:0:22.92,454
'0:0:22.94,418
'0:0:22.96,397
'0:0:22.98,387
'0:0:23.0,371
'0:0:23.02,349
'0:0:23.04,333
'0:0:23.06,328
'0:0:23.08,329
'0:0:23.1,323
'0:0:23.12,313
'0:0:23.14,313
'0:0:23.16,321
'0:0:23.18,328
'0:0:23.2,331
'0:0:23.22,327
'0:0:23.24,322
'0:0:23.26,328
'0:0:23.28,344
'0:0:23.3,355
'0:0:23.32,349
'0:0:23.34,335
'0:0:23.36,337
'0:0:23.38,343
'0:0:23.4,336
'0:0:23.42,315
'0:0:23.44,297
'0:0:23.46,297
'0:0:23.48,305
'0:0:23.5,311
'0:0:23.52,307
'0:0:23.54,297
'0:0:23.56,296
'0:0:23.58,298
'0:0:23.6,300
'0:0:23.62,295
'0:0:23.64,295
'0:0:23.66,328
'0:0:23.68,384
'0:0:23.7,429
'0:0:23.72,441
'0:0:23.74,431
'0:0:23.76,418
'0:0:23.78,410
'0:0:23.8,397
'0:0:23.82,374
'0:0:23.84,353
'0:0:23.86,349
'0:0:23.88,354
'0:0:23.9,354
'0:0:23.92,339
'0:0:23.94,320
'0:0:23.96,312
'0:0:23.98,310
'0:0:24.0,315
'0:0:24.02,317
'0:0:24.04,313
'0:0:24.06,316
'0:0:24.08,322
'0:0:24.1,325
'0:0:24.12,318
'0:0:24.14,304
'0:0:24.16,299
'0:0:24.18,302
'0:0:24.2,306
'0:0:24.22,300
'0:0:24.24,292
'0:0:24.26,290
'0:0:24.28,296
'0:0:24.3,298
'0:0:24.32,294
'0:0:24.34,296
'0:0:24.36,306
'0:0:24.38,316
'0:0:24.4,323
'0:0:24.42,320
'0:0:24.44,324
'0:0:24.46,358
'0:0:24.48,413
'0:0:24.5,454
'0:0:24.52,458
'0:0:24.54,441
'0:0:24.56,419
'0:0:24.58,400
'0:0:24.6,384
'0:0:24.62,358
'0:0:24.64,335
'0:0:24.66,326
'0:0:24.68,324
'0:0:24.7,320
'0:0:24.72,311
'0:0:24.74,302
'0:0:24.76,302
'0:0:24.78,309
'0:0:24.8,315
'0:0:24.82,313
'0:0:24.84,309
'0:0:24.86,311
'0:0:24.88,318
'0:0:24.9,321
'0:0:24.92,315
'0:0:24.94,308
'0:0:24.96,309
'0:0:24.98,315
'0:0:25.0,320
