Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,313
'0:0:6.26,310
'0:0:6.28,308
'0:0:6.3,312
'0:0:6.32,317
'0:0:6.34,317
'0:0:6.36,314
'0:0:6.38,311
'0:0:6.4,318
'0:0:6.42,328
'0:0:6.44,334
'0:0:6.46,331
'0:0:6.48,326
'0:0:6.5,326
'0:0:6.52,339
'0:0:6.54,371
'0:0:6.56,402
'0:0:6.58,415
'0:0:6.6,417
'0:0:6.62,410
'0:0:6.64,395
'0:0:6.66,376
'0:0:6.68,359
'0:0:6.7,353
'0:0:6.72,356
'0:0:6.74,362
'0:0:6.76,362
'0:0:6.78,356
'0:0:6.8,354
'0:0:6.82,355
'0:0:6.84,355
'0:0:6.86,352
'0:0:6.88,348
'0:0:6.9,350
'0:0:6.92,349
'0:0:6.94,346
'0:0:6.96,333
'0:0:6.98,321
'0:0:7.0,315
'0:0:7.02,316
'0:0:7.04,320
'0:0:7.06,319
'0:0:7.08,316
'0:0:7.1,315
'0:0:7.12,318
'0:0:7.14,324
'0:0:7.16,322
'0:0:7.18,320
'0:0:7.2,323
'0:0:7.22,333
'0:0:7.24,340
'0:0:7.26,337
'0:0:7.28,330
'0:0:7.3,324
'0:0:7.32,321
'0:0:7.34,326
'0:0:7.36,325
'0:0:7.38,320
'0:0:7.4,321
'0:0:7.42,323
'0:0:7.44,324
'0:0:7.46,324
'0:0:7.48,322
'0:0:7.5,325
'0:0:7.52,330
'0:0:7.54,333
'0:0:7.56,326
'0:0:7.58,314
'0:0:7.6,307
'0:0:7.62,325
'0:0:7.64,369
'0:0:7.66,410
'0:0:7.68,430
'0:0:7.7,432
'0:0:7.72,422
'0:0:7.74,401
'0:0:7.76,376
'0:0:7.78,353
'0:0:7.8,344
'0:0:7.82,344
'0:0:7.84,350
'0:0:7.86,351
'0:0:7.88,346
'0:0:7.9,344
'0:0:7.92,344
'0:0:7.94,345
'0:0:7.96,341
'0:0:7.98,334
'0:0:8.0,334
'0:0:8.02,336
'0:0:8.04,336
'0:0:8.06,330
'0:0:8.08,320
'0:0:8.1,316
'0:0:8.12,319
'0:0:8.14,322
'0:0:8.16,320
'0:0:8.18,318
'0:0:8.2,322
'0:0:8.22,331
'0:0:8.24,335
'0:0:8.26,333
'0:0:8.28,329
'0:0:8.3,330
'0:0:8.32,333
'0:0:8.34,332
'0:0:8.36,329
'0:0:8.38,325
'0:0:8.4,324
'0:0:8.42,327
'0:0:8.44,328
'0:0:8.46,325
'0:0:8.48,321
'0:0:8.5,321
'0:0:8.52,323
'0:0:8.54,325
'0:0:8.56,325
'0:0:8.58,322
'0:0:8.6,325
'0:0:8.62,328
'0:0:8.64,327
'0:0:8.66,324
'0:0:8.68,320
'0:0:8.7,319
'0:0:8.72,330
'0:0:8.74,358
'0:0:8.76,393
'0:0:8.78,416
'0:0:8.8,427
'0:0:8.82,426
'0:0:8.84,413
'0:0:8.86,395
'0:0:8.88,375
'0:0:8.9,360
'0:0:8.92,361
'0:0:8.94,364
'0:0:8.96,363
'0:0:8.98,357
'0:0:9.0,353
'0:0:9.02,352
'0:0:9.04,351
'0:0:9.06,347
'0:0:9.08,343
'0:0:9.1,342
'0:0:9.12,343
'0:0:9.14,341
'0:0:9.16,334
'0:0:9.18,328
'0:0:9.2,328
'0:0:9.22,332
'0:0:9.24,333
'0:0:9.26,329
'0:0:9.28,324
'0:0:9.3,323
'0:0:9.32,327
'0:0:9.34,332
'0:0:9.36,334
'0:0:9.38,330
'0:0:9.4,326
'0:0:9.42,326
'0:0:9.44,324
'0:0:9.46,321
'0:0:9.48,316
'0:0:9.5,315
'0:0:9.52,319
'0:0:9.54,322
'0:0:9.56,320
'0:0:9.58,316
'0:0:9.6,317
'0:0:9.62,321
'0:0:9.64,323
'0:0:9.66,322
'0:0:9.68,317
'0:0:9.7,317
'0:0:9.72,322
'0:0:9.74,326
'0:0:9.76,328
'0:0:9.78,324
'0:0:9.8,325
'0:0:9.82,328
'0:0:9.84,332
'0:0:9.86,350
'0:0:9.88,381
'0:0:9.9,412
'0:0:9.92,432
'0:0:9.94,431
'0:0:9.96,413
'0:0:9.98,388
'0:0:10.0,366
'0:0:10.02,356
'0:0:10.04,355
'0:0:10.06,358
'0:0:10.08,360
'0:0:10.1,360
'0:0:10.12,357
'0:0:10.14,352
'0:0:10.16,342
'0:0:10.18,334
'0:0:10.2,336
'0:0:10.22,341
'0:0:10.24,343
'0:0:10.26,340
'0:0:10.28,331
'0:0:10.3,328
'0:0:10.32,328
'0:0:10.34,326
'0:0:10.36,322
'0:0:10.38,317
'0:0:10.4,317
'0:0:10.42,324
'0:0:10.44,329
'0:0:10.46,332
'0:0:10.48,330
'0:0:10.5,330
'0:0:10.52,335
'0:0:10.54,335
'0:0:10.56,330
'0:0:10.58,322
'0:0:10.6,320
'0:0:10.62,322
'0:0:10.64,321
'0:0:10.66,319
'0:0:10.68,316
'0:0:10.7,315
'0:0:10.72,320
'0:0:10.74,325
'0:0:10.76,327
'0:0:10.78,330
'0:0:10.8,335
'0:0:10.82,340
'0:0:10.84,342
'0:0:10.86,340
'0:0:10.88,335
'0:0:10.9,335
'0:0:10.92,341
'0:0:10.94,342
'0:0:10.96,342
'0:0:10.98,354
'0:0:11.0,385
'0:0:11.02,417
'0:0:11.04,434
'0:0:11.06,430
'0:0:11.08,411
'0:0:11.1,392
'0:0:11.12,379
'0:0:11.14,372
'0:0:11.16,365
'0:0:11.18,360
'0:0:11.2,359
'0:0:11.22,359
'0:0:11.24,352
'0:0:11.26,344
'0:0:11.28,337
'0:0:11.3,337
'0:0:11.32,343
'0:0:11.34,345
'0:0:11.36,339
'0:0:11.38,329
'0:0:11.4,323
'0:0:11.42,324
'0:0:11.44,323
'0:0:11.46,320
'0:0:11.48,320
'0:0:11.5,321
'0:0:11.52,325
'0:0:11.54,329
'0:0:11.56,330
'0:0:11.58,328
'0:0:11.6,327
'0:0:11.62,331
'0:0:11.64,338
'0:0:11.66,340
'0:0:11.68,335
'0:0:11.7,331
'0:0:11.72,330
'0:0:11.74,327
'0:0:11.76,323
'0:0:11.78,320
'0:0:11.8,323
'0:0:11.82,326
'0:0:11.84,323
'0:0:11.86,311
'0:0:11.88,302
'0:0:11.9,306
'0:0:11.92,319
'0:0:11.94,329
'0:0:11.96,332
'0:0:11.98,327
'0:0:12.0,323
'0:0:12.02,329
'0:0:12.04,338
'0:0:12.06,341
'0:0:12.08,331
'0:0:12.1,323
'0:0:12.12,329
'0:0:12.14,355
'0:0:12.16,378
'0:0:12.18,394
'0:0:12.2,404
'0:0:12.22,406
'0:0:12.24,400
'0:0:12.26,389
'0:0:12.28,373
'0:0:12.3,361
'0:0:12.32,351
'0:0:12.34,348
'0:0:12.36,346
'0:0:12.38,338
'0:0:12.4,327
'0:0:12.42,324
'0:0:12.44,322
'0:0:12.46,314
'0:0:12.48,302
'0:0:12.5,296
'0:0:12.52,301
'0:0:12.54,314
'0:0:12.56,323
'0:0:12.58,328
'0:0:12.6,333
'0:0:12.62,341
'0:0:12.64,344
'0:0:12.66,342
'0:0:12.68,336
'0:0:12.7,333
'0:0:12.72,335
'0:0:12.74,344
'0:0:12.76,352
'0:0:12.78,347
'0:0:12.8,336
'0:0:12.82,329
'0:0:12.84,326
'0:0:12.86,317
'0:0:12.88,305
'0:0:12.9,298
'0:0:12.92,305
'0:0:12.94,315
'0:0:12.96,318
'0:0:12.98,310
'0:0:13.0,305
'0:0:13.02,315
'0:0:13.04,334
'0:0:13.06,351
'0:0:13.08,351
'0:0:13.1,346
'0:0:13.12,342
'0:0:13.14,339
'0:0:13.16,333
'0:0:13.18,338
'0:0:13.2,369
'0:0:13.22,409
'0:0:13.24,438
'0:0:13.26,448
'0:0:13.28,440
'0:0:13.3,442
'0:0:13.32,448
'0:0:13.34,452
'0:0:13.36,448
'0:0:13.38,437
'0:0:13.4,421
'0:0:13.42,410
'0:0:13.44,402
'0:0:13.46,394
'0:0:13.48,386
'0:0:13.5,384
'0:0:13.52,388
'0:0:13.54,387
'0:0:13.56,378
'0:0:13.58,365
'0:0:13.6,358
'0:0:13.62,359
'0:0:13.64,368
'0:0:13.66,378
'0:0:13.68,373
'0:0:13.7,362
'0:0:13.72,355
'0:0:13.74,351
'0:0:13.76,350
'0:0:13.78,350
'0:0:13.8,355
'0:0:13.82,359
'0:0:13.84,359
'0:0:13.86,354
'0:0:13.88,343
'0:0:13.9,340
'0:0:13.92,354
'0:0:13.94,369
'0:0:13.96,373
'0:0:13.98,365
'0:0:14.0,357
'0:0:14.02,354
'0:0:14.04,355
'0:0:14.06,354
'0:0:14.08,348
'0:0:14.1,344
'0:0:14.12,345
'0:0:14.14,346
'0:0:14.16,338
'0:0:14.18,331
'0:0:14.2,331
'0:0:14.22,336
'0:0:14.24,342
'0:0:14.26,361
'0:0:14.28,393
'0:0:14.3,427
'0:0:14.32,453
'0:0:14.34,462
'0:0:14.36,458
'0:0:14.38,439
'0:0:14.4,419
'0:0:14.42,406
'0:0:14.44,399
'0:0:14.46,400
'0:0:14.48,399
'0:0:14.5,398
'0:0:14.52,397
'0:0:14.54,393
'0:0:14.56,388
'0:0:14.58,380
'0:0:14.6,375
'0:0:14.62,376
'0:0:14.64,377
'0:0:14.66,373
'0:0:14.68,361
'0:0:14.7,350
'0:0:14.72,347
'0:0:14.74,350
'0:0:14.76,358
'0:0:14.78,371
'0:0:14.8,387
'0:0:14.82,403
'0:0:14.84,403
'0:0:14.86,394
'0:0:14.88,378
'0:0:14.9,364
'0:0:14.92,359
'0:0:14.94,358
'0:0:14.96,357
'0:0:14.98,350
'0:0:15.0,342
'0:0:15.02,340
'0:0:15.04,338
'0:0:15.06,335
'0:0:15.08,330
'0:0:15.1,328
'0:0:15.12,331
'0:0:15.14,333
'0:0:15.16,329
'0:0:15.18,321
'0:0:15.2,320
'0:0:15.22,326
'0:0:15.24,329
'0:0:15.26,333
'0:0:15.28,330
'0:0:15.3,325
'0:0:15.32,332
'0:0:15.34,338
'0:0:15.36,337
'0:0:15.38,344
'0:0:15.4,370
'0:0:15.42,412
'0:0:15.44,447
'0:0:15.46,466
'0:0:15.48,465
'0:0:15.5,453
'0:0:15.52,435
'0:0:15.54,417
'0:0:15.56,404
'0:0:15.58,397
'0:0:15.6,398
'0:0:15.62,401
'0:0:15.64,396
'0:0:15.66,384
'0:0:15.68,366
'0:0:15.7,356
'0:0:15.72,356
'0:0:15.74,360
'0:0:15.76,359
'0:0:15.78,350
'0:0:15.8,342
'0:0:15.82,341
'0:0:15.84,337
'0:0:15.86,333
'0:0:15.88,325
'0:0:15.9,324
'0:0:15.92,327
'0:0:15.94,328
'0:0:15.96,329
'0:0:15.98,326
'0:0:16.0,327
'0:0:16.02,336
'0:0:16.04,342
'0:0:16.06,343
'0:0:16.08,336
'0:0:16.1,330
'0:0:16.12,331
'0:0:16.14,334
'0:0:16.16,332
'0:0:16.18,330
'0:0:16.2,328
'0:0:16.22,332
'0:0:16.24,335
'0:0:16.26,336
'0:0:16.28,333
'0:0:16.3,332
'0:0:16.32,335
'0:0:16.34,341
'0:0:16.36,358
'0:0:16.38,382
'0:0:16.4,408
'0:0:16.42,429
'0:0:16.44,435
'0:0:16.46,429
'0:0:16.48,413
'0:0:16.5,397
'0:0:16.52,388
'0:0:16.54,388
'0:0:16.56,388
'0:0:16.58,382
'0:0:16.6,377
'0:0:16.62,374
'0:0:16.64,370
'0:0:16.66,365
'0:0:16.68,357
'0:0:16.7,356
'0:0:16.72,359
'0:0:16.74,360
'0:0:16.76,358
'0:0:16.78,349
'0:0:16.8,340
'0:0:16.82,336
'0:0:16.84,336
'0:0:16.86,335
'0:0:16.88,328
'0:0:16.9,323
'0:0:16.92,325
'0:0:16.94,330
'0:0:16.96,335
'0:0:16.98,332
'0:0:17.0,328
'0:0:17.02,329
'0:0:17.04,328
'0:0:17.06,325
'0:0:17.08,320
'0:0:17.1,316
'0:0:17.12,318
'0:0:17.14,320
'0:0:17.16,318
'0:0:17.18,314
'0:0:17.2,312
'0:0:17.22,314
'0:0:17.24,314
'0:0:17.26,312
'0:0:17.28,308
'0:0:17.3,306
'0:0:17.32,310
'0:0:17.34,313
'0:0:17.36,313
'0:0:17.38,307
'0:0:17.4,304
'0:0:17.42,305
'0:0:17.44,307
'0:0:17.46,310
'0:0:17.48,318
'0:0:17.5,347
'0:0:17.52,388
'0:0:17.54,421
'0:0:17.56,436
'0:0:17.58,429
'0:0:17.6,414
'0:0:17.62,402
'0:0:17.64,391
'0:0:17.66,385
'0:0:17.68,381
'0:0:17.7,381
'0:0:17.72,385
'0:0:17.74,385
'0:0:17.76,380
'0:0:17.78,368
'0:0:17.8,357
'0:0:17.82,355
'0:0:17.84,356
'0:0:17.86,355
'0:0:17.88,349
'0:0:17.9,342
'0:0:17.92,340
'0:0:17.94,338
'0:0:17.96,336
'0:0:17.98,329
'0:0:18.0,323
'0:0:18.02,321
'0:0:18.04,322
'0:0:18.06,325
'0:0:18.08,322
'0:0:18.1,319
'0:0:18.12,322
'0:0:18.14,325
'0:0:18.16,324
'0:0:18.18,321
'0:0:18.2,317
'0:0:18.22,317
'0:0:18.24,317
'0:0:18.26,317
'0:0:18.28,311
'0:0:18.3,307
'0:0:18.32,308
'0:0:18.34,312
'0:0:18.36,314
'0:0:18.38,308
'0:0:18.4,304
'0:0:18.42,308
'0:0:18.44,319
'0:0:18.46,346
'0:0:18.48,377
'0:0:18.5,404
'0:0:18.52,422
'0:0:18.54,425
'0:0:18.56,417
'0:0:18.58,400
'0:0:18.6,384
'0:0:18.62,379
'0:0:18.64,378
'0:0:18.66,378
'0:0:18.68,370
'0:0:18.7,359
'0:0:18.72,355
'0:0:18.74,357
'0:0:18.76,360
'0:0:18.78,359
'0:0:18.8,356
'0:0:18.82,353
'0:0:18.84,347
'0:0:18.86,340
'0:0:18.88,329
'0:0:18.9,321
'0:0:18.92,321
'0:0:18.94,321
'0:0:18.96,320
'0:0:18.98,314
'0:0:19.0,310
'0:0:19.02,313
'0:0:19.04,318
'0:0:19.06,322
'0:0:19.08,319
'0:0:19.1,313
'0:0:19.12,312
'0:0:19.14,314
'0:0:19.16,313
'0:0:19.18,307
'0:0:19.2,304
'0:0:19.22,309
'0:0:19.24,314
'0:0:19.26,317
'0:0:19.28,312
'0:0:19.3,305
'0:0:19.32,305
'0:0:19.34,308
'0:0:19.36,319
'0:0:19.38,342
'0:0:19.4,373
'0:0:19.42,405
'0:0:19.44,426
'0:0:19.46,429
'0:0:19.48,416
'0:0:19.5,399
'0:0:19.52,392
'0:0:19.54,393
'0:0:19.56,396
'0:0:19.58,397
'0:0:19.6,395
'0:0:19.62,389
'0:0:19.64,378
'0:0:19.66,366
'0:0:19.68,356
'0:0:19.7,350
'0:0:19.72,353
'0:0:19.74,356
'0:0:19.76,356
'0:0:19.78,347
'0:0:19.8,336
'0:0:19.82,333
'0:0:19.84,333
'0:0:19.86,332
'0:0:19.88,326
'0:0:19.9,320
'0:0:19.92,320
'0:0:19.94,322
'0:0:19.96,326
'0:0:19.98,323
'0:0:20.0,319
'0:0:20.02,320
'0:0:20.04,322
'0:0:20.06,321
'0:0:20.08,313
'0:0:20.1,304
'0:0:20.12,301
'0:0:20.14,302
'0:0:20.16,303
'0:0:20.18,304
'0:0:20.2,304
'0:0:20.22,305
'0:0:20.24,307
'0:0:20.26,308
'0:0:20.28,304
'0:0:20.3,300
'0:0:20.32,301
'0:0:20.34,303
'0:0:20.36,305
'0:0:20.38,302
'0:0:20.4,303
'0:0:20.42,324
'0:0:20.44,364
'0:0:20.46,403
'0:0:20.48,425
'0:0:20.5,430
'0:0:20.52,427
'0:0:20.54,418
'0:0:20.56,408
'0:0:20.58,398
'0:0:20.6,391
'0:0:20.62,393
'0:0:20.64,395
'0:0:20.66,392
'0:0:20.68,379
'0:0:20.7,366
'0:0:20.72,359
'0:0:20.74,358
'0:0:20.76,359
'0:0:20.78,356
'0:0:20.8,349
'0:0:20.82,346
'0:0:20.84,344
'0:0:20.86,339
'0:0:20.88,328
'0:0:20.9,319
'0:0:20.92,316
'0:0:20.94,317
'0:0:20.96,319
'0:0:20.98,315
'0:0:21.0,312
'0:0:21.02,313
'0:0:21.04,316
'0:0:21.06,318
'0:0:21.08,315
'0:0:21.1,311
'0:0:21.12,313
'0:0:21.14,318
'0:0:21.16,317
'0:0:21.18,312
'0:0:21.2,308
'0:0:21.22,310
'0:0:21.24,313
'0:0:21.26,314
'0:0:21.28,309
'0:0:21.3,304
'0:0:21.32,305
'0:0:21.34,309
'0:0:21.36,312
'0:0:21.38,308
'0:0:21.4,303
'0:0:21.42,303
'0:0:21.44,308
'0:0:21.46,314
'0:0:21.48,314
'0:0:21.5,312
'0:0:21.52,316
'0:0:21.54,321
'0:0:21.56,323
'0:0:21.58,323
'0:0:21.6,339
'0:0:21.62,376
'0:0:21.64,413
'0:0:21.66,439
'0:0:21.68,441
'0:0:21.7,428
'0:0:21.72,413
'0:0:21.74,399
'0:0:21.76,390
'0:0:21.78,380
'0:0:21.8,373
'0:0:21.82,374
'0:0:21.84,375
'0:0:21.86,370
'0:0:21.88,361
'0:0:21.9,352
'0:0:21.92,350
'0:0:21.94,353
'0:0:21.96,356
'0:0:21.98,350
'0:0:22.0,340
'0:0:22.02,334
'0:0:22.04,332
'0:0:22.06,331
'0:0:22.08,325
'0:0:22.1,317
'0:0:22.12,316
'0:0:22.14,318
'0:0:22.16,315
'0:0:22.18,311
'0:0:22.2,305
'0:0:22.22,303
'0:0:22.24,305
'0:0:22.26,308
'0:0:22.28,305
'0:0:22.3,300
'0:0:22.32,299
'0:0:22.34,300
'0:0:22.36,298
'0:0:22.38,292
'0:0:22.4,287
'0:0:22.42,290
'0:0:22.44,295
'0:0:22.46,300
'0:0:22.48,300
'0:0:22.5,297
'0:0:22.52,299
'0:0:22.54,302
'0:0:22.56,307
'0:0:22.58,308
'0:0:22.6,321
'0:0:22.62,356
'0:0:22.64,396
'0:0:22.66,421
'0:0:22.68,428
'0:0:22.7,419
'0:0:22.72,406
'0:0:22.74,393
'0:0:22.76,382
'0:0:22.78,372
'0:0:22.8,365
'0:0:22.82,365
'0:0:22.84,364
'0:0:22.86,360
'0:0:22.88,351
'0:0:22.9,341
'0:0:22.92,340
'0:0:22.94,344
'0:0:22.96,346
'0:0:22.98,340
'0:0:23.0,333
'0:0:23.02,330
'0:0:23.04,329
'0:0:23.06,327
'0:0:23.08,321
'0:0:23.1,312
'0:0:23.12,310
'0:0:23.14,312
'0:0:23.16,312
'0:0:23.18,310
'0:0:23.2,306
'0:0:23.22,307
'0:0:23.24,311
'0:0:23.26,312
'0:0:23.28,311
'0:0:23.3,305
'0:0:23.32,304
'0:0:23.34,306
'0:0:23.36,308
'0:0:23.38,305
'0:0:23.4,301
'0:0:23.42,301
'0:0:23.44,304
'0:0:23.46,306
'0:0:23.48,302
'0:0:23.5,294
'0:0:23.52,293
'0:0:23.54,297
'0:0:23.56,302
'0:0:23.58,306
'0:0:23.6,307
'0:0:23.62,309
'0:0:23.64,319
'0:0:23.66,345
'0:0:23.68,381
'0:0:23.7,410
'0:0:23.72,433
'0:0:23.74,445
'0:0:23.76,443
'0:0:23.78,428
'0:0:23.8,407
'0:0:23.82,396
'0:0:23.84,397
'0:0:23.86,401
'0:0:23.88,403
'0:0:23.9,396
'0:0:23.92,384
'0:0:23.94,375
'0:0:23.96,367
'0:0:23.98,359
'0:0:24.0,352
'0:0:24.02,351
'0:0:24.04,353
'0:0:24.06,351
'0:0:24.08,344
'0:0:24.1,332
'0:0:24.12,324
'0:0:24.14,321
'0:0:24.16,315
'0:0:24.18,311
'0:0:24.2,304
'0:0:24.22,304
'0:0:24.24,310
'0:0:24.26,313
'0:0:24.28,313
'0:0:24.3,305
'0:0:24.32,302
'0:0:24.34,302
'0:0:24.36,303
'0:0:24.38,300
'0:0:24.4,293
'0:0:24.42,291
'0:0:24.44,295
'0:0:24.46,298
'0:0:24.48,294
'0:0:24.5,288
'0:0:24.52,286
'0:0:24.54,290
'0:0:24.56,294
'0:0:24.58,294
'0:0:24.6,290
'0:0:24.62,291
'0:0:24.64,297
'0:0:24.66,300
'0:0:24.68,295
'0:0:24.7,287
'0:0:24.72,285
'0:0:24.74,296
'0:0:24.76,326
'0:0:24.78,368
'0:0:24.8,402
'0:0:24.82,422
'0:0:24.84,428
'0:0:24.86,421
'0:0:24.88,401
'0:0:24.9,378
'0:0:24.92,363
'0:0:24.94,361
'0:0:24.96,366
'0:0:24.98,367
'0:0:25.0,360
