Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,332
'0:0:6.26,327
'0:0:6.28,327
'0:0:6.3,329
'0:0:6.32,330
'0:0:6.34,332
'0:0:6.36,341
'0:0:6.38,358
'0:0:6.4,374
'0:0:6.42,384
'0:0:6.44,383
'0:0:6.46,376
'0:0:6.48,371
'0:0:6.5,364
'0:0:6.52,354
'0:0:6.54,340
'0:0:6.56,329
'0:0:6.58,325
'0:0:6.6,325
'0:0:6.62,327
'0:0:6.64,329
'0:0:6.66,332
'0:0:6.68,341
'0:0:6.7,349
'0:0:6.72,353
'0:0:6.74,349
'0:0:6.76,345
'0:0:6.78,345
'0:0:6.8,344
'0:0:6.82,342
'0:0:6.84,335
'0:0:6.86,329
'0:0:6.88,328
'0:0:6.9,329
'0:0:6.92,331
'0:0:6.94,333
'0:0:6.96,342
'0:0:6.98,359
'0:0:7.0,374
'0:0:7.02,381
'0:0:7.04,378
'0:0:7.06,373
'0:0:7.08,367
'0:0:7.1,360
'0:0:7.12,352
'0:0:7.14,339
'0:0:7.16,329
'0:0:7.18,325
'0:0:7.2,326
'0:0:7.22,329
'0:0:7.24,329
'0:0:7.26,332
'0:0:7.28,339
'0:0:7.3,345
'0:0:7.32,348
'0:0:7.34,345
'0:0:7.36,341
'0:0:7.38,342
'0:0:7.4,342
'0:0:7.42,340
'0:0:7.44,334
'0:0:7.46,329
'0:0:7.48,329
'0:0:7.5,332
'0:0:7.52,336
'0:0:7.54,341
'0:0:7.56,352
'0:0:7.58,367
'0:0:7.6,379
'0:0:7.62,385
'0:0:7.64,379
'0:0:7.66,371
'0:0:7.68,365
'0:0:7.7,358
'0:0:7.72,351
'0:0:7.74,341
'0:0:7.76,335
'0:0:7.78,335
'0:0:7.8,339
'0:0:7.82,342
'0:0:7.84,342
'0:0:7.86,343
'0:0:7.88,347
'0:0:7.9,350
'0:0:7.92,350
'0:0:7.94,345
'0:0:7.96,339
'0:0:7.98,338
'0:0:8.0,338
'0:0:8.02,334
'0:0:8.04,329
'0:0:8.06,326
'0:0:8.08,329
'0:0:8.1,336
'0:0:8.12,346
'0:0:8.14,354
'0:0:8.16,363
'0:0:8.18,371
'0:0:8.2,373
'0:0:8.22,368
'0:0:8.24,356
'0:0:8.26,344
'0:0:8.28,339
'0:0:8.3,336
'0:0:8.32,332
'0:0:8.34,327
'0:0:8.36,324
'0:0:8.38,328
'0:0:8.4,334
'0:0:8.42,339
'0:0:8.44,339
'0:0:8.46,338
'0:0:8.48,341
'0:0:8.5,343
'0:0:8.52,342
'0:0:8.54,337
'0:0:8.56,331
'0:0:8.58,330
'0:0:8.6,331
'0:0:8.62,329
'0:0:8.64,325
'0:0:8.66,322
'0:0:8.68,325
'0:0:8.7,333
'0:0:8.72,344
'0:0:8.74,354
'0:0:8.76,363
'0:0:8.78,372
'0:0:8.8,376
'0:0:8.82,373
'0:0:8.84,362
'0:0:8.86,350
'0:0:8.88,343
'0:0:8.9,337
'0:0:8.92,330
'0:0:8.94,322
'0:0:8.96,318
'0:0:8.98,322
'0:0:9.0,330
'0:0:9.02,333
'0:0:9.04,334
'0:0:9.06,336
'0:0:9.08,341
'0:0:9.1,344
'0:0:9.12,343
'0:0:9.14,337
'0:0:9.16,331
'0:0:9.18,331
'0:0:9.2,331
'0:0:9.22,331
'0:0:9.24,326
'0:0:9.26,323
'0:0:9.28,326
'0:0:9.3,329
'0:0:9.32,338
'0:0:9.34,345
'0:0:9.36,355
'0:0:9.38,367
'0:0:9.4,374
'0:0:9.42,376
'0:0:9.44,369
'0:0:9.46,358
'0:0:9.48,351
'0:0:9.5,345
'0:0:9.52,338
'0:0:9.54,327
'0:0:9.56,320
'0:0:9.58,321
'0:0:9.6,326
'0:0:9.62,331
'0:0:9.64,333
'0:0:9.66,333
'0:0:9.68,338
'0:0:9.7,341
'0:0:9.72,342
'0:0:9.74,337
'0:0:9.76,333
'0:0:9.78,332
'0:0:9.8,332
'0:0:9.82,331
'0:0:9.84,326
'0:0:9.86,322
'0:0:9.88,323
'0:0:9.9,327
'0:0:9.92,333
'0:0:9.94,340
'0:0:9.96,350
'0:0:9.98,362
'0:0:10.0,372
'0:0:10.02,373
'0:0:10.04,365
'0:0:10.06,358
'0:0:10.08,353
'0:0:10.1,348
'0:0:10.12,340
'0:0:10.14,330
'0:0:10.16,322
'0:0:10.18,322
'0:0:10.2,325
'0:0:10.22,329
'0:0:10.24,330
'0:0:10.26,332
'0:0:10.28,337
'0:0:10.3,341
'0:0:10.32,342
'0:0:10.34,338
'0:0:10.36,334
'0:0:10.38,333
'0:0:10.4,333
'0:0:10.42,332
'0:0:10.44,327
'0:0:10.46,324
'0:0:10.48,325
'0:0:10.5,331
'0:0:10.52,341
'0:0:10.54,351
'0:0:10.56,359
'0:0:10.58,368
'0:0:10.6,374
'0:0:10.62,374
'0:0:10.64,365
'0:0:10.66,355
'0:0:10.68,348
'0:0:10.7,343
'0:0:10.72,337
'0:0:10.74,328
'0:0:10.76,322
'0:0:10.78,324
'0:0:10.8,329
'0:0:10.82,335
'0:0:10.84,336
'0:0:10.86,336
'0:0:10.88,340
'0:0:10.9,343
'0:0:10.92,343
'0:0:10.94,338
'0:0:10.96,333
'0:0:10.98,333
'0:0:11.0,333
'0:0:11.02,331
'0:0:11.04,325
'0:0:11.06,323
'0:0:11.08,326
'0:0:11.1,333
'0:0:11.12,344
'0:0:11.14,353
'0:0:11.16,361
'0:0:11.18,370
'0:0:11.2,375
'0:0:11.22,374
'0:0:11.24,365
'0:0:11.26,354
'0:0:11.28,348
'0:0:11.3,343
'0:0:11.32,336
'0:0:11.34,328
'0:0:11.36,322
'0:0:11.38,324
'0:0:11.4,329
'0:0:11.42,334
'0:0:11.44,334
'0:0:11.46,334
'0:0:11.48,336
'0:0:11.5,339
'0:0:11.52,339
'0:0:11.54,334
'0:0:11.56,330
'0:0:11.58,330
'0:0:11.6,331
'0:0:11.62,331
'0:0:11.64,327
'0:0:11.66,325
'0:0:11.68,328
'0:0:11.7,331
'0:0:11.72,332
'0:0:11.74,329
'0:0:11.76,327
'0:0:11.78,335
'0:0:11.8,347
'0:0:11.82,359
'0:0:11.84,366
'0:0:11.86,368
'0:0:11.88,371
'0:0:11.9,370
'0:0:11.92,365
'0:0:11.94,354
'0:0:11.96,345
'0:0:11.98,341
'0:0:12.0,338
'0:0:12.02,333
'0:0:12.04,326
'0:0:12.06,324
'0:0:12.08,329
'0:0:12.1,334
'0:0:12.12,339
'0:0:12.14,338
'0:0:12.16,339
'0:0:12.18,341
'0:0:12.2,342
'0:0:12.22,340
'0:0:12.24,334
'0:0:12.26,328
'0:0:12.28,327
'0:0:12.3,328
'0:0:12.32,327
'0:0:12.34,323
'0:0:12.36,320
'0:0:12.38,323
'0:0:12.4,327
'0:0:12.42,329
'0:0:12.44,328
'0:0:12.46,326
'0:0:12.48,329
'0:0:12.5,332
'0:0:12.52,334
'0:0:12.54,331
'0:0:12.56,328
'0:0:12.58,329
'0:0:12.6,332
'0:0:12.62,333
'0:0:12.64,329
'0:0:12.66,325
'0:0:12.68,326
'0:0:12.7,328
'0:0:12.72,331
'0:0:12.74,337
'0:0:12.76,347
'0:0:12.78,362
'0:0:12.8,374
'0:0:12.82,378
'0:0:12.84,373
'0:0:12.86,365
'0:0:12.88,360
'0:0:12.9,355
'0:0:12.92,348
'0:0:12.94,339
'0:0:12.96,330
'0:0:12.98,329
'0:0:13.0,330
'0:0:13.02,329
'0:0:13.04,327
'0:0:13.06,328
'0:0:13.08,334
'0:0:13.1,340
'0:0:13.12,343
'0:0:13.14,338
'0:0:13.16,335
'0:0:13.18,333
'0:0:13.2,334
'0:0:13.22,332
'0:0:13.24,328
'0:0:13.26,324
'0:0:13.28,325
'0:0:13.3,327
'0:0:13.32,328
'0:0:13.34,326
'0:0:13.36,324
'0:0:13.38,327
'0:0:13.4,331
'0:0:13.42,334
'0:0:13.44,332
'0:0:13.46,329
'0:0:13.48,331
'0:0:13.5,334
'0:0:13.52,334
'0:0:13.54,331
'0:0:13.56,328
'0:0:13.58,331
'0:0:13.6,337
'0:0:13.62,347
'0:0:13.64,355
'0:0:13.66,362
'0:0:13.68,368
'0:0:13.7,371
'0:0:13.72,369
'0:0:13.74,360
'0:0:13.76,350
'0:0:13.78,345
'0:0:13.8,341
'0:0:13.82,337
'0:0:13.84,330
'0:0:13.86,324
'0:0:13.88,325
'0:0:13.9,330
'0:0:13.92,334
'0:0:13.94,334
'0:0:13.96,334
'0:0:13.98,338
'0:0:14.0,342
'0:0:14.02,341
'0:0:14.04,335
'0:0:14.06,331
'0:0:14.08,331
'0:0:14.1,332
'0:0:14.12,332
'0:0:14.14,328
'0:0:14.16,324
'0:0:14.18,325
'0:0:14.2,328
'0:0:14.22,330
'0:0:14.24,328
'0:0:14.26,326
'0:0:14.28,328
'0:0:14.3,332
'0:0:14.32,334
'0:0:14.34,332
'0:0:14.36,329
'0:0:14.38,331
'0:0:14.4,334
'0:0:14.42,334
'0:0:14.44,331
'0:0:14.46,328
'0:0:14.48,331
'0:0:14.5,340
'0:0:14.52,351
'0:0:14.54,359
'0:0:14.56,363
'0:0:14.58,368
'0:0:14.6,370
'0:0:14.62,366
'0:0:14.64,356
'0:0:14.66,345
'0:0:14.68,340
'0:0:14.7,337
'0:0:14.72,334
'0:0:14.74,328
'0:0:14.76,323
'0:0:14.78,325
'0:0:14.8,329
'0:0:14.82,333
'0:0:14.84,334
'0:0:14.86,334
'0:0:14.88,337
'0:0:14.9,341
'0:0:14.92,341
'0:0:14.94,337
'0:0:14.96,332
'0:0:14.98,332
'0:0:15.0,332
'0:0:15.02,330
'0:0:15.04,324
'0:0:15.06,322
'0:0:15.08,325
'0:0:15.1,329
'0:0:15.12,331
'0:0:15.14,329
'0:0:15.16,326
'0:0:15.18,328
'0:0:15.2,332
'0:0:15.22,334
'0:0:15.24,331
'0:0:15.26,328
'0:0:15.28,331
'0:0:15.3,334
'0:0:15.32,335
'0:0:15.34,332
'0:0:15.36,328
'0:0:15.38,329
'0:0:15.4,331
'0:0:15.42,333
'0:0:15.44,335
'0:0:15.46,343
'0:0:15.48,357
'0:0:15.5,370
'0:0:15.52,377
'0:0:15.54,374
'0:0:15.56,368
'0:0:15.58,363
'0:0:15.6,357
'0:0:15.62,349
'0:0:15.64,339
'0:0:15.66,331
'0:0:15.68,328
'0:0:15.7,327
'0:0:15.72,328
'0:0:15.74,326
'0:0:15.76,327
'0:0:15.78,331
'0:0:15.8,338
'0:0:15.82,343
'0:0:15.84,341
'0:0:15.86,338
'0:0:15.88,339
'0:0:15.9,340
'0:0:15.92,339
'0:0:15.94,332
'0:0:15.96,327
'0:0:15.98,327
'0:0:16.0,328
'0:0:16.02,327
'0:0:16.04,322
'0:0:16.06,321
'0:0:16.08,325
'0:0:16.1,329
'0:0:16.12,331
'0:0:16.14,329
'0:0:16.16,327
'0:0:16.18,329
'0:0:16.2,333
'0:0:16.22,335
'0:0:16.24,332
'0:0:16.26,329
'0:0:16.28,330
'0:0:16.3,333
'0:0:16.32,338
'0:0:16.34,344
'0:0:16.36,353
'0:0:16.38,365
'0:0:16.4,374
'0:0:16.42,377
'0:0:16.44,371
'0:0:16.46,363
'0:0:16.48,357
'0:0:16.5,352
'0:0:16.52,346
'0:0:16.54,336
'0:0:16.56,328
'0:0:16.58,326
'0:0:16.6,328
'0:0:16.62,330
'0:0:16.64,329
'0:0:16.66,329
'0:0:16.68,334
'0:0:16.7,339
'0:0:16.72,343
'0:0:16.74,341
'0:0:16.76,337
'0:0:16.78,337
'0:0:16.8,338
'0:0:16.82,337
'0:0:16.84,331
'0:0:16.86,326
'0:0:16.88,326
'0:0:16.9,328
'0:0:16.92,329
'0:0:16.94,325
'0:0:16.96,323
'0:0:16.98,324
'0:0:17.0,328
'0:0:17.02,329
'0:0:17.04,326
'0:0:17.06,326
'0:0:17.08,330
'0:0:17.1,334
'0:0:17.12,336
'0:0:17.14,333
'0:0:17.16,334
'0:0:17.18,345
'0:0:17.2,360
'0:0:17.22,373
'0:0:17.24,376
'0:0:17.26,375
'0:0:17.28,373
'0:0:17.3,371
'0:0:17.32,364
'0:0:17.34,352
'0:0:17.36,341
'0:0:17.38,336
'0:0:17.4,334
'0:0:17.42,332
'0:0:17.44,327
'0:0:17.46,325
'0:0:17.48,327
'0:0:17.5,334
'0:0:17.52,339
'0:0:17.54,339
'0:0:17.56,338
'0:0:17.58,341
'0:0:17.6,343
'0:0:17.62,343
'0:0:17.64,337
'0:0:17.66,331
'0:0:17.68,329
'0:0:17.7,330
'0:0:17.72,329
'0:0:17.74,324
'0:0:17.76,321
'0:0:17.78,322
'0:0:17.8,325
'0:0:17.82,328
'0:0:17.84,326
'0:0:17.86,325
'0:0:17.88,328
'0:0:17.9,332
'0:0:17.92,334
'0:0:17.94,330
'0:0:17.96,328
'0:0:17.98,334
'0:0:18.0,348
'0:0:18.02,361
'0:0:18.04,368
'0:0:18.06,373
'0:0:18.08,377
'0:0:18.1,377
'0:0:18.12,373
'0:0:18.14,362
'0:0:18.16,351
'0:0:18.18,343
'0:0:18.2,339
'0:0:18.22,336
'0:0:18.24,329
'0:0:18.26,324
'0:0:18.28,325
'0:0:18.3,329
'0:0:18.32,334
'0:0:18.34,334
'0:0:18.36,334
'0:0:18.38,338
'0:0:18.4,342
'0:0:18.42,344
'0:0:18.44,339
'0:0:18.46,334
'0:0:18.48,332
'0:0:18.5,333
'0:0:18.52,332
'0:0:18.54,327
'0:0:18.56,323
'0:0:18.58,323
'0:0:18.6,326
'0:0:18.62,328
'0:0:18.64,326
'0:0:18.66,324
'0:0:18.68,327
'0:0:18.7,330
'0:0:18.72,333
'0:0:18.74,331
'0:0:18.76,331
'0:0:18.78,341
'0:0:18.8,356
'0:0:18.82,369
'0:0:18.84,375
'0:0:18.86,376
'0:0:18.88,377
'0:0:18.9,374
'0:0:18.92,368
'0:0:18.94,356
'0:0:18.96,345
'0:0:18.98,339
'0:0:19.0,336
'0:0:19.02,331
'0:0:19.04,324
'0:0:19.06,323
'0:0:19.08,326
'0:0:19.1,332
'0:0:19.12,337
'0:0:19.14,337
'0:0:19.16,336
'0:0:19.18,339
'0:0:19.2,341
'0:0:19.22,342
'0:0:19.24,337
'0:0:19.26,331
'0:0:19.28,331
'0:0:19.3,330
'0:0:19.32,330
'0:0:19.34,326
'0:0:19.36,321
'0:0:19.38,322
'0:0:19.4,325
'0:0:19.42,328
'0:0:19.44,326
'0:0:19.46,325
'0:0:19.48,326
'0:0:19.5,331
'0:0:19.52,335
'0:0:19.54,338
'0:0:19.56,347
'0:0:19.58,361
'0:0:19.6,375
'0:0:19.62,382
'0:0:19.64,380
'0:0:19.66,373
'0:0:19.68,367
'0:0:19.7,361
'0:0:19.72,354
'0:0:19.74,342
'0:0:19.76,332
'0:0:19.78,328
'0:0:19.8,328
'0:0:19.82,329
'0:0:19.84,326
'0:0:19.86,326
'0:0:19.88,331
'0:0:19.9,338
'0:0:19.92,342
'0:0:19.94,341
'0:0:19.96,337
'0:0:19.98,337
'0:0:20.0,339
'0:0:20.02,336
'0:0:20.04,330
'0:0:20.06,327
'0:0:20.08,327
'0:0:20.1,328
'0:0:20.12,329
'0:0:20.14,325
'0:0:20.16,323
'0:0:20.18,324
'0:0:20.2,328
'0:0:20.22,330
'0:0:20.24,328
'0:0:20.26,327
'0:0:20.28,330
'0:0:20.3,340
'0:0:20.32,354
'0:0:20.34,364
'0:0:20.36,371
'0:0:20.38,378
'0:0:20.4,382
'0:0:20.42,380
'0:0:20.44,369
'0:0:20.46,357
'0:0:20.48,348
'0:0:20.5,343
'0:0:20.52,337
'0:0:20.54,329
'0:0:20.56,322
'0:0:20.58,322
'0:0:20.6,326
'0:0:20.62,331
'0:0:20.64,331
'0:0:20.66,333
'0:0:20.68,337
'0:0:20.7,341
'0:0:20.72,343
'0:0:20.74,339
'0:0:20.76,333
'0:0:20.78,332
'0:0:20.8,332
'0:0:20.82,330
'0:0:20.84,326
'0:0:20.86,321
'0:0:20.88,321
'0:0:20.9,324
'0:0:20.92,325
'0:0:20.94,323
'0:0:20.96,321
'0:0:20.98,323
'0:0:21.0,328
'0:0:21.02,329
'0:0:21.04,326
'0:0:21.06,330
'0:0:21.08,342
'0:0:21.1,359
'0:0:21.12,373
'0:0:21.14,379
'0:0:21.16,379
'0:0:21.18,378
'0:0:21.2,374
'0:0:21.22,366
'0:0:21.24,353
'0:0:21.26,340
'0:0:21.28,332
'0:0:21.3,328
'0:0:21.32,325
'0:0:21.34,319
'0:0:21.36,318
'0:0:21.38,322
'0:0:21.4,329
'0:0:21.42,335
'0:0:21.44,336
'0:0:21.46,336
'0:0:21.48,337
'0:0:21.5,339
'0:0:21.52,339
'0:0:21.54,333
'0:0:21.56,327
'0:0:21.58,325
'0:0:21.6,326
'0:0:21.62,326
'0:0:21.64,321
'0:0:21.66,317
'0:0:21.68,318
'0:0:21.7,322
'0:0:21.72,325
'0:0:21.74,323
'0:0:21.76,322
'0:0:21.78,324
'0:0:21.8,328
'0:0:21.82,335
'0:0:21.84,342
'0:0:21.86,353
'0:0:21.88,368
'0:0:21.9,381
'0:0:21.92,386
'0:0:21.94,382
'0:0:21.96,372
'0:0:21.98,363
'0:0:22.0,355
'0:0:22.02,345
'0:0:22.04,332
'0:0:22.06,323
'0:0:22.08,320
'0:0:22.1,321
'0:0:22.12,325
'0:0:22.14,324
'0:0:22.16,325
'0:0:22.18,331
'0:0:22.2,338
'0:0:22.22,342
'0:0:22.24,340
'0:0:22.26,336
'0:0:22.28,336
'0:0:22.3,335
'0:0:22.32,334
'0:0:22.34,327
'0:0:22.36,322
'0:0:22.38,321
'0:0:22.4,323
'0:0:22.42,325
'0:0:22.44,321
'0:0:22.46,319
'0:0:22.48,321
'0:0:22.5,325
'0:0:22.52,328
'0:0:22.54,326
'0:0:22.56,326
'0:0:22.58,335
'0:0:22.6,351
'0:0:22.62,369
'0:0:22.64,378
'0:0:22.66,381
'0:0:22.68,382
'0:0:22.7,380
'0:0:22.72,373
'0:0:22.74,359
'0:0:22.76,344
'0:0:22.78,335
'0:0:22.8,329
'0:0:22.82,325
'0:0:22.84,318
'0:0:22.86,315
'0:0:22.88,318
'0:0:22.9,326
'0:0:22.92,333
'0:0:22.94,336
'0:0:22.96,336
'0:0:22.98,339
'0:0:23.0,342
'0:0:23.02,341
'0:0:23.04,334
'0:0:23.06,329
'0:0:23.08,328
'0:0:23.1,328
'0:0:23.12,328
'0:0:23.14,323
'0:0:23.16,319
'0:0:23.18,320
'0:0:23.2,324
'0:0:23.22,327
'0:0:23.24,324
'0:0:23.26,322
'0:0:23.28,324
'0:0:23.3,331
'0:0:23.32,344
'0:0:23.34,355
'0:0:23.36,366
'0:0:23.38,376
'0:0:23.4,383
'0:0:23.42,383
'0:0:23.44,373
'0:0:23.46,360
'0:0:23.48,350
'0:0:23.5,342
'0:0:23.52,335
'0:0:23.54,324
'0:0:23.56,316
'0:0:23.58,315
'0:0:23.6,319
'0:0:23.62,325
'0:0:23.64,327
'0:0:23.66,329
'0:0:23.68,334
'0:0:23.7,340
'0:0:23.72,343
'0:0:23.74,340
'0:0:23.76,335
'0:0:23.78,334
'0:0:23.8,333
'0:0:23.82,332
'0:0:23.84,326
'0:0:23.86,320
'0:0:23.88,320
'0:0:23.9,322
'0:0:23.92,323
'0:0:23.94,320
'0:0:23.96,318
'0:0:23.98,321
'0:0:24.0,327
'0:0:24.02,335
'0:0:24.04,343
'0:0:24.06,356
'0:0:24.08,370
'0:0:24.1,380
'0:0:24.12,382
'0:0:24.14,374
'0:0:24.16,363
'0:0:24.18,353
'0:0:24.2,344
'0:0:24.22,336
'0:0:24.24,325
'0:0:24.26,315
'0:0:24.28,312
'0:0:24.3,315
'0:0:24.32,321
'0:0:24.34,324
'0:0:24.36,329
'0:0:24.38,335
'0:0:24.4,341
'0:0:24.42,344
'0:0:24.44,341
'0:0:24.46,336
'0:0:24.48,334
'0:0:24.5,333
'0:0:24.52,331
'0:0:24.54,325
'0:0:24.56,319
'0:0:24.58,318
'0:0:24.6,320
'0:0:24.62,322
'0:0:24.64,319
'0:0:24.66,316
'0:0:24.68,319
'0:0:24.7,327
'0:0:24.72,339
'0:0:24.74,352
'0:0:24.76,365
'0:0:24.78,377
'0:0:24.8,385
'0:0:24.82,386
'0:0:24.84,376
'0:0:24.86,364
'0:0:24.88,353
'0:0:24.9,344
'0:0:24.92,336
'0:0:24.94,323
'0:0:24.96,314
'0:0:24.98,312
'0:0:25.0,316
