Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,387
'0:0:6.26,380
'0:0:6.28,373
'0:0:6.3,369
'0:0:6.32,365
'0:0:6.34,363
'0:0:6.36,363
'0:0:6.38,362
'0:0:6.4,360
'0:0:6.42,355
'0:0:6.44,352
'0:0:6.46,352
'0:0:6.48,350
'0:0:6.5,349
'0:0:6.52,349
'0:0:6.54,348
'0:0:6.56,350
'0:0:6.58,349
'0:0:6.6,349
'0:0:6.62,352
'0:0:6.64,365
'0:0:6.66,382
'0:0:6.68,393
'0:0:6.7,399
'0:0:6.72,395
'0:0:6.74,381
'0:0:6.76,362
'0:0:6.78,343
'0:0:6.8,327
'0:0:6.82,316
'0:0:6.84,308
'0:0:6.86,302
'0:0:6.88,298
'0:0:6.9,299
'0:0:6.92,306
'0:0:6.94,316
'0:0:6.96,328
'0:0:6.98,338
'0:0:7.0,334
'0:0:7.02,307
'0:0:7.04,306
'0:0:7.06,340
'0:0:7.08,372
'0:0:7.1,395
'0:0:7.12,408
'0:0:7.14,414
'0:0:7.16,413
'0:0:7.18,408
'0:0:7.2,403
'0:0:7.22,396
'0:0:7.24,392
'0:0:7.26,392
'0:0:7.28,393
'0:0:7.3,393
'0:0:7.32,393
'0:0:7.34,391
'0:0:7.36,389
'0:0:7.38,387
'0:0:7.4,388
'0:0:7.42,395
'0:0:7.44,410
'0:0:7.46,435
'0:0:7.48,466
'0:0:7.5,491
'0:0:7.52,507
'0:0:7.54,508
'0:0:7.56,494
'0:0:7.58,470
'0:0:7.6,434
'0:0:7.62,395
'0:0:7.64,363
'0:0:7.66,342
'0:0:7.68,330
'0:0:7.7,328
'0:0:7.72,334
'0:0:7.74,342
'0:0:7.76,352
'0:0:7.78,361
'0:0:7.8,368
'0:0:7.82,373
'0:0:7.84,378
'0:0:7.86,382
'0:0:7.88,382
'0:0:7.9,377
'0:0:7.92,371
'0:0:7.94,365
'0:0:7.96,358
'0:0:7.98,353
'0:0:8.0,351
'0:0:8.02,352
'0:0:8.04,354
'0:0:8.06,357
'0:0:8.08,360
'0:0:8.1,364
'0:0:8.12,368
'0:0:8.14,371
'0:0:8.16,374
'0:0:8.18,378
'0:0:8.2,380
'0:0:8.22,380
'0:0:8.24,380
'0:0:8.26,379
'0:0:8.28,383
'0:0:8.3,406
'0:0:8.32,460
'0:0:8.34,493
'0:0:8.36,502
'0:0:8.38,491
'0:0:8.4,470
'0:0:8.42,445
'0:0:8.44,420
'0:0:8.46,399
'0:0:8.48,383
'0:0:8.5,370
'0:0:8.52,361
'0:0:8.54,357
'0:0:8.56,357
'0:0:8.58,360
'0:0:8.6,367
'0:0:8.62,373
'0:0:8.64,378
'0:0:8.66,381
'0:0:8.68,380
'0:0:8.7,379
'0:0:8.72,378
'0:0:8.74,376
'0:0:8.76,374
'0:0:8.78,372
'0:0:8.8,370
'0:0:8.82,367
'0:0:8.84,365
'0:0:8.86,367
'0:0:8.88,367
'0:0:8.9,365
'0:0:8.92,362
'0:0:8.94,357
'0:0:8.96,352
'0:0:8.98,349
'0:0:9.0,346
'0:0:9.02,349
'0:0:9.04,361
'0:0:9.06,379
'0:0:9.08,396
'0:0:9.1,404
'0:0:9.12,401
'0:0:9.14,393
'0:0:9.16,382
'0:0:9.18,371
'0:0:9.2,364
'0:0:9.22,362
'0:0:9.24,361
'0:0:9.26,362
'0:0:9.28,363
'0:0:9.3,364
'0:0:9.32,363
'0:0:9.34,365
'0:0:9.36,368
'0:0:9.38,370
'0:0:9.4,372
'0:0:9.42,373
'0:0:9.44,371
'0:0:9.46,358
'0:0:9.48,351
'0:0:9.5,353
'0:0:9.52,364
'0:0:9.54,386
'0:0:9.56,408
'0:0:9.58,417
'0:0:9.6,416
'0:0:9.62,412
'0:0:9.64,410
'0:0:9.66,402
'0:0:9.68,391
'0:0:9.7,399
'0:0:9.72,401
'0:0:9.74,386
'0:0:9.76,375
'0:0:9.78,390
'0:0:9.8,421
'0:0:9.82,450
'0:0:9.84,469
'0:0:9.86,475
'0:0:9.88,469
'0:0:9.9,453
'0:0:9.92,432
'0:0:9.94,411
'0:0:9.96,394
'0:0:9.98,380
'0:0:10.0,372
'0:0:10.02,369
'0:0:10.04,367
'0:0:10.06,368
'0:0:10.08,373
'0:0:10.1,377
'0:0:10.12,375
'0:0:10.14,373
'0:0:10.16,369
'0:0:10.18,364
'0:0:10.2,358
'0:0:10.22,354
'0:0:10.24,353
'0:0:10.26,354
'0:0:10.28,355
'0:0:10.3,361
'0:0:10.32,370
'0:0:10.34,374
'0:0:10.36,373
'0:0:10.38,374
'0:0:10.4,373
'0:0:10.42,371
'0:0:10.44,371
'0:0:10.46,370
'0:0:10.48,368
'0:0:10.5,363
'0:0:10.52,359
'0:0:10.54,359
'0:0:10.56,358
'0:0:10.58,359
'0:0:10.6,359
'0:0:10.62,359
'0:0:10.64,367
'0:0:10.66,377
'0:0:10.68,389
'0:0:10.7,409
'0:0:10.72,421
'0:0:10.74,424
'0:0:10.76,424
'0:0:10.78,417
'0:0:10.8,401
'0:0:10.82,388
'0:0:10.84,379
'0:0:10.86,371
'0:0:10.88,365
'0:0:10.9,365
'0:0:10.92,371
'0:0:10.94,380
'0:0:10.96,386
'0:0:10.98,389
'0:0:11.0,384
'0:0:11.02,374
'0:0:11.04,356
'0:0:11.06,348
'0:0:11.08,355
'0:0:11.1,369
'0:0:11.12,383
'0:0:11.14,393
'0:0:11.16,396
'0:0:11.18,397
'0:0:11.2,393
'0:0:11.22,388
'0:0:11.24,382
'0:0:11.26,380
'0:0:11.28,385
'0:0:11.3,390
'0:0:11.32,391
'0:0:11.34,391
'0:0:11.36,390
'0:0:11.38,392
'0:0:11.4,396
'0:0:11.42,408
'0:0:11.44,418
'0:0:11.46,425
'0:0:11.48,430
'0:0:11.5,424
'0:0:11.52,412
'0:0:11.54,401
'0:0:11.56,390
'0:0:11.58,383
'0:0:11.6,379
'0:0:11.62,375
'0:0:11.64,372
'0:0:11.66,371
'0:0:11.68,372
'0:0:11.7,375
'0:0:11.72,378
'0:0:11.74,381
'0:0:11.76,382
'0:0:11.78,382
'0:0:11.8,380
'0:0:11.82,375
'0:0:11.84,370
'0:0:11.86,369
'0:0:11.88,367
'0:0:11.9,364
'0:0:11.92,363
'0:0:11.94,361
'0:0:11.96,359
'0:0:11.98,356
'0:0:12.0,354
'0:0:12.02,353
'0:0:12.04,352
'0:0:12.06,348
'0:0:12.08,343
'0:0:12.1,341
'0:0:12.12,345
'0:0:12.14,358
'0:0:12.16,375
'0:0:12.18,391
'0:0:12.2,402
'0:0:12.22,406
'0:0:12.24,404
'0:0:12.26,396
'0:0:12.28,387
'0:0:12.3,378
'0:0:12.32,371
'0:0:12.34,367
'0:0:12.36,365
'0:0:12.38,363
'0:0:12.4,359
'0:0:12.42,358
'0:0:12.44,358
'0:0:12.46,361
'0:0:12.48,368
'0:0:12.5,373
'0:0:12.52,374
'0:0:12.54,372
'0:0:12.56,370
'0:0:12.58,369
'0:0:12.6,365
'0:0:12.62,361
'0:0:12.64,356
'0:0:12.66,355
'0:0:12.68,351
'0:0:12.7,353
'0:0:12.72,356
'0:0:12.74,358
'0:0:12.76,359
'0:0:12.78,360
'0:0:12.8,361
'0:0:12.82,366
'0:0:12.84,380
'0:0:12.86,394
'0:0:12.88,400
'0:0:12.9,397
'0:0:12.92,387
'0:0:12.94,374
'0:0:12.96,361
'0:0:12.98,351
'0:0:13.0,343
'0:0:13.02,336
'0:0:13.04,331
'0:0:13.06,328
'0:0:13.08,328
'0:0:13.1,330
'0:0:13.12,334
'0:0:13.14,340
'0:0:13.16,343
'0:0:13.18,345
'0:0:13.2,346
'0:0:13.22,345
'0:0:13.24,341
'0:0:13.26,337
'0:0:13.28,333
'0:0:13.3,331
'0:0:13.32,328
'0:0:13.34,326
'0:0:13.36,324
'0:0:13.38,326
'0:0:13.4,327
'0:0:13.42,326
'0:0:13.44,319
'0:0:13.46,303
'0:0:13.48,291
'0:0:13.5,295
'0:0:13.52,314
'0:0:13.54,339
'0:0:13.56,360
'0:0:13.58,373
'0:0:13.6,378
'0:0:13.62,383
'0:0:13.64,387
'0:0:13.66,392
'0:0:13.68,395
'0:0:13.7,397
'0:0:13.72,401
'0:0:13.74,408
'0:0:13.76,427
'0:0:13.78,458
'0:0:13.8,484
'0:0:13.82,497
'0:0:13.84,501
'0:0:13.86,503
'0:0:13.88,509
'0:0:13.9,514
'0:0:13.92,514
'0:0:13.94,507
'0:0:13.96,495
'0:0:13.98,488
'0:0:14.0,479
'0:0:14.02,467
'0:0:14.04,454
'0:0:14.06,444
'0:0:14.08,434
'0:0:14.1,421
'0:0:14.12,406
'0:0:14.14,392
'0:0:14.16,386
'0:0:14.18,386
'0:0:14.2,399
'0:0:14.22,423
'0:0:14.24,446
'0:0:14.26,464
'0:0:14.28,473
'0:0:14.3,470
'0:0:14.32,458
'0:0:14.34,443
'0:0:14.36,428
'0:0:14.38,415
'0:0:14.4,407
'0:0:14.42,400
'0:0:14.44,395
'0:0:14.46,393
'0:0:14.48,392
'0:0:14.5,391
'0:0:14.52,391
'0:0:14.54,390
'0:0:14.56,391
'0:0:14.58,390
'0:0:14.6,389
'0:0:14.62,385
'0:0:14.64,380
'0:0:14.66,376
'0:0:14.68,368
'0:0:14.7,367
'0:0:14.72,368
'0:0:14.74,366
'0:0:14.76,364
'0:0:14.78,363
'0:0:14.8,363
'0:0:14.82,361
'0:0:14.84,359
'0:0:14.86,361
'0:0:14.88,375
'0:0:14.9,397
'0:0:14.92,416
'0:0:14.94,427
'0:0:14.96,426
'0:0:14.98,418
'0:0:15.0,408
'0:0:15.02,398
'0:0:15.04,387
'0:0:15.06,381
'0:0:15.08,377
'0:0:15.1,375
'0:0:15.12,371
'0:0:15.14,365
'0:0:15.16,361
'0:0:15.18,360
'0:0:15.2,360
'0:0:15.22,361
'0:0:15.24,358
'0:0:15.26,361
'0:0:15.28,367
'0:0:15.3,369
'0:0:15.32,370
'0:0:15.34,368
'0:0:15.36,363
'0:0:15.38,360
'0:0:15.4,357
'0:0:15.42,355
'0:0:15.44,354
'0:0:15.46,355
'0:0:15.48,357
'0:0:15.5,362
'0:0:15.52,367
'0:0:15.54,369
'0:0:15.56,368
'0:0:15.58,369
'0:0:15.6,380
'0:0:15.62,401
'0:0:15.64,426
'0:0:15.66,442
'0:0:15.68,446
'0:0:15.7,437
'0:0:15.72,421
'0:0:15.74,404
'0:0:15.76,388
'0:0:15.78,375
'0:0:15.8,369
'0:0:15.82,369
'0:0:15.84,366
'0:0:15.86,359
'0:0:15.88,327
'0:0:15.9,309
'0:0:15.92,300
'0:0:15.94,305
'0:0:15.96,321
'0:0:15.98,339
'0:0:16.0,360
'0:0:16.02,377
'0:0:16.04,382
'0:0:16.06,390
'0:0:16.08,391
'0:0:16.1,390
'0:0:16.12,381
'0:0:16.14,374
'0:0:16.16,367
'0:0:16.18,365
'0:0:16.2,359
'0:0:16.22,352
'0:0:16.24,348
'0:0:16.26,345
'0:0:16.28,345
'0:0:16.3,354
'0:0:16.32,369
'0:0:16.34,392
'0:0:16.36,414
'0:0:16.38,428
'0:0:16.4,431
'0:0:16.42,420
'0:0:16.44,403
'0:0:16.46,384
'0:0:16.48,371
'0:0:16.5,365
'0:0:16.52,361
'0:0:16.54,359
'0:0:16.56,355
'0:0:16.58,352
'0:0:16.6,356
'0:0:16.62,362
'0:0:16.64,367
'0:0:16.66,373
'0:0:16.68,378
'0:0:16.7,387
'0:0:16.72,389
'0:0:16.74,388
'0:0:16.76,387
'0:0:16.78,381
'0:0:16.8,377
'0:0:16.82,376
'0:0:16.84,374
'0:0:16.86,372
'0:0:16.88,372
'0:0:16.9,375
'0:0:16.92,378
'0:0:16.94,376
'0:0:16.96,370
'0:0:16.98,364
'0:0:17.0,361
'0:0:17.02,358
'0:0:17.04,354
'0:0:17.06,348
'0:0:17.08,351
'0:0:17.1,363
'0:0:17.12,376
'0:0:17.14,385
'0:0:17.16,388
'0:0:17.18,386
'0:0:17.2,380
'0:0:17.22,374
'0:0:17.24,376
'0:0:17.26,381
'0:0:17.28,387
'0:0:17.3,393
'0:0:17.32,397
'0:0:17.34,398
'0:0:17.36,395
'0:0:17.38,392
'0:0:17.4,387
'0:0:17.42,383
'0:0:17.44,377
'0:0:17.46,372
'0:0:17.48,371
'0:0:17.5,372
'0:0:17.52,374
'0:0:17.54,377
'0:0:17.56,378
'0:0:17.58,380
'0:0:17.6,380
'0:0:17.62,374
'0:0:17.64,367
'0:0:17.66,362
'0:0:17.68,358
'0:0:17.7,357
'0:0:17.72,358
'0:0:17.74,359
'0:0:17.76,359
'0:0:17.78,358
'0:0:17.8,356
'0:0:17.82,356
'0:0:17.84,360
'0:0:17.86,373
'0:0:17.88,396
'0:0:17.9,423
'0:0:17.92,444
'0:0:17.94,452
'0:0:17.96,447
'0:0:17.98,432
'0:0:18.0,415
'0:0:18.02,404
'0:0:18.04,396
'0:0:18.06,391
'0:0:18.08,388
'0:0:18.1,388
'0:0:18.12,382
'0:0:18.14,374
'0:0:18.16,364
'0:0:18.18,358
'0:0:18.2,355
'0:0:18.22,355
'0:0:18.24,353
'0:0:18.26,350
'0:0:18.28,347
'0:0:18.3,344
'0:0:18.32,343
'0:0:18.34,343
'0:0:18.36,345
'0:0:18.38,349
'0:0:18.4,353
'0:0:18.42,354
'0:0:18.44,354
'0:0:18.46,354
'0:0:18.48,354
'0:0:18.5,356
'0:0:18.52,359
'0:0:18.54,361
'0:0:18.56,361
'0:0:18.58,361
'0:0:18.6,361
'0:0:18.62,363
'0:0:18.64,369
'0:0:18.66,381
'0:0:18.68,397
'0:0:18.7,418
'0:0:18.72,433
'0:0:18.74,437
'0:0:18.76,432
'0:0:18.78,422
'0:0:18.8,410
'0:0:18.82,397
'0:0:18.84,387
'0:0:18.86,381
'0:0:18.88,376
'0:0:18.9,372
'0:0:18.92,369
'0:0:18.94,366
'0:0:18.96,366
'0:0:18.98,367
'0:0:19.0,371
'0:0:19.02,374
'0:0:19.04,376
'0:0:19.06,375
'0:0:19.08,372
'0:0:19.1,371
'0:0:19.12,370
'0:0:19.14,365
'0:0:19.16,360
'0:0:19.18,356
'0:0:19.2,355
'0:0:19.22,356
'0:0:19.24,355
'0:0:19.26,353
'0:0:19.28,352
'0:0:19.3,353
'0:0:19.32,354
'0:0:19.34,352
'0:0:19.36,349
'0:0:19.38,348
'0:0:19.4,352
'0:0:19.42,362
'0:0:19.44,379
'0:0:19.46,401
'0:0:19.48,420
'0:0:19.5,431
'0:0:19.52,431
'0:0:19.54,423
'0:0:19.56,412
'0:0:19.58,402
'0:0:19.6,395
'0:0:19.62,389
'0:0:19.64,383
'0:0:19.66,379
'0:0:19.68,375
'0:0:19.7,373
'0:0:19.72,372
'0:0:19.74,374
'0:0:19.76,378
'0:0:19.78,383
'0:0:19.8,388
'0:0:19.82,391
'0:0:19.84,392
'0:0:19.86,392
'0:0:19.88,390
'0:0:19.9,387
'0:0:19.92,384
'0:0:19.94,381
'0:0:19.96,377
'0:0:19.98,373
'0:0:20.0,371
'0:0:20.02,372
'0:0:20.04,374
'0:0:20.06,376
'0:0:20.08,379
'0:0:20.1,380
'0:0:20.12,378
'0:0:20.14,374
'0:0:20.16,372
'0:0:20.18,379
'0:0:20.2,396
'0:0:20.22,415
'0:0:20.24,429
'0:0:20.26,434
'0:0:20.28,431
'0:0:20.3,424
'0:0:20.32,411
'0:0:20.34,396
'0:0:20.36,382
'0:0:20.38,373
'0:0:20.4,365
'0:0:20.42,357
'0:0:20.44,351
'0:0:20.46,347
'0:0:20.48,345
'0:0:20.5,348
'0:0:20.52,355
'0:0:20.54,361
'0:0:20.56,369
'0:0:20.58,376
'0:0:20.6,383
'0:0:20.62,389
'0:0:20.64,391
'0:0:20.66,386
'0:0:20.68,380
'0:0:20.7,376
'0:0:20.72,371
'0:0:20.74,365
'0:0:20.76,359
'0:0:20.78,352
'0:0:20.8,350
'0:0:20.82,349
'0:0:20.84,346
'0:0:20.86,345
'0:0:20.88,350
'0:0:20.9,367
'0:0:20.92,394
'0:0:20.94,419
'0:0:20.96,433
'0:0:20.98,434
'0:0:21.0,424
'0:0:21.02,411
'0:0:21.04,398
'0:0:21.06,386
'0:0:21.08,378
'0:0:21.1,372
'0:0:21.12,371
'0:0:21.14,368
'0:0:21.16,364
'0:0:21.18,363
'0:0:21.2,364
'0:0:21.22,367
'0:0:21.24,371
'0:0:21.26,375
'0:0:21.28,379
'0:0:21.3,381
'0:0:21.32,384
'0:0:21.34,385
'0:0:21.36,384
'0:0:21.38,380
'0:0:21.4,376
'0:0:21.42,373
'0:0:21.44,369
'0:0:21.46,366
'0:0:21.48,363
'0:0:21.5,360
'0:0:21.52,357
'0:0:21.54,353
'0:0:21.56,348
'0:0:21.58,345
'0:0:21.6,343
'0:0:21.62,344
'0:0:21.64,345
'0:0:21.66,352
'0:0:21.68,364
'0:0:21.7,387
'0:0:21.72,412
'0:0:21.74,430
'0:0:21.76,435
'0:0:21.78,430
'0:0:21.8,418
'0:0:21.82,405
'0:0:21.84,392
'0:0:21.86,384
'0:0:21.88,378
'0:0:21.9,376
'0:0:21.92,376
'0:0:21.94,374
'0:0:21.96,372
'0:0:21.98,373
'0:0:22.0,374
'0:0:22.02,376
'0:0:22.04,377
'0:0:22.06,377
'0:0:22.08,375
'0:0:22.1,373
'0:0:22.12,369
'0:0:22.14,365
'0:0:22.16,362
'0:0:22.18,360
'0:0:22.2,360
'0:0:22.22,362
'0:0:22.24,364
'0:0:22.26,366
'0:0:22.28,369
'0:0:22.3,372
'0:0:22.32,372
'0:0:22.34,371
'0:0:22.36,371
'0:0:22.38,372
'0:0:22.4,373
'0:0:22.42,376
'0:0:22.44,386
'0:0:22.46,403
'0:0:22.48,420
'0:0:22.5,432
'0:0:22.52,437
'0:0:22.54,433
'0:0:22.56,424
'0:0:22.58,411
'0:0:22.6,398
'0:0:22.62,390
'0:0:22.64,383
'0:0:22.66,377
'0:0:22.68,369
'0:0:22.7,367
'0:0:22.72,367
'0:0:22.74,367
'0:0:22.76,366
'0:0:22.78,369
'0:0:22.8,372
'0:0:22.82,376
'0:0:22.84,375
'0:0:22.86,372
'0:0:22.88,369
'0:0:22.9,367
'0:0:22.92,364
'0:0:22.94,363
'0:0:22.96,360
'0:0:22.98,356
'0:0:23.0,352
'0:0:23.02,350
'0:0:23.04,348
'0:0:23.06,348
'0:0:23.08,348
'0:0:23.1,349
'0:0:23.12,349
'0:0:23.14,351
'0:0:23.16,353
'0:0:23.18,356
'0:0:23.2,362
'0:0:23.22,379
'0:0:23.24,403
'0:0:23.26,424
'0:0:23.28,437
'0:0:23.3,439
'0:0:23.32,433
'0:0:23.34,421
'0:0:23.36,406
'0:0:23.38,391
'0:0:23.4,379
'0:0:23.42,374
'0:0:23.44,370
'0:0:23.46,366
'0:0:23.48,362
'0:0:23.5,361
'0:0:23.52,363
'0:0:23.54,366
'0:0:23.56,369
'0:0:23.58,370
'0:0:23.6,371
'0:0:23.62,373
'0:0:23.64,373
'0:0:23.66,371
'0:0:23.68,367
'0:0:23.7,365
'0:0:23.72,363
'0:0:23.74,361
'0:0:23.76,358
'0:0:23.78,357
'0:0:23.8,359
'0:0:23.82,363
'0:0:23.84,364
'0:0:23.86,365
'0:0:23.88,365
'0:0:23.9,365
'0:0:23.92,366
'0:0:23.94,369
'0:0:23.96,369
'0:0:23.98,372
'0:0:24.0,383
'0:0:24.02,403
'0:0:24.04,425
'0:0:24.06,439
'0:0:24.08,443
'0:0:24.1,438
'0:0:24.12,429
'0:0:24.14,416
'0:0:24.16,401
'0:0:24.18,389
'0:0:24.2,380
'0:0:24.22,376
'0:0:24.24,372
'0:0:24.26,368
'0:0:24.28,367
'0:0:24.3,368
'0:0:24.32,371
'0:0:24.34,376
'0:0:24.36,379
'0:0:24.38,379
'0:0:24.4,377
'0:0:24.42,375
'0:0:24.44,373
'0:0:24.46,371
'0:0:24.48,368
'0:0:24.5,366
'0:0:24.52,366
'0:0:24.54,365
'0:0:24.56,365
'0:0:24.58,364
'0:0:24.6,365
'0:0:24.62,365
'0:0:24.64,365
'0:0:24.66,365
'0:0:24.68,362
'0:0:24.7,364
'0:0:24.72,368
'0:0:24.74,370
'0:0:24.76,371
'0:0:24.78,376
'0:0:24.8,391
'0:0:24.82,412
'0:0:24.84,431
'0:0:24.86,439
'0:0:24.88,438
'0:0:24.9,431
'0:0:24.92,420
'0:0:24.94,408
'0:0:24.96,395
'0:0:24.98,385
'0:0:25.0,378
