Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:8.34,347
'0:0:8.36,348
'0:0:8.38,348
'0:0:8.4,347
'0:0:8.42,342
'0:0:8.44,339
'0:0:8.46,342
'0:0:8.48,343
'0:0:8.5,344
'0:0:8.52,346
'0:0:8.54,345
'0:0:8.56,345
'0:0:8.58,345
'0:0:8.6,346
'0:0:8.62,350
'0:0:8.64,352
'0:0:8.66,351
'0:0:8.68,359
'0:0:8.7,391
'0:0:8.72,439
'0:0:8.74,479
'0:0:8.76,497
'0:0:8.78,493
'0:0:8.8,471
'0:0:8.82,440
'0:0:8.84,410
'0:0:8.86,388
'0:0:8.88,377
'0:0:8.9,374
'0:0:8.92,372
'0:0:8.94,370
'0:0:8.96,369
'0:0:8.98,371
'0:0:9.0,375
'0:0:9.02,379
'0:0:9.04,385
'0:0:9.06,390
'0:0:9.08,391
'0:0:9.1,389
'0:0:9.12,385
'0:0:9.14,379
'0:0:9.16,373
'0:0:9.18,368
'0:0:9.2,360
'0:0:9.22,358
'0:0:9.24,355
'0:0:9.26,352
'0:0:9.28,349
'0:0:9.3,349
'0:0:9.32,350
'0:0:9.34,352
'0:0:9.36,353
'0:0:9.38,353
'0:0:9.4,356
'0:0:9.42,355
'0:0:9.44,355
'0:0:9.46,356
'0:0:9.48,357
'0:0:9.5,358
'0:0:9.52,355
'0:0:9.54,353
'0:0:9.56,354
'0:0:9.58,353
'0:0:9.6,350
'0:0:9.62,350
'0:0:9.64,357
'0:0:9.66,387
'0:0:9.68,436
'0:0:9.7,477
'0:0:9.72,497
'0:0:9.74,496
'0:0:9.76,478
'0:0:9.78,450
'0:0:9.8,421
'0:0:9.82,396
'0:0:9.84,377
'0:0:9.86,365
'0:0:9.88,360
'0:0:9.9,359
'0:0:9.92,356
'0:0:9.94,355
'0:0:9.96,358
'0:0:9.98,365
'0:0:10.0,371
'0:0:10.02,374
'0:0:10.04,376
'0:0:10.06,373
'0:0:10.08,368
'0:0:10.1,363
'0:0:10.12,359
'0:0:10.14,350
'0:0:10.16,346
'0:0:10.18,343
'0:0:10.2,339
'0:0:10.22,343
'0:0:10.24,344
'0:0:10.26,347
'0:0:10.28,347
'0:0:10.3,350
'0:0:10.32,352
'0:0:10.34,351
'0:0:10.36,351
'0:0:10.38,351
'0:0:10.4,352
'0:0:10.42,352
'0:0:10.44,351
'0:0:10.46,352
'0:0:10.48,353
'0:0:10.5,352
'0:0:10.52,350
'0:0:10.54,349
'0:0:10.56,348
'0:0:10.58,344
'0:0:10.6,346
'0:0:10.62,365
'0:0:10.64,409
'0:0:10.66,459
'0:0:10.68,495
'0:0:10.7,504
'0:0:10.72,490
'0:0:10.74,464
'0:0:10.76,435
'0:0:10.78,406
'0:0:10.8,384
'0:0:10.82,369
'0:0:10.84,362
'0:0:10.86,356
'0:0:10.88,354
'0:0:10.9,353
'0:0:10.92,357
'0:0:10.94,361
'0:0:10.96,367
'0:0:10.98,375
'0:0:11.0,379
'0:0:11.02,377
'0:0:11.04,374
'0:0:11.06,371
'0:0:11.08,368
'0:0:11.1,365
'0:0:11.12,363
'0:0:11.14,359
'0:0:11.16,358
'0:0:11.18,358
'0:0:11.2,356
'0:0:11.22,357
'0:0:11.24,359
'0:0:11.26,360
'0:0:11.28,362
'0:0:11.3,362
'0:0:11.32,361
'0:0:11.34,361
'0:0:11.36,359
'0:0:11.38,358
'0:0:11.4,356
'0:0:11.42,353
'0:0:11.44,354
'0:0:11.46,353
'0:0:11.48,351
'0:0:11.5,350
'0:0:11.52,348
'0:0:11.54,344
'0:0:11.56,343
'0:0:11.58,356
'0:0:11.6,394
'0:0:11.62,446
'0:0:11.64,488
'0:0:11.66,505
'0:0:11.68,500
'0:0:11.7,478
'0:0:11.72,447
'0:0:11.74,415
'0:0:11.76,391
'0:0:11.78,375
'0:0:11.8,365
'0:0:11.82,359
'0:0:11.84,356
'0:0:11.86,357
'0:0:11.88,363
'0:0:11.9,370
'0:0:11.92,377
'0:0:11.94,383
'0:0:11.96,388
'0:0:11.98,390
'0:0:12.0,385
'0:0:12.02,380
'0:0:12.04,377
'0:0:12.06,374
'0:0:12.08,370
'0:0:12.1,367
'0:0:12.12,361
'0:0:12.14,355
'0:0:12.16,352
'0:0:12.18,349
'0:0:12.2,346
'0:0:12.22,348
'0:0:12.24,347
'0:0:12.26,344
'0:0:12.28,343
'0:0:12.3,342
'0:0:12.32,343
'0:0:12.34,344
'0:0:12.36,348
'0:0:12.38,352
'0:0:12.4,355
'0:0:12.42,354
'0:0:12.44,350
'0:0:12.46,345
'0:0:12.48,344
'0:0:12.5,346
'0:0:12.52,353
'0:0:12.54,383
'0:0:12.56,434
'0:0:12.58,483
'0:0:12.6,507
'0:0:12.62,502
'0:0:12.64,479
'0:0:12.66,450
'0:0:12.68,420
'0:0:12.7,392
'0:0:12.72,373
'0:0:12.74,361
'0:0:12.76,353
'0:0:12.78,350
'0:0:12.8,345
'0:0:12.82,345
'0:0:12.84,350
'0:0:12.86,360
'0:0:12.88,371
'0:0:12.9,377
'0:0:12.92,379
'0:0:12.94,375
'0:0:12.96,368
'0:0:12.98,360
'0:0:13.0,354
'0:0:13.02,350
'0:0:13.04,346
'0:0:13.06,343
'0:0:13.08,342
'0:0:13.1,343
'0:0:13.12,346
'0:0:13.14,348
'0:0:13.16,349
'0:0:13.18,351
'0:0:13.2,351
'0:0:13.22,353
'0:0:13.24,352
'0:0:13.26,353
'0:0:13.28,354
'0:0:13.3,353
'0:0:13.32,355
'0:0:13.34,355
'0:0:13.36,353
'0:0:13.38,362
'0:0:13.4,393
'0:0:13.42,437
'0:0:13.44,472
'0:0:13.46,487
'0:0:13.48,485
'0:0:13.5,472
'0:0:13.52,444
'0:0:13.54,414
'0:0:13.56,389
'0:0:13.58,375
'0:0:13.6,367
'0:0:13.62,359
'0:0:13.64,355
'0:0:13.66,358
'0:0:13.68,368
'0:0:13.7,382
'0:0:13.72,394
'0:0:13.74,402
'0:0:13.76,401
'0:0:13.78,397
'0:0:13.8,392
'0:0:13.82,385
'0:0:13.84,372
'0:0:13.86,362
'0:0:13.88,357
'0:0:13.9,354
'0:0:13.92,351
'0:0:13.94,348
'0:0:13.96,350
'0:0:13.98,348
'0:0:14.0,349
'0:0:14.02,350
'0:0:14.04,349
'0:0:14.06,349
'0:0:14.08,350
'0:0:14.1,350
'0:0:14.12,351
'0:0:14.14,353
'0:0:14.16,359
'0:0:14.18,386
'0:0:14.2,430
'0:0:14.22,479
'0:0:14.24,506
'0:0:14.26,507
'0:0:14.28,495
'0:0:14.3,471
'0:0:14.32,438
'0:0:14.34,407
'0:0:14.36,387
'0:0:14.38,382
'0:0:14.4,381
'0:0:14.42,378
'0:0:14.44,377
'0:0:14.46,378
'0:0:14.48,380
'0:0:14.5,385
'0:0:14.52,393
'0:0:14.54,397
'0:0:14.56,395
'0:0:14.58,388
'0:0:14.6,378
'0:0:14.62,368
'0:0:14.64,359
'0:0:14.66,353
'0:0:14.68,349
'0:0:14.7,348
'0:0:14.72,348
'0:0:14.74,351
'0:0:14.76,352
'0:0:14.78,354
'0:0:14.8,357
'0:0:14.82,363
'0:0:14.84,366
'0:0:14.86,368
'0:0:14.88,368
'0:0:14.9,366
'0:0:14.92,364
'0:0:14.94,360
'0:0:14.96,355
'0:0:14.98,361
'0:0:15.0,393
'0:0:15.02,443
'0:0:15.04,487
'0:0:15.06,512
'0:0:15.08,511
'0:0:15.1,491
'0:0:15.12,464
'0:0:15.14,437
'0:0:15.16,415
'0:0:15.18,402
'0:0:15.2,394
'0:0:15.22,396
'0:0:15.24,394
'0:0:15.26,387
'0:0:15.28,381
'0:0:15.3,376
'0:0:15.32,373
'0:0:15.34,373
'0:0:15.36,374
'0:0:15.38,375
'0:0:15.4,376
'0:0:15.42,375
'0:0:15.44,371
'0:0:15.46,366
'0:0:15.48,363
'0:0:15.5,360
'0:0:15.52,358
'0:0:15.54,356
'0:0:15.56,357
'0:0:15.58,359
'0:0:15.6,359
'0:0:15.62,359
'0:0:15.64,357
'0:0:15.66,358
'0:0:15.68,358
'0:0:15.7,355
'0:0:15.72,355
'0:0:15.74,354
'0:0:15.76,352
'0:0:15.78,349
'0:0:15.8,348
'0:0:15.82,347
'0:0:15.84,355
'0:0:15.86,389
'0:0:15.88,439
'0:0:15.9,479
'0:0:15.92,499
'0:0:15.94,496
'0:0:15.96,476
'0:0:15.98,449
'0:0:16.0,423
'0:0:16.02,405
'0:0:16.04,395
'0:0:16.06,390
'0:0:16.08,389
'0:0:16.1,384
'0:0:16.12,378
'0:0:16.14,373
'0:0:16.16,373
'0:0:16.18,374
'0:0:16.2,375
'0:0:16.22,381
'0:0:16.24,380
'0:0:16.26,375
'0:0:16.28,370
'0:0:16.3,366
'0:0:16.32,361
'0:0:16.34,358
'0:0:16.36,357
'0:0:16.38,355
'0:0:16.4,353
'0:0:16.42,350
'0:0:16.44,349
'0:0:16.46,352
'0:0:16.48,353
'0:0:16.5,353
'0:0:16.52,353
'0:0:16.54,353
'0:0:16.56,355
'0:0:16.58,357
'0:0:16.6,355
'0:0:16.62,351
'0:0:16.64,347
'0:0:16.66,348
'0:0:16.68,348
'0:0:16.7,350
'0:0:16.72,347
'0:0:16.74,346
'0:0:16.76,362
'0:0:16.78,404
'0:0:16.8,448
'0:0:16.82,480
'0:0:16.84,492
'0:0:16.86,483
'0:0:16.88,457
'0:0:16.9,428
'0:0:16.92,404
'0:0:16.94,388
'0:0:16.96,383
'0:0:16.98,382
'0:0:17.0,380
'0:0:17.02,375
'0:0:17.04,370
'0:0:17.06,365
'0:0:17.08,362
'0:0:17.1,366
'0:0:17.12,369
'0:0:17.14,370
'0:0:17.16,368
'0:0:17.18,368
'0:0:17.2,363
'0:0:17.22,360
'0:0:17.24,355
'0:0:17.26,351
'0:0:17.28,347
'0:0:17.3,345
'0:0:17.32,345
'0:0:17.34,347
'0:0:17.36,346
'0:0:17.38,349
'0:0:17.4,351
'0:0:17.42,351
'0:0:17.44,348
'0:0:17.46,346
'0:0:17.48,348
'0:0:17.5,351
'0:0:17.52,348
'0:0:17.54,345
'0:0:17.56,347
'0:0:17.58,349
'0:0:17.6,351
'0:0:17.62,351
'0:0:17.64,348
'0:0:17.66,346
'0:0:17.68,346
'0:0:17.7,346
'0:0:17.72,353
'0:0:17.74,383
'0:0:17.76,429
'0:0:17.78,467
'0:0:17.8,486
'0:0:17.82,480
'0:0:17.84,461
'0:0:17.86,433
'0:0:17.88,399
'0:0:17.9,367
'0:0:17.92,341
'0:0:17.94,328
'0:0:17.96,326
'0:0:17.98,327
'0:0:18.0,331
'0:0:18.02,338
'0:0:18.04,345
'0:0:18.06,354
'0:0:18.08,363
'0:0:18.1,370
'0:0:18.12,373
'0:0:18.14,374
'0:0:18.16,372
'0:0:18.18,368
'0:0:18.2,360
'0:0:18.22,356
'0:0:18.24,355
'0:0:18.26,355
'0:0:18.28,357
'0:0:18.3,358
'0:0:18.32,359
'0:0:18.34,358
'0:0:18.36,357
'0:0:18.38,359
'0:0:18.4,361
'0:0:18.42,362
'0:0:18.44,361
'0:0:18.46,359
'0:0:18.48,356
'0:0:18.5,354
'0:0:18.52,352
'0:0:18.54,350
'0:0:18.56,349
'0:0:18.58,347
'0:0:18.6,353
'0:0:18.62,381
'0:0:18.64,425
'0:0:18.66,461
'0:0:18.68,477
'0:0:18.7,473
'0:0:18.72,454
'0:0:18.74,428
'0:0:18.76,402
'0:0:18.78,381
'0:0:18.8,367
'0:0:18.82,358
'0:0:18.84,352
'0:0:18.86,350
'0:0:18.88,351
'0:0:18.9,358
'0:0:18.92,369
'0:0:18.94,378
'0:0:18.96,382
'0:0:18.98,380
'0:0:19.0,376
'0:0:19.02,370
'0:0:19.04,361
'0:0:19.06,354
'0:0:19.08,348
'0:0:19.1,342
'0:0:19.12,342
'0:0:19.14,344
'0:0:19.16,344
'0:0:19.18,345
'0:0:19.2,342
'0:0:19.22,344
'0:0:19.24,347
'0:0:19.26,349
'0:0:19.28,349
'0:0:19.3,350
'0:0:19.32,351
'0:0:19.34,349
'0:0:19.36,348
'0:0:19.38,350
'0:0:19.4,350
'0:0:19.42,349
'0:0:19.44,349
'0:0:19.46,372
'0:0:19.48,413
'0:0:19.5,451
'0:0:19.52,472
'0:0:19.54,471
'0:0:19.56,453
'0:0:19.58,425
'0:0:19.6,398
'0:0:19.62,376
'0:0:19.64,367
'0:0:19.66,369
'0:0:19.68,368
'0:0:19.7,365
'0:0:19.72,361
'0:0:19.74,356
'0:0:19.76,355
'0:0:19.78,357
'0:0:19.8,361
'0:0:19.82,367
'0:0:19.84,369
'0:0:19.86,366
'0:0:19.88,361
'0:0:19.9,358
'0:0:19.92,351
'0:0:19.94,344
'0:0:19.96,338
'0:0:19.98,337
'0:0:20.0,336
'0:0:20.02,336
'0:0:20.04,340
'0:0:20.06,345
'0:0:20.08,349
'0:0:20.1,348
'0:0:20.12,347
'0:0:20.14,348
'0:0:20.16,352
'0:0:20.18,352
'0:0:20.2,349
'0:0:20.22,352
'0:0:20.24,353
'0:0:20.26,351
'0:0:20.28,351
'0:0:20.3,349
'0:0:20.32,350
'0:0:20.34,362
'0:0:20.36,398
'0:0:20.38,445
'0:0:20.4,485
'0:0:20.42,500
'0:0:20.44,492
'0:0:20.46,468
'0:0:20.48,441
'0:0:20.5,412
'0:0:20.52,393
'0:0:20.54,383
'0:0:20.56,380
'0:0:20.58,377
'0:0:20.6,376
'0:0:20.62,371
'0:0:20.64,365
'0:0:20.66,359
'0:0:20.68,360
'0:0:20.7,363
'0:0:20.72,366
'0:0:20.74,368
'0:0:20.76,366
'0:0:20.78,364
'0:0:20.8,365
'0:0:20.82,360
'0:0:20.84,356
'0:0:20.86,354
'0:0:20.88,353
'0:0:20.9,351
'0:0:20.92,351
'0:0:20.94,350
'0:0:20.96,351
'0:0:20.98,352
'0:0:21.0,353
'0:0:21.02,351
'0:0:21.04,350
'0:0:21.06,351
'0:0:21.08,352
'0:0:21.1,351
'0:0:21.12,351
'0:0:21.14,348
'0:0:21.16,349
'0:0:21.18,351
'0:0:21.2,348
'0:0:21.22,351
'0:0:21.24,351
'0:0:21.26,350
'0:0:21.28,348
'0:0:21.3,349
'0:0:21.32,369
'0:0:21.34,413
'0:0:21.36,463
'0:0:21.38,491
'0:0:21.4,496
'0:0:21.42,481
'0:0:21.44,455
'0:0:21.46,425
'0:0:21.48,400
'0:0:21.5,384
'0:0:21.52,376
'0:0:21.54,377
'0:0:21.56,377
'0:0:21.58,375
'0:0:21.6,371
'0:0:21.62,366
'0:0:21.64,362
'0:0:21.66,361
'0:0:21.68,364
'0:0:21.7,367
'0:0:21.72,366
'0:0:21.74,362
'0:0:21.76,359
'0:0:21.78,355
'0:0:21.8,351
'0:0:21.82,347
'0:0:21.84,344
'0:0:21.86,344
'0:0:21.88,345
'0:0:21.9,345
'0:0:21.92,347
'0:0:21.94,347
'0:0:21.96,350
'0:0:21.98,352
'0:0:22.0,350
'0:0:22.02,348
'0:0:22.04,347
'0:0:22.06,349
'0:0:22.08,349
'0:0:22.1,351
'0:0:22.12,348
'0:0:22.14,346
'0:0:22.16,347
'0:0:22.18,349
'0:0:22.2,348
'0:0:22.22,351
'0:0:22.24,351
'0:0:22.26,347
'0:0:22.28,346
'0:0:22.3,353
'0:0:22.32,385
'0:0:22.34,435
'0:0:22.36,481
'0:0:22.38,504
'0:0:22.4,502
'0:0:22.42,482
'0:0:22.44,453
'0:0:22.46,420
'0:0:22.48,392
'0:0:22.5,374
'0:0:22.52,366
'0:0:22.54,360
'0:0:22.56,356
'0:0:22.58,354
'0:0:22.6,352
'0:0:22.62,353
'0:0:22.64,355
'0:0:22.66,360
'0:0:22.68,365
'0:0:22.7,367
'0:0:22.72,365
'0:0:22.74,362
'0:0:22.76,359
'0:0:22.78,355
'0:0:22.8,350
'0:0:22.82,343
'0:0:22.84,339
'0:0:22.86,341
'0:0:22.88,343
'0:0:22.9,345
'0:0:22.92,348
'0:0:22.94,347
'0:0:22.96,350
'0:0:22.98,351
'0:0:23.0,348
'0:0:23.02,345
'0:0:23.04,345
'0:0:23.06,345
'0:0:23.08,341
'0:0:23.1,341
'0:0:23.12,341
'0:0:23.14,341
'0:0:23.16,341
'0:0:23.18,340
'0:0:23.2,336
'0:0:23.22,339
'0:0:23.24,340
'0:0:23.26,346
'0:0:23.28,374
'0:0:23.3,423
'0:0:23.32,468
'0:0:23.34,493
'0:0:23.36,490
'0:0:23.38,468
'0:0:23.4,436
'0:0:23.42,402
'0:0:23.44,376
'0:0:23.46,359
'0:0:23.48,353
'0:0:23.5,349
'0:0:23.52,344
'0:0:23.54,342
'0:0:23.56,348
'0:0:23.58,359
'0:0:23.6,369
'0:0:23.62,378
'0:0:23.64,385
'0:0:23.66,385
'0:0:23.68,381
'0:0:23.7,368
'0:0:23.72,358
'0:0:23.74,351
'0:0:23.76,347
'0:0:23.78,344
'0:0:23.8,341
'0:0:23.82,342
'0:0:23.84,343
'0:0:23.86,347
'0:0:23.88,351
'0:0:23.9,351
'0:0:23.92,353
'0:0:23.94,354
'0:0:23.96,355
'0:0:23.98,355
'0:0:24.0,356
'0:0:24.02,355
'0:0:24.04,354
'0:0:24.06,352
'0:0:24.08,352
'0:0:24.1,352
'0:0:24.12,348
'0:0:24.14,346
'0:0:24.16,356
'0:0:24.18,393
'0:0:24.2,443
'0:0:24.22,484
'0:0:24.24,499
'0:0:24.26,490
'0:0:24.28,463
'0:0:24.3,431
'0:0:24.32,402
'0:0:24.34,379
'0:0:24.36,364
'0:0:24.38,358
'0:0:24.4,355
'0:0:24.42,351
'0:0:24.44,350
'0:0:24.46,353
'0:0:24.48,359
'0:0:24.5,368
'0:0:24.52,375
'0:0:24.54,379
'0:0:24.56,378
'0:0:24.58,372
'0:0:24.6,365
'0:0:24.62,356
'0:0:24.64,349
'0:0:24.66,341
'0:0:24.68,332
'0:0:24.7,329
'0:0:24.72,337
'0:0:24.74,340
'0:0:24.76,336
'0:0:24.78,327
'0:0:24.8,326
'0:0:24.82,332
'0:0:24.84,346
'0:0:24.86,351
'0:0:24.88,349
'0:0:24.9,347
'0:0:24.92,346
'0:0:24.94,345
'0:0:24.96,345
'0:0:24.98,349
'0:0:25.0,349
