Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,371
'0:0:6.26,371
'0:0:6.28,371
'0:0:6.3,371
'0:0:6.32,370
'0:0:6.34,370
'0:0:6.36,370
'0:0:6.38,370
'0:0:6.4,370
'0:0:6.42,370
'0:0:6.44,369
'0:0:6.46,369
'0:0:6.48,369
'0:0:6.5,370
'0:0:6.52,370
'0:0:6.54,369
'0:0:6.56,368
'0:0:6.58,366
'0:0:6.6,362
'0:0:6.62,363
'0:0:6.64,365
'0:0:6.66,366
'0:0:6.68,367
'0:0:6.7,367
'0:0:6.72,366
'0:0:6.74,367
'0:0:6.76,370
'0:0:6.78,375
'0:0:6.8,388
'0:0:6.82,400
'0:0:6.84,406
'0:0:6.86,405
'0:0:6.88,401
'0:0:6.9,396
'0:0:6.92,392
'0:0:6.94,389
'0:0:6.96,387
'0:0:6.98,386
'0:0:7.0,384
'0:0:7.02,382
'0:0:7.04,380
'0:0:7.06,379
'0:0:7.08,378
'0:0:7.1,378
'0:0:7.12,377
'0:0:7.14,378
'0:0:7.16,377
'0:0:7.18,377
'0:0:7.2,376
'0:0:7.22,375
'0:0:7.24,373
'0:0:7.26,372
'0:0:7.28,372
'0:0:7.3,371
'0:0:7.32,371
'0:0:7.34,370
'0:0:7.36,368
'0:0:7.38,367
'0:0:7.4,366
'0:0:7.42,368
'0:0:7.44,369
'0:0:7.46,370
'0:0:7.48,370
'0:0:7.5,370
'0:0:7.52,370
'0:0:7.54,370
'0:0:7.56,369
'0:0:7.58,369
'0:0:7.6,365
'0:0:7.62,368
'0:0:7.64,371
'0:0:7.66,373
'0:0:7.68,376
'0:0:7.7,382
'0:0:7.72,394
'0:0:7.74,404
'0:0:7.76,407
'0:0:7.78,406
'0:0:7.8,401
'0:0:7.82,396
'0:0:7.84,391
'0:0:7.86,387
'0:0:7.88,385
'0:0:7.9,383
'0:0:7.92,380
'0:0:7.94,377
'0:0:7.96,373
'0:0:7.98,372
'0:0:8.0,370
'0:0:8.02,372
'0:0:8.04,372
'0:0:8.06,371
'0:0:8.08,371
'0:0:8.1,371
'0:0:8.12,371
'0:0:8.14,371
'0:0:8.16,371
'0:0:8.18,370
'0:0:8.2,370
'0:0:8.22,371
'0:0:8.24,372
'0:0:8.26,373
'0:0:8.28,372
'0:0:8.3,371
'0:0:8.32,369
'0:0:8.34,369
'0:0:8.36,369
'0:0:8.38,369
'0:0:8.4,370
'0:0:8.42,372
'0:0:8.44,372
'0:0:8.46,371
'0:0:8.48,370
'0:0:8.5,370
'0:0:8.52,375
'0:0:8.54,384
'0:0:8.56,395
'0:0:8.58,401
'0:0:8.6,398
'0:0:8.62,399
'0:0:8.64,398
'0:0:8.66,394
'0:0:8.68,391
'0:0:8.7,388
'0:0:8.72,384
'0:0:8.74,381
'0:0:8.76,377
'0:0:8.78,376
'0:0:8.8,375
'0:0:8.82,375
'0:0:8.84,374
'0:0:8.86,373
'0:0:8.88,373
'0:0:8.9,373
'0:0:8.92,374
'0:0:8.94,374
'0:0:8.96,373
'0:0:8.98,372
'0:0:9.0,371
'0:0:9.02,370
'0:0:9.04,370
'0:0:9.06,370
'0:0:9.08,370
'0:0:9.1,369
'0:0:9.12,369
'0:0:9.14,369
'0:0:9.16,369
'0:0:9.18,369
'0:0:9.2,370
'0:0:9.22,372
'0:0:9.24,373
'0:0:9.26,375
'0:0:9.28,378
'0:0:9.3,390
'0:0:9.32,399
'0:0:9.34,403
'0:0:9.36,402
'0:0:9.38,399
'0:0:9.4,394
'0:0:9.42,390
'0:0:9.44,386
'0:0:9.46,384
'0:0:9.48,381
'0:0:9.5,379
'0:0:9.52,377
'0:0:9.54,375
'0:0:9.56,373
'0:0:9.58,373
'0:0:9.6,370
'0:0:9.62,374
'0:0:9.64,376
'0:0:9.66,377
'0:0:9.68,377
'0:0:9.7,376
'0:0:9.72,375
'0:0:9.74,374
'0:0:9.76,373
'0:0:9.78,372
'0:0:9.8,370
'0:0:9.82,370
'0:0:9.84,370
'0:0:9.86,369
'0:0:9.88,370
'0:0:9.9,371
'0:0:9.92,371
'0:0:9.94,371
'0:0:9.96,371
'0:0:9.98,372
'0:0:10.0,373
'0:0:10.02,375
'0:0:10.04,381
'0:0:10.06,390
'0:0:10.08,399
'0:0:10.1,403
'0:0:10.12,403
'0:0:10.14,399
'0:0:10.16,395
'0:0:10.18,391
'0:0:10.2,389
'0:0:10.22,387
'0:0:10.24,384
'0:0:10.26,381
'0:0:10.28,379
'0:0:10.3,378
'0:0:10.32,377
'0:0:10.34,375
'0:0:10.36,374
'0:0:10.38,374
'0:0:10.4,374
'0:0:10.42,374
'0:0:10.44,373
'0:0:10.46,373
'0:0:10.48,372
'0:0:10.5,373
'0:0:10.52,373
'0:0:10.54,372
'0:0:10.56,369
'0:0:10.58,370
'0:0:10.6,367
'0:0:10.62,370
'0:0:10.64,372
'0:0:10.66,372
'0:0:10.68,371
'0:0:10.7,373
'0:0:10.72,374
'0:0:10.74,374
'0:0:10.76,374
'0:0:10.78,372
'0:0:10.8,372
'0:0:10.82,377
'0:0:10.84,388
'0:0:10.86,398
'0:0:10.88,404
'0:0:10.9,406
'0:0:10.92,403
'0:0:10.94,399
'0:0:10.96,396
'0:0:10.98,393
'0:0:11.0,390
'0:0:11.02,388
'0:0:11.04,385
'0:0:11.06,382
'0:0:11.08,380
'0:0:11.1,378
'0:0:11.12,378
'0:0:11.14,378
'0:0:11.16,379
'0:0:11.18,378
'0:0:11.2,378
'0:0:11.22,378
'0:0:11.24,378
'0:0:11.26,378
'0:0:11.28,377
'0:0:11.3,376
'0:0:11.32,375
'0:0:11.34,373
'0:0:11.36,373
'0:0:11.38,372
'0:0:11.4,372
'0:0:11.42,372
'0:0:11.44,372
'0:0:11.46,371
'0:0:11.48,371
'0:0:11.5,371
'0:0:11.52,372
'0:0:11.54,373
'0:0:11.56,376
'0:0:11.58,384
'0:0:11.6,390
'0:0:11.62,399
'0:0:11.64,402
'0:0:11.66,401
'0:0:11.68,398
'0:0:11.7,394
'0:0:11.72,390
'0:0:11.74,386
'0:0:11.76,383
'0:0:11.78,380
'0:0:11.8,377
'0:0:11.82,376
'0:0:11.84,373
'0:0:11.86,373
'0:0:11.88,373
'0:0:11.9,373
'0:0:11.92,373
'0:0:11.94,373
'0:0:11.96,373
'0:0:11.98,372
'0:0:12.0,371
'0:0:12.02,371
'0:0:12.04,370
'0:0:12.06,368
'0:0:12.08,367
'0:0:12.1,367
'0:0:12.12,367
'0:0:12.14,368
'0:0:12.16,369
'0:0:12.18,371
'0:0:12.2,372
'0:0:12.22,373
'0:0:12.24,372
'0:0:12.26,373
'0:0:12.28,372
'0:0:12.3,372
'0:0:12.32,373
'0:0:12.34,373
'0:0:12.36,374
'0:0:12.38,375
'0:0:12.4,376
'0:0:12.42,379
'0:0:12.44,381
'0:0:12.46,383
'0:0:12.48,384
'0:0:12.5,386
'0:0:12.52,393
'0:0:12.54,406
'0:0:12.56,416
'0:0:12.58,421
'0:0:12.6,415
'0:0:12.62,413
'0:0:12.64,410
'0:0:12.66,406
'0:0:12.68,402
'0:0:12.7,399
'0:0:12.72,397
'0:0:12.74,393
'0:0:12.76,390
'0:0:12.78,389
'0:0:12.8,387
'0:0:12.82,386
'0:0:12.84,385
'0:0:12.86,383
'0:0:12.88,383
'0:0:12.9,382
'0:0:12.92,381
'0:0:12.94,379
'0:0:12.96,376
'0:0:12.98,373
'0:0:13.0,372
'0:0:13.02,373
'0:0:13.04,375
'0:0:13.06,375
'0:0:13.08,375
'0:0:13.1,375
'0:0:13.12,374
'0:0:13.14,374
'0:0:13.16,374
'0:0:13.18,374
'0:0:13.2,373
'0:0:13.22,373
'0:0:13.24,373
'0:0:13.26,373
'0:0:13.28,373
'0:0:13.3,373
'0:0:13.32,373
'0:0:13.34,372
'0:0:13.36,373
'0:0:13.38,373
'0:0:13.4,373
'0:0:13.42,373
'0:0:13.44,374
'0:0:13.46,376
'0:0:13.48,382
'0:0:13.5,394
'0:0:13.52,404
'0:0:13.54,407
'0:0:13.56,404
'0:0:13.58,399
'0:0:13.6,388
'0:0:13.62,385
'0:0:13.64,382
'0:0:13.66,380
'0:0:13.68,377
'0:0:13.7,375
'0:0:13.72,373
'0:0:13.74,370
'0:0:13.76,369
'0:0:13.78,368
'0:0:13.8,368
'0:0:13.82,368
'0:0:13.84,368
'0:0:13.86,368
'0:0:13.88,369
'0:0:13.9,369
'0:0:13.92,369
'0:0:13.94,368
'0:0:13.96,367
'0:0:13.98,367
'0:0:14.0,367
'0:0:14.02,368
'0:0:14.04,368
'0:0:14.06,368
'0:0:14.08,368
'0:0:14.1,368
'0:0:14.12,367
'0:0:14.14,367
'0:0:14.16,367
'0:0:14.18,367
'0:0:14.2,366
'0:0:14.22,366
'0:0:14.24,366
'0:0:14.26,365
'0:0:14.28,365
'0:0:14.3,366
'0:0:14.32,366
'0:0:14.34,366
'0:0:14.36,365
'0:0:14.38,365
'0:0:14.4,366
'0:0:14.42,373
'0:0:14.44,381
'0:0:14.46,392
'0:0:14.48,401
'0:0:14.5,405
'0:0:14.52,404
'0:0:14.54,401
'0:0:14.56,397
'0:0:14.58,393
'0:0:14.6,386
'0:0:14.62,385
'0:0:14.64,385
'0:0:14.66,383
'0:0:14.68,381
'0:0:14.7,379
'0:0:14.72,378
'0:0:14.74,377
'0:0:14.76,376
'0:0:14.78,375
'0:0:14.8,374
'0:0:14.82,374
'0:0:14.84,373
'0:0:14.86,373
'0:0:14.88,373
'0:0:14.9,373
'0:0:14.92,373
'0:0:14.94,372
'0:0:14.96,371
'0:0:14.98,371
'0:0:15.0,370
'0:0:15.02,369
'0:0:15.04,368
'0:0:15.06,366
'0:0:15.08,365
'0:0:15.1,366
'0:0:15.12,367
'0:0:15.14,368
'0:0:15.16,369
'0:0:15.18,370
'0:0:15.2,371
'0:0:15.22,370
'0:0:15.24,369
'0:0:15.26,368
'0:0:15.28,367
'0:0:15.3,367
'0:0:15.32,368
'0:0:15.34,369
'0:0:15.36,373
'0:0:15.38,382
'0:0:15.4,395
'0:0:15.42,404
'0:0:15.44,407
'0:0:15.46,405
'0:0:15.48,401
'0:0:15.5,396
'0:0:15.52,391
'0:0:15.54,386
'0:0:15.56,382
'0:0:15.58,379
'0:0:15.6,372
'0:0:15.62,373
'0:0:15.64,376
'0:0:15.66,377
'0:0:15.68,375
'0:0:15.7,376
'0:0:15.72,376
'0:0:15.74,375
'0:0:15.76,374
'0:0:15.78,374
'0:0:15.8,374
'0:0:15.82,373
'0:0:15.84,373
'0:0:15.86,371
'0:0:15.88,370
'0:0:15.9,370
'0:0:15.92,370
'0:0:15.94,370
'0:0:15.96,370
'0:0:15.98,371
'0:0:16.0,373
'0:0:16.02,375
'0:0:16.04,376
'0:0:16.06,377
'0:0:16.08,378
'0:0:16.1,378
'0:0:16.12,378
'0:0:16.14,376
'0:0:16.16,374
'0:0:16.18,373
'0:0:16.2,373
'0:0:16.22,374
'0:0:16.24,374
'0:0:16.26,375
'0:0:16.28,379
'0:0:16.3,387
'0:0:16.32,400
'0:0:16.34,409
'0:0:16.36,413
'0:0:16.38,411
'0:0:16.4,408
'0:0:16.42,403
'0:0:16.44,398
'0:0:16.46,394
'0:0:16.48,390
'0:0:16.5,388
'0:0:16.52,385
'0:0:16.54,383
'0:0:16.56,381
'0:0:16.58,379
'0:0:16.6,374
'0:0:16.62,375
'0:0:16.64,377
'0:0:16.66,377
'0:0:16.68,376
'0:0:16.7,374
'0:0:16.72,373
'0:0:16.74,372
'0:0:16.76,370
'0:0:16.78,368
'0:0:16.8,367
'0:0:16.82,366
'0:0:16.84,366
'0:0:16.86,365
'0:0:16.88,365
'0:0:16.9,364
'0:0:16.92,365
'0:0:16.94,365
'0:0:16.96,363
'0:0:16.98,364
'0:0:17.0,364
'0:0:17.02,364
'0:0:17.04,364
'0:0:17.06,364
'0:0:17.08,364
'0:0:17.1,365
'0:0:17.12,366
'0:0:17.14,366
'0:0:17.16,366
'0:0:17.18,367
'0:0:17.2,370
'0:0:17.22,376
'0:0:17.24,387
'0:0:17.26,397
'0:0:17.28,403
'0:0:17.3,403
'0:0:17.32,399
'0:0:17.34,395
'0:0:17.36,390
'0:0:17.38,386
'0:0:17.4,384
'0:0:17.42,382
'0:0:17.44,380
'0:0:17.46,377
'0:0:17.48,376
'0:0:17.5,374
'0:0:17.52,373
'0:0:17.54,373
'0:0:17.56,373
'0:0:17.58,373
'0:0:17.6,370
'0:0:17.62,371
'0:0:17.64,372
'0:0:17.66,372
'0:0:17.68,372
'0:0:17.7,371
'0:0:17.72,370
'0:0:17.74,369
'0:0:17.76,368
'0:0:17.78,367
'0:0:17.8,367
'0:0:17.82,368
'0:0:17.84,368
'0:0:17.86,368
'0:0:17.88,368
'0:0:17.9,369
'0:0:17.92,369
'0:0:17.94,369
'0:0:17.96,368
'0:0:17.98,368
'0:0:18.0,368
'0:0:18.02,368
'0:0:18.04,368
'0:0:18.06,369
'0:0:18.08,368
'0:0:18.1,369
'0:0:18.12,370
'0:0:18.14,373
'0:0:18.16,380
'0:0:18.18,391
'0:0:18.2,401
'0:0:18.22,404
'0:0:18.24,401
'0:0:18.26,398
'0:0:18.28,393
'0:0:18.3,388
'0:0:18.32,385
'0:0:18.34,382
'0:0:18.36,381
'0:0:18.38,379
'0:0:18.4,378
'0:0:18.42,377
'0:0:18.44,376
'0:0:18.46,375
'0:0:18.48,375
'0:0:18.5,374
'0:0:18.52,374
'0:0:18.54,374
'0:0:18.56,373
'0:0:18.58,373
'0:0:18.6,368
'0:0:18.62,370
'0:0:18.64,371
'0:0:18.66,371
'0:0:18.68,370
'0:0:18.7,370
'0:0:18.72,369
'0:0:18.74,368
'0:0:18.76,367
'0:0:18.78,367
'0:0:18.8,368
'0:0:18.82,371
'0:0:18.84,371
'0:0:18.86,372
'0:0:18.88,373
'0:0:18.9,374
'0:0:18.92,375
'0:0:18.94,377
'0:0:18.96,377
'0:0:18.98,378
'0:0:19.0,379
'0:0:19.02,380
'0:0:19.04,381
'0:0:19.06,385
'0:0:19.08,393
'0:0:19.1,404
'0:0:19.12,411
'0:0:19.14,411
'0:0:19.16,407
'0:0:19.18,402
'0:0:19.2,396
'0:0:19.22,391
'0:0:19.24,387
'0:0:19.26,383
'0:0:19.28,380
'0:0:19.3,378
'0:0:19.32,377
'0:0:19.34,375
'0:0:19.36,374
'0:0:19.38,374
'0:0:19.4,374
'0:0:19.42,374
'0:0:19.44,373
'0:0:19.46,373
'0:0:19.48,372
'0:0:19.5,371
'0:0:19.52,369
'0:0:19.54,370
'0:0:19.56,370
'0:0:19.58,369
'0:0:19.6,365
'0:0:19.62,368
'0:0:19.64,371
'0:0:19.66,371
'0:0:19.68,372
'0:0:19.7,372
'0:0:19.72,373
'0:0:19.74,372
'0:0:19.76,370
'0:0:19.78,369
'0:0:19.8,370
'0:0:19.82,371
'0:0:19.84,370
'0:0:19.86,368
'0:0:19.88,365
'0:0:19.9,361
'0:0:19.92,359
'0:0:19.94,356
'0:0:19.96,356
'0:0:19.98,358
'0:0:20.0,364
'0:0:20.02,376
'0:0:20.04,388
'0:0:20.06,395
'0:0:20.08,397
'0:0:20.1,396
'0:0:20.12,392
'0:0:20.14,388
'0:0:20.16,385
'0:0:20.18,381
'0:0:20.2,378
'0:0:20.22,377
'0:0:20.24,375
'0:0:20.26,373
'0:0:20.28,374
'0:0:20.3,375
'0:0:20.32,378
'0:0:20.34,380
'0:0:20.36,382
'0:0:20.38,384
'0:0:20.4,385
'0:0:20.42,386
'0:0:20.44,387
'0:0:20.46,386
'0:0:20.48,386
'0:0:20.5,385
'0:0:20.52,384
'0:0:20.54,383
'0:0:20.56,383
'0:0:20.58,382
'0:0:20.6,377
'0:0:20.62,379
'0:0:20.64,381
'0:0:20.66,382
'0:0:20.68,382
'0:0:20.7,381
'0:0:20.72,381
'0:0:20.74,380
'0:0:20.76,378
'0:0:20.78,377
'0:0:20.8,374
'0:0:20.82,375
'0:0:20.84,375
'0:0:20.86,375
'0:0:20.88,373
'0:0:20.9,374
'0:0:20.92,377
'0:0:20.94,386
'0:0:20.96,398
'0:0:20.98,405
'0:0:21.0,406
'0:0:21.02,402
'0:0:21.04,395
'0:0:21.06,388
'0:0:21.08,383
'0:0:21.1,379
'0:0:21.12,376
'0:0:21.14,374
'0:0:21.16,371
'0:0:21.18,368
'0:0:21.2,366
'0:0:21.22,366
'0:0:21.24,366
'0:0:21.26,365
'0:0:21.28,366
'0:0:21.3,366
'0:0:21.32,366
'0:0:21.34,365
'0:0:21.36,363
'0:0:21.38,362
'0:0:21.4,360
'0:0:21.42,359
'0:0:21.44,359
'0:0:21.46,359
'0:0:21.48,359
'0:0:21.5,360
'0:0:21.52,362
'0:0:21.54,364
'0:0:21.56,366
'0:0:21.58,367
'0:0:21.6,364
'0:0:21.62,367
'0:0:21.64,369
'0:0:21.66,369
'0:0:21.68,369
'0:0:21.7,369
'0:0:21.72,368
'0:0:21.74,367
'0:0:21.76,366
'0:0:21.78,366
'0:0:21.8,366
'0:0:21.82,368
'0:0:21.84,372
'0:0:21.86,380
'0:0:21.88,391
'0:0:21.9,400
'0:0:21.92,403
'0:0:21.94,401
'0:0:21.96,397
'0:0:21.98,391
'0:0:22.0,387
'0:0:22.02,383
'0:0:22.04,380
'0:0:22.06,377
'0:0:22.08,372
'0:0:22.1,372
'0:0:22.12,371
'0:0:22.14,369
'0:0:22.16,369
'0:0:22.18,368
'0:0:22.2,369
'0:0:22.22,369
'0:0:22.24,369
'0:0:22.26,368
'0:0:22.28,367
'0:0:22.3,366
'0:0:22.32,366
'0:0:22.34,365
'0:0:22.36,364
'0:0:22.38,363
'0:0:22.4,363
'0:0:22.42,363
'0:0:22.44,363
'0:0:22.46,362
'0:0:22.48,362
'0:0:22.5,363
'0:0:22.52,364
'0:0:22.54,364
'0:0:22.56,364
'0:0:22.58,364
'0:0:22.6,360
'0:0:22.62,366
'0:0:22.64,375
'0:0:22.66,385
'0:0:22.68,395
'0:0:22.7,400
'0:0:22.72,401
'0:0:22.74,398
'0:0:22.76,396
'0:0:22.78,395
'0:0:22.8,394
'0:0:22.82,393
'0:0:22.84,390
'0:0:22.86,387
'0:0:22.88,385
'0:0:22.9,383
'0:0:22.92,381
'0:0:22.94,380
'0:0:22.96,380
'0:0:22.98,381
'0:0:23.0,382
'0:0:23.02,382
'0:0:23.04,382
'0:0:23.06,381
'0:0:23.08,380
'0:0:23.1,379
'0:0:23.12,379
'0:0:23.14,378
'0:0:23.16,377
'0:0:23.18,376
'0:0:23.2,376
'0:0:23.22,377
'0:0:23.24,378
'0:0:23.26,378
'0:0:23.28,377
'0:0:23.3,377
'0:0:23.32,377
'0:0:23.34,379
'0:0:23.36,382
'0:0:23.38,391
'0:0:23.4,400
'0:0:23.42,404
'0:0:23.44,403
'0:0:23.46,400
'0:0:23.48,396
'0:0:23.5,392
'0:0:23.52,388
'0:0:23.54,384
'0:0:23.56,380
'0:0:23.58,376
'0:0:23.6,369
'0:0:23.62,369
'0:0:23.64,371
'0:0:23.66,372
'0:0:23.68,373
'0:0:23.7,373
'0:0:23.72,372
'0:0:23.74,371
'0:0:23.76,369
'0:0:23.78,368
'0:0:23.8,366
'0:0:23.82,364
'0:0:23.84,363
'0:0:23.86,364
'0:0:23.88,365
'0:0:23.9,367
'0:0:23.92,367
'0:0:23.94,368
'0:0:23.96,368
'0:0:23.98,366
'0:0:24.0,364
'0:0:24.02,364
'0:0:24.04,365
'0:0:24.06,369
'0:0:24.08,375
'0:0:24.1,385
'0:0:24.12,396
'0:0:24.14,402
'0:0:24.16,401
'0:0:24.18,397
'0:0:24.2,392
'0:0:24.22,388
'0:0:24.24,384
'0:0:24.26,379
'0:0:24.28,375
'0:0:24.3,372
'0:0:24.32,370
'0:0:24.34,368
'0:0:24.36,367
'0:0:24.38,367
'0:0:24.4,367
'0:0:24.42,367
'0:0:24.44,365
'0:0:24.46,362
'0:0:24.48,361
'0:0:24.5,361
'0:0:24.52,360
'0:0:24.54,360
'0:0:24.56,360
'0:0:24.58,361
'0:0:24.6,359
'0:0:24.62,363
'0:0:24.64,366
'0:0:24.66,370
'0:0:24.68,373
'0:0:24.7,373
'0:0:24.72,374
'0:0:24.74,373
'0:0:24.76,372
'0:0:24.78,373
'0:0:24.8,377
'0:0:24.82,386
'0:0:24.84,398
'0:0:24.86,407
'0:0:24.88,410
'0:0:24.9,409
'0:0:24.92,406
'0:0:24.94,401
'0:0:24.96,397
'0:0:24.98,394
'0:0:25.0,391
