Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,376
'0:0:6.26,380
'0:0:6.28,383
'0:0:6.3,385
'0:0:6.32,387
'0:0:6.34,388
'0:0:6.36,388
'0:0:6.38,385
'0:0:6.4,381
'0:0:6.42,377
'0:0:6.44,376
'0:0:6.46,377
'0:0:6.48,375
'0:0:6.5,374
'0:0:6.52,373
'0:0:6.54,374
'0:0:6.56,376
'0:0:6.58,377
'0:0:6.6,376
'0:0:6.62,375
'0:0:6.64,379
'0:0:6.66,390
'0:0:6.68,402
'0:0:6.7,411
'0:0:6.72,416
'0:0:6.74,415
'0:0:6.76,411
'0:0:6.78,402
'0:0:6.8,392
'0:0:6.82,384
'0:0:6.84,377
'0:0:6.86,374
'0:0:6.88,372
'0:0:6.9,373
'0:0:6.92,376
'0:0:6.94,380
'0:0:6.96,385
'0:0:6.98,386
'0:0:7.0,386
'0:0:7.02,384
'0:0:7.04,381
'0:0:7.06,379
'0:0:7.08,377
'0:0:7.1,375
'0:0:7.12,373
'0:0:7.14,373
'0:0:7.16,374
'0:0:7.18,374
'0:0:7.2,372
'0:0:7.22,371
'0:0:7.24,372
'0:0:7.26,381
'0:0:7.28,393
'0:0:7.3,405
'0:0:7.32,414
'0:0:7.34,416
'0:0:7.36,414
'0:0:7.38,408
'0:0:7.4,397
'0:0:7.42,387
'0:0:7.44,380
'0:0:7.46,377
'0:0:7.48,373
'0:0:7.5,371
'0:0:7.52,373
'0:0:7.54,376
'0:0:7.56,381
'0:0:7.58,384
'0:0:7.6,385
'0:0:7.62,384
'0:0:7.64,382
'0:0:7.66,381
'0:0:7.68,378
'0:0:7.7,376
'0:0:7.72,374
'0:0:7.74,373
'0:0:7.76,373
'0:0:7.78,373
'0:0:7.8,372
'0:0:7.82,371
'0:0:7.84,371
'0:0:7.86,375
'0:0:7.88,383
'0:0:7.9,396
'0:0:7.92,409
'0:0:7.94,418
'0:0:7.96,421
'0:0:7.98,416
'0:0:8.0,410
'0:0:8.02,402
'0:0:8.04,393
'0:0:8.06,388
'0:0:8.08,382
'0:0:8.1,378
'0:0:8.12,376
'0:0:8.14,376
'0:0:8.16,380
'0:0:8.18,382
'0:0:8.2,384
'0:0:8.22,384
'0:0:8.24,383
'0:0:8.26,382
'0:0:8.28,380
'0:0:8.3,377
'0:0:8.32,374
'0:0:8.34,373
'0:0:8.36,373
'0:0:8.38,372
'0:0:8.4,370
'0:0:8.42,369
'0:0:8.44,370
'0:0:8.46,372
'0:0:8.48,374
'0:0:8.5,381
'0:0:8.52,394
'0:0:8.54,407
'0:0:8.56,416
'0:0:8.58,418
'0:0:8.6,414
'0:0:8.62,407
'0:0:8.64,398
'0:0:8.66,392
'0:0:8.68,387
'0:0:8.7,381
'0:0:8.72,377
'0:0:8.74,375
'0:0:8.76,375
'0:0:8.78,376
'0:0:8.8,377
'0:0:8.82,378
'0:0:8.84,380
'0:0:8.86,382
'0:0:8.88,381
'0:0:8.9,378
'0:0:8.92,375
'0:0:8.94,374
'0:0:8.96,373
'0:0:8.98,372
'0:0:9.0,370
'0:0:9.02,370
'0:0:9.04,370
'0:0:9.06,371
'0:0:9.08,371
'0:0:9.1,371
'0:0:9.12,370
'0:0:9.14,371
'0:0:9.16,375
'0:0:9.18,384
'0:0:9.2,397
'0:0:9.22,409
'0:0:9.24,417
'0:0:9.26,418
'0:0:9.28,415
'0:0:9.3,407
'0:0:9.32,399
'0:0:9.34,392
'0:0:9.36,388
'0:0:9.38,383
'0:0:9.4,378
'0:0:9.42,375
'0:0:9.44,375
'0:0:9.46,378
'0:0:9.48,380
'0:0:9.5,381
'0:0:9.52,381
'0:0:9.54,381
'0:0:9.56,381
'0:0:9.58,378
'0:0:9.6,374
'0:0:9.62,371
'0:0:9.64,370
'0:0:9.66,371
'0:0:9.68,370
'0:0:9.7,369
'0:0:9.72,369
'0:0:9.74,369
'0:0:9.76,370
'0:0:9.78,370
'0:0:9.8,371
'0:0:9.82,371
'0:0:9.84,372
'0:0:9.86,374
'0:0:9.88,373
'0:0:9.9,371
'0:0:9.92,370
'0:0:9.94,370
'0:0:9.96,378
'0:0:9.98,392
'0:0:10.0,407
'0:0:10.02,418
'0:0:10.04,423
'0:0:10.06,423
'0:0:10.08,416
'0:0:10.1,407
'0:0:10.12,398
'0:0:10.14,390
'0:0:10.16,385
'0:0:10.18,381
'0:0:10.2,377
'0:0:10.22,375
'0:0:10.24,375
'0:0:10.26,378
'0:0:10.28,379
'0:0:10.3,380
'0:0:10.32,380
'0:0:10.34,379
'0:0:10.36,379
'0:0:10.38,376
'0:0:10.4,372
'0:0:10.42,369
'0:0:10.44,369
'0:0:10.46,370
'0:0:10.48,369
'0:0:10.5,368
'0:0:10.52,369
'0:0:10.54,368
'0:0:10.56,370
'0:0:10.58,370
'0:0:10.6,370
'0:0:10.62,370
'0:0:10.64,370
'0:0:10.66,372
'0:0:10.68,372
'0:0:10.7,371
'0:0:10.72,370
'0:0:10.74,370
'0:0:10.76,376
'0:0:10.78,388
'0:0:10.8,404
'0:0:10.82,415
'0:0:10.84,421
'0:0:10.86,420
'0:0:10.88,414
'0:0:10.9,404
'0:0:10.92,393
'0:0:10.94,384
'0:0:10.96,380
'0:0:10.98,376
'0:0:11.0,373
'0:0:11.02,371
'0:0:11.04,372
'0:0:11.06,376
'0:0:11.08,378
'0:0:11.1,379
'0:0:11.12,379
'0:0:11.14,378
'0:0:11.16,378
'0:0:11.18,376
'0:0:11.2,373
'0:0:11.22,370
'0:0:11.24,369
'0:0:11.26,369
'0:0:11.28,368
'0:0:11.3,368
'0:0:11.32,368
'0:0:11.34,369
'0:0:11.36,371
'0:0:11.38,373
'0:0:11.4,371
'0:0:11.42,370
'0:0:11.44,371
'0:0:11.46,373
'0:0:11.48,375
'0:0:11.5,378
'0:0:11.52,387
'0:0:11.54,400
'0:0:11.56,415
'0:0:11.58,422
'0:0:11.6,421
'0:0:11.62,415
'0:0:11.64,406
'0:0:11.66,397
'0:0:11.68,388
'0:0:11.7,381
'0:0:11.72,376
'0:0:11.74,373
'0:0:11.76,375
'0:0:11.78,378
'0:0:11.8,382
'0:0:11.82,383
'0:0:11.84,385
'0:0:11.86,388
'0:0:11.88,383
'0:0:11.9,375
'0:0:11.92,371
'0:0:11.94,368
'0:0:11.96,368
'0:0:11.98,367
'0:0:12.0,367
'0:0:12.02,366
'0:0:12.04,366
'0:0:12.06,367
'0:0:12.08,369
'0:0:12.1,369
'0:0:12.12,369
'0:0:12.14,370
'0:0:12.16,374
'0:0:12.18,384
'0:0:12.2,399
'0:0:12.22,413
'0:0:12.24,420
'0:0:12.26,421
'0:0:12.28,414
'0:0:12.3,401
'0:0:12.32,387
'0:0:12.34,374
'0:0:12.36,365
'0:0:12.38,357
'0:0:12.4,350
'0:0:12.42,347
'0:0:12.44,352
'0:0:12.46,360
'0:0:12.48,367
'0:0:12.5,371
'0:0:12.52,373
'0:0:12.54,374
'0:0:12.56,374
'0:0:12.58,372
'0:0:12.6,368
'0:0:12.62,365
'0:0:12.64,363
'0:0:12.66,364
'0:0:12.68,364
'0:0:12.7,364
'0:0:12.72,364
'0:0:12.74,366
'0:0:12.76,369
'0:0:12.78,371
'0:0:12.8,370
'0:0:12.82,370
'0:0:12.84,373
'0:0:12.86,386
'0:0:12.88,403
'0:0:12.9,418
'0:0:12.92,426
'0:0:12.94,427
'0:0:12.96,422
'0:0:12.98,412
'0:0:13.0,401
'0:0:13.02,393
'0:0:13.04,391
'0:0:13.06,393
'0:0:13.08,397
'0:0:13.1,403
'0:0:13.12,425
'0:0:13.14,459
'0:0:13.16,488
'0:0:13.18,506
'0:0:13.2,516
'0:0:13.22,523
'0:0:13.24,526
'0:0:13.26,526
'0:0:13.28,521
'0:0:13.3,516
'0:0:13.32,515
'0:0:13.34,504
'0:0:13.36,475
'0:0:13.38,440
'0:0:13.4,413
'0:0:13.42,394
'0:0:13.44,382
'0:0:13.46,384
'0:0:13.48,383
'0:0:13.5,368
'0:0:13.52,345
'0:0:13.54,328
'0:0:13.56,331
'0:0:13.58,347
'0:0:13.6,367
'0:0:13.62,381
'0:0:13.64,388
'0:0:13.66,390
'0:0:13.68,386
'0:0:13.7,380
'0:0:13.72,375
'0:0:13.74,372
'0:0:13.76,369
'0:0:13.78,367
'0:0:13.8,366
'0:0:13.82,369
'0:0:13.84,374
'0:0:13.86,379
'0:0:13.88,382
'0:0:13.9,383
'0:0:13.92,382
'0:0:13.94,380
'0:0:13.96,378
'0:0:13.98,376
'0:0:14.0,373
'0:0:14.02,370
'0:0:14.04,369
'0:0:14.06,370
'0:0:14.08,369
'0:0:14.1,368
'0:0:14.12,367
'0:0:14.14,367
'0:0:14.16,369
'0:0:14.18,371
'0:0:14.2,372
'0:0:14.22,372
'0:0:14.24,373
'0:0:14.26,388
'0:0:14.28,419
'0:0:14.3,456
'0:0:14.32,482
'0:0:14.34,495
'0:0:14.36,495
'0:0:14.38,478
'0:0:14.4,458
'0:0:14.42,442
'0:0:14.44,434
'0:0:14.46,429
'0:0:14.48,421
'0:0:14.5,413
'0:0:14.52,404
'0:0:14.54,394
'0:0:14.56,389
'0:0:14.58,384
'0:0:14.6,379
'0:0:14.62,374
'0:0:14.64,373
'0:0:14.66,376
'0:0:14.68,378
'0:0:14.7,377
'0:0:14.72,374
'0:0:14.74,372
'0:0:14.76,373
'0:0:14.78,372
'0:0:14.8,369
'0:0:14.82,368
'0:0:14.84,371
'0:0:14.86,374
'0:0:14.88,376
'0:0:14.9,377
'0:0:14.92,376
'0:0:14.94,376
'0:0:14.96,379
'0:0:14.98,381
'0:0:15.0,385
'0:0:15.02,394
'0:0:15.04,409
'0:0:15.06,422
'0:0:15.08,426
'0:0:15.1,423
'0:0:15.12,415
'0:0:15.14,404
'0:0:15.16,397
'0:0:15.18,390
'0:0:15.2,384
'0:0:15.22,379
'0:0:15.24,375
'0:0:15.26,375
'0:0:15.28,374
'0:0:15.3,375
'0:0:15.32,377
'0:0:15.34,379
'0:0:15.36,383
'0:0:15.38,384
'0:0:15.4,380
'0:0:15.42,376
'0:0:15.44,375
'0:0:15.46,376
'0:0:15.48,376
'0:0:15.5,375
'0:0:15.52,373
'0:0:15.54,373
'0:0:15.56,375
'0:0:15.58,376
'0:0:15.6,376
'0:0:15.62,375
'0:0:15.64,374
'0:0:15.66,374
'0:0:15.68,374
'0:0:15.7,372
'0:0:15.72,370
'0:0:15.74,370
'0:0:15.76,377
'0:0:15.78,389
'0:0:15.8,403
'0:0:15.82,414
'0:0:15.84,419
'0:0:15.86,420
'0:0:15.88,414
'0:0:15.9,404
'0:0:15.92,394
'0:0:15.94,385
'0:0:15.96,382
'0:0:15.98,378
'0:0:16.0,376
'0:0:16.02,375
'0:0:16.04,377
'0:0:16.06,381
'0:0:16.08,384
'0:0:16.1,384
'0:0:16.12,383
'0:0:16.14,381
'0:0:16.16,380
'0:0:16.18,377
'0:0:16.2,373
'0:0:16.22,367
'0:0:16.24,364
'0:0:16.26,366
'0:0:16.28,368
'0:0:16.3,369
'0:0:16.32,370
'0:0:16.34,370
'0:0:16.36,370
'0:0:16.38,369
'0:0:16.4,365
'0:0:16.42,362
'0:0:16.44,362
'0:0:16.46,364
'0:0:16.48,368
'0:0:16.5,379
'0:0:16.52,393
'0:0:16.54,407
'0:0:16.56,415
'0:0:16.58,415
'0:0:16.6,408
'0:0:16.62,399
'0:0:16.64,390
'0:0:16.66,383
'0:0:16.68,376
'0:0:16.7,371
'0:0:16.72,368
'0:0:16.74,367
'0:0:16.76,370
'0:0:16.78,373
'0:0:16.8,376
'0:0:16.82,378
'0:0:16.84,379
'0:0:16.86,379
'0:0:16.88,377
'0:0:16.9,374
'0:0:16.92,371
'0:0:16.94,368
'0:0:16.96,367
'0:0:16.98,365
'0:0:17.0,364
'0:0:17.02,365
'0:0:17.04,365
'0:0:17.06,366
'0:0:17.08,368
'0:0:17.1,369
'0:0:17.12,370
'0:0:17.14,371
'0:0:17.16,372
'0:0:17.18,372
'0:0:17.2,373
'0:0:17.22,377
'0:0:17.24,389
'0:0:17.26,406
'0:0:17.28,420
'0:0:17.3,426
'0:0:17.32,424
'0:0:17.34,417
'0:0:17.36,407
'0:0:17.38,397
'0:0:17.4,386
'0:0:17.42,378
'0:0:17.44,374
'0:0:17.46,372
'0:0:17.48,372
'0:0:17.5,373
'0:0:17.52,375
'0:0:17.54,377
'0:0:17.56,379
'0:0:17.58,380
'0:0:17.6,378
'0:0:17.62,375
'0:0:17.64,372
'0:0:17.66,371
'0:0:17.68,369
'0:0:17.7,368
'0:0:17.72,366
'0:0:17.74,366
'0:0:17.76,367
'0:0:17.78,368
'0:0:17.8,368
'0:0:17.82,368
'0:0:17.84,368
'0:0:17.86,369
'0:0:17.88,369
'0:0:17.9,368
'0:0:17.92,367
'0:0:17.94,367
'0:0:17.96,368
'0:0:17.98,375
'0:0:18.0,388
'0:0:18.02,402
'0:0:18.04,412
'0:0:18.06,415
'0:0:18.08,411
'0:0:18.1,404
'0:0:18.12,395
'0:0:18.14,386
'0:0:18.16,379
'0:0:18.18,374
'0:0:18.2,370
'0:0:18.22,367
'0:0:18.24,370
'0:0:18.26,373
'0:0:18.28,376
'0:0:18.3,378
'0:0:18.32,379
'0:0:18.34,379
'0:0:18.36,378
'0:0:18.38,376
'0:0:18.4,372
'0:0:18.42,369
'0:0:18.44,368
'0:0:18.46,368
'0:0:18.48,367
'0:0:18.5,367
'0:0:18.52,367
'0:0:18.54,367
'0:0:18.56,369
'0:0:18.58,370
'0:0:18.6,370
'0:0:18.62,370
'0:0:18.64,370
'0:0:18.66,370
'0:0:18.68,369
'0:0:18.7,369
'0:0:18.72,375
'0:0:18.74,387
'0:0:18.76,401
'0:0:18.78,411
'0:0:18.8,415
'0:0:18.82,412
'0:0:18.84,405
'0:0:18.86,396
'0:0:18.88,387
'0:0:18.9,379
'0:0:18.92,373
'0:0:18.94,369
'0:0:18.96,368
'0:0:18.98,369
'0:0:19.0,373
'0:0:19.02,379
'0:0:19.04,384
'0:0:19.06,388
'0:0:19.08,390
'0:0:19.1,390
'0:0:19.12,387
'0:0:19.14,384
'0:0:19.16,381
'0:0:19.18,379
'0:0:19.2,377
'0:0:19.22,376
'0:0:19.24,376
'0:0:19.26,376
'0:0:19.28,377
'0:0:19.3,376
'0:0:19.32,376
'0:0:19.34,376
'0:0:19.36,376
'0:0:19.38,377
'0:0:19.4,376
'0:0:19.42,380
'0:0:19.44,391
'0:0:19.46,405
'0:0:19.48,414
'0:0:19.5,417
'0:0:19.52,415
'0:0:19.54,408
'0:0:19.56,399
'0:0:19.58,390
'0:0:19.6,381
'0:0:19.62,373
'0:0:19.64,369
'0:0:19.66,368
'0:0:19.68,371
'0:0:19.7,375
'0:0:19.72,380
'0:0:19.74,385
'0:0:19.76,389
'0:0:19.78,390
'0:0:19.8,389
'0:0:19.82,387
'0:0:19.84,385
'0:0:19.86,383
'0:0:19.88,381
'0:0:19.9,379
'0:0:19.92,377
'0:0:19.94,376
'0:0:19.96,377
'0:0:19.98,377
'0:0:20.0,376
'0:0:20.02,375
'0:0:20.04,374
'0:0:20.06,373
'0:0:20.08,373
'0:0:20.1,377
'0:0:20.12,387
'0:0:20.14,400
'0:0:20.16,411
'0:0:20.18,416
'0:0:20.2,413
'0:0:20.22,406
'0:0:20.24,395
'0:0:20.26,386
'0:0:20.28,378
'0:0:20.3,372
'0:0:20.32,366
'0:0:20.34,364
'0:0:20.36,364
'0:0:20.38,367
'0:0:20.4,370
'0:0:20.42,373
'0:0:20.44,376
'0:0:20.46,377
'0:0:20.48,376
'0:0:20.5,374
'0:0:20.52,371
'0:0:20.54,369
'0:0:20.56,368
'0:0:20.58,366
'0:0:20.6,366
'0:0:20.62,365
'0:0:20.64,364
'0:0:20.66,364
'0:0:20.68,365
'0:0:20.7,364
'0:0:20.72,363
'0:0:20.74,363
'0:0:20.76,364
'0:0:20.78,363
'0:0:20.8,369
'0:0:20.82,380
'0:0:20.84,394
'0:0:20.86,405
'0:0:20.88,409
'0:0:20.9,406
'0:0:20.92,399
'0:0:20.94,391
'0:0:20.96,384
'0:0:20.98,377
'0:0:21.0,372
'0:0:21.02,368
'0:0:21.04,367
'0:0:21.06,369
'0:0:21.08,372
'0:0:21.1,375
'0:0:21.12,379
'0:0:21.14,380
'0:0:21.16,381
'0:0:21.18,379
'0:0:21.2,378
'0:0:21.22,375
'0:0:21.24,372
'0:0:21.26,371
'0:0:21.28,370
'0:0:21.3,369
'0:0:21.32,369
'0:0:21.34,369
'0:0:21.36,370
'0:0:21.38,371
'0:0:21.4,370
'0:0:21.42,370
'0:0:21.44,371
'0:0:21.46,373
'0:0:21.48,379
'0:0:21.5,391
'0:0:21.52,403
'0:0:21.54,411
'0:0:21.56,414
'0:0:21.58,410
'0:0:21.6,402
'0:0:21.62,392
'0:0:21.64,384
'0:0:21.66,378
'0:0:21.68,373
'0:0:21.7,369
'0:0:21.72,368
'0:0:21.74,370
'0:0:21.76,374
'0:0:21.78,378
'0:0:21.8,381
'0:0:21.82,382
'0:0:21.84,381
'0:0:21.86,380
'0:0:21.88,377
'0:0:21.9,375
'0:0:21.92,372
'0:0:21.94,370
'0:0:21.96,369
'0:0:21.98,369
'0:0:22.0,369
'0:0:22.02,369
'0:0:22.04,369
'0:0:22.06,369
'0:0:22.08,371
'0:0:22.1,371
'0:0:22.12,374
'0:0:22.14,384
'0:0:22.16,397
'0:0:22.18,409
'0:0:22.2,414
'0:0:22.22,412
'0:0:22.24,406
'0:0:22.26,398
'0:0:22.28,389
'0:0:22.3,382
'0:0:22.32,375
'0:0:22.34,371
'0:0:22.36,369
'0:0:22.38,370
'0:0:22.4,371
'0:0:22.42,373
'0:0:22.44,378
'0:0:22.46,382
'0:0:22.48,383
'0:0:22.5,383
'0:0:22.52,382
'0:0:22.54,381
'0:0:22.56,382
'0:0:22.58,383
'0:0:22.6,384
'0:0:22.62,385
'0:0:22.64,386
'0:0:22.66,388
'0:0:22.68,390
'0:0:22.7,390
'0:0:22.72,390
'0:0:22.74,389
'0:0:22.76,389
'0:0:22.78,387
'0:0:22.8,385
'0:0:22.82,387
'0:0:22.84,396
'0:0:22.86,408
'0:0:22.88,417
'0:0:22.9,419
'0:0:22.92,415
'0:0:22.94,408
'0:0:22.96,399
'0:0:22.98,391
'0:0:23.0,383
'0:0:23.02,377
'0:0:23.04,372
'0:0:23.06,371
'0:0:23.08,371
'0:0:23.1,373
'0:0:23.12,375
'0:0:23.14,378
'0:0:23.16,381
'0:0:23.18,381
'0:0:23.2,378
'0:0:23.22,374
'0:0:23.24,370
'0:0:23.26,367
'0:0:23.28,364
'0:0:23.3,361
'0:0:23.32,359
'0:0:23.34,356
'0:0:23.36,358
'0:0:23.38,358
'0:0:23.4,358
'0:0:23.42,358
'0:0:23.44,360
'0:0:23.46,362
'0:0:23.48,362
'0:0:23.5,361
'0:0:23.52,361
'0:0:23.54,362
'0:0:23.56,370
'0:0:23.58,382
'0:0:23.6,395
'0:0:23.62,404
'0:0:23.64,406
'0:0:23.66,403
'0:0:23.68,397
'0:0:23.7,389
'0:0:23.72,381
'0:0:23.74,376
'0:0:23.76,371
'0:0:23.78,369
'0:0:23.8,368
'0:0:23.82,369
'0:0:23.84,371
'0:0:23.86,374
'0:0:23.88,376
'0:0:23.9,377
'0:0:23.92,376
'0:0:23.94,375
'0:0:23.96,374
'0:0:23.98,372
'0:0:24.0,369
'0:0:24.02,367
'0:0:24.04,365
'0:0:24.06,365
'0:0:24.08,366
'0:0:24.1,366
'0:0:24.12,366
'0:0:24.14,367
'0:0:24.16,368
'0:0:24.18,369
'0:0:24.2,369
'0:0:24.22,369
'0:0:24.24,369
'0:0:24.26,369
'0:0:24.28,369
'0:0:24.3,370
'0:0:24.32,377
'0:0:24.34,389
'0:0:24.36,402
'0:0:24.38,411
'0:0:24.4,411
'0:0:24.42,406
'0:0:24.44,400
'0:0:24.46,393
'0:0:24.48,385
'0:0:24.5,378
'0:0:24.52,374
'0:0:24.54,371
'0:0:24.56,370
'0:0:24.58,371
'0:0:24.6,373
'0:0:24.62,374
'0:0:24.64,377
'0:0:24.66,378
'0:0:24.68,378
'0:0:24.7,376
'0:0:24.72,373
'0:0:24.74,371
'0:0:24.76,369
'0:0:24.78,368
'0:0:24.8,367
'0:0:24.82,367
'0:0:24.84,367
'0:0:24.86,369
'0:0:24.88,370
'0:0:24.9,372
'0:0:24.92,374
'0:0:24.94,377
'0:0:24.96,381
'0:0:24.98,384
'0:0:25.0,385
