Experiment name:,NeuLog experiment
Duration:, 2 0
Rate:, 50 per second
Sensors:, Pulse (ID 1  Exp 1)
Range:, Wave
Units:, Arb
Time
'0:0:6.24,349
'0:0:6.26,355
'0:0:6.28,358
'0:0:6.3,361
'0:0:6.32,363
'0:0:6.34,365
'0:0:6.36,373
'0:0:6.38,402
'0:0:6.4,447
'0:0:6.42,482
'0:0:6.44,494
'0:0:6.46,487
'0:0:6.48,467
'0:0:6.5,445
'0:0:6.52,426
'0:0:6.54,410
'0:0:6.56,398
'0:0:6.58,385
'0:0:6.6,376
'0:0:6.62,368
'0:0:6.64,364
'0:0:6.66,362
'0:0:6.68,362
'0:0:6.7,365
'0:0:6.72,366
'0:0:6.74,367
'0:0:6.76,367
'0:0:6.78,365
'0:0:6.8,363
'0:0:6.82,362
'0:0:6.84,362
'0:0:6.86,362
'0:0:6.88,362
'0:0:6.9,363
'0:0:6.92,364
'0:0:6.94,365
'0:0:6.96,367
'0:0:6.98,368
'0:0:7.0,370
'0:0:7.02,372
'0:0:7.04,373
'0:0:7.06,374
'0:0:7.08,373
'0:0:7.1,374
'0:0:7.12,395
'0:0:7.14,435
'0:0:7.16,472
'0:0:7.18,488
'0:0:7.2,486
'0:0:7.22,469
'0:0:7.24,449
'0:0:7.26,428
'0:0:7.28,410
'0:0:7.3,397
'0:0:7.32,388
'0:0:7.34,379
'0:0:7.36,370
'0:0:7.38,363
'0:0:7.4,359
'0:0:7.42,358
'0:0:7.44,360
'0:0:7.46,363
'0:0:7.48,365
'0:0:7.5,365
'0:0:7.52,363
'0:0:7.54,362
'0:0:7.56,361
'0:0:7.58,358
'0:0:7.6,356
'0:0:7.62,356
'0:0:7.64,356
'0:0:7.66,356
'0:0:7.68,355
'0:0:7.7,354
'0:0:7.72,355
'0:0:7.74,357
'0:0:7.76,359
'0:0:7.78,360
'0:0:7.8,360
'0:0:7.82,362
'0:0:7.84,366
'0:0:7.86,382
'0:0:7.88,420
'0:0:7.9,458
'0:0:7.92,479
'0:0:7.94,478
'0:0:7.96,465
'0:0:7.98,444
'0:0:8.0,424
'0:0:8.02,409
'0:0:8.04,400
'0:0:8.06,394
'0:0:8.08,387
'0:0:8.1,383
'0:0:8.12,384
'0:0:8.14,385
'0:0:8.16,388
'0:0:8.18,390
'0:0:8.2,392
'0:0:8.22,394
'0:0:8.24,392
'0:0:8.26,389
'0:0:8.28,383
'0:0:8.3,378
'0:0:8.32,377
'0:0:8.34,376
'0:0:8.36,374
'0:0:8.38,372
'0:0:8.4,371
'0:0:8.42,370
'0:0:8.44,370
'0:0:8.46,370
'0:0:8.48,367
'0:0:8.5,365
'0:0:8.52,365
'0:0:8.54,364
'0:0:8.56,366
'0:0:8.58,377
'0:0:8.6,407
'0:0:8.62,444
'0:0:8.64,468
'0:0:8.66,473
'0:0:8.68,461
'0:0:8.7,442
'0:0:8.72,421
'0:0:8.74,403
'0:0:8.76,389
'0:0:8.78,379
'0:0:8.8,371
'0:0:8.82,364
'0:0:8.84,359
'0:0:8.86,356
'0:0:8.88,356
'0:0:8.9,357
'0:0:8.92,359
'0:0:8.94,361
'0:0:8.96,361
'0:0:8.98,359
'0:0:9.0,357
'0:0:9.02,355
'0:0:9.04,353
'0:0:9.06,352
'0:0:9.08,348
'0:0:9.1,346
'0:0:9.12,349
'0:0:9.14,350
'0:0:9.16,354
'0:0:9.18,355
'0:0:9.2,356
'0:0:9.22,357
'0:0:9.24,356
'0:0:9.26,355
'0:0:9.28,354
'0:0:9.3,354
'0:0:9.32,366
'0:0:9.34,398
'0:0:9.36,439
'0:0:9.38,466
'0:0:9.4,472
'0:0:9.42,463
'0:0:9.44,444
'0:0:9.46,422
'0:0:9.48,402
'0:0:9.5,388
'0:0:9.52,379
'0:0:9.54,372
'0:0:9.56,364
'0:0:9.58,358
'0:0:9.6,355
'0:0:9.62,355
'0:0:9.64,357
'0:0:9.66,362
'0:0:9.68,365
'0:0:9.7,367
'0:0:9.72,365
'0:0:9.74,362
'0:0:9.76,358
'0:0:9.78,354
'0:0:9.8,350
'0:0:9.82,349
'0:0:9.84,347
'0:0:9.86,347
'0:0:9.88,347
'0:0:9.9,349
'0:0:9.92,352
'0:0:9.94,355
'0:0:9.96,358
'0:0:9.98,360
'0:0:10.0,365
'0:0:10.02,388
'0:0:10.04,424
'0:0:10.06,453
'0:0:10.08,463
'0:0:10.1,457
'0:0:10.12,444
'0:0:10.14,425
'0:0:10.16,406
'0:0:10.18,390
'0:0:10.2,379
'0:0:10.22,372
'0:0:10.24,366
'0:0:10.26,360
'0:0:10.28,357
'0:0:10.3,358
'0:0:10.32,362
'0:0:10.34,365
'0:0:10.36,366
'0:0:10.38,367
'0:0:10.4,365
'0:0:10.42,362
'0:0:10.44,361
'0:0:10.46,359
'0:0:10.48,356
'0:0:10.5,354
'0:0:10.52,354
'0:0:10.54,354
'0:0:10.56,354
'0:0:10.58,353
'0:0:10.6,353
'0:0:10.62,353
'0:0:10.64,354
'0:0:10.66,357
'0:0:10.68,372
'0:0:10.7,407
'0:0:10.72,442
'0:0:10.74,461
'0:0:10.76,464
'0:0:10.78,453
'0:0:10.8,437
'0:0:10.82,419
'0:0:10.84,404
'0:0:10.86,395
'0:0:10.88,388
'0:0:10.9,381
'0:0:10.92,374
'0:0:10.94,369
'0:0:10.96,367
'0:0:10.98,368
'0:0:11.0,369
'0:0:11.02,372
'0:0:11.04,372
'0:0:11.06,370
'0:0:11.08,363
'0:0:11.1,358
'0:0:11.12,358
'0:0:11.14,358
'0:0:11.16,359
'0:0:11.18,359
'0:0:11.2,358
'0:0:11.22,359
'0:0:11.24,360
'0:0:11.26,361
'0:0:11.28,361
'0:0:11.3,363
'0:0:11.32,379
'0:0:11.34,410
'0:0:11.36,441
'0:0:11.38,458
'0:0:11.4,459
'0:0:11.42,449
'0:0:11.44,435
'0:0:11.46,421
'0:0:11.48,409
'0:0:11.5,400
'0:0:11.52,394
'0:0:11.54,386
'0:0:11.56,378
'0:0:11.58,370
'0:0:11.6,366
'0:0:11.62,366
'0:0:11.64,369
'0:0:11.66,372
'0:0:11.68,374
'0:0:11.7,372
'0:0:11.72,371
'0:0:11.74,366
'0:0:11.76,366
'0:0:11.78,363
'0:0:11.8,361
'0:0:11.82,358
'0:0:11.84,358
'0:0:11.86,357
'0:0:11.88,357
'0:0:11.9,358
'0:0:11.92,363
'0:0:11.94,364
'0:0:11.96,373
'0:0:11.98,396
'0:0:12.0,433
'0:0:12.02,457
'0:0:12.04,464
'0:0:12.06,455
'0:0:12.08,444
'0:0:12.1,427
'0:0:12.12,419
'0:0:12.14,408
'0:0:12.16,404
'0:0:12.18,394
'0:0:12.2,385
'0:0:12.22,373
'0:0:12.24,367
'0:0:12.26,360
'0:0:12.28,357
'0:0:12.3,357
'0:0:12.32,359
'0:0:12.34,362
'0:0:12.36,364
'0:0:12.38,363
'0:0:12.4,362
'0:0:12.42,361
'0:0:12.44,360
'0:0:12.46,359
'0:0:12.48,359
'0:0:12.5,359
'0:0:12.52,359
'0:0:12.54,360
'0:0:12.56,362
'0:0:12.58,363
'0:0:12.6,364
'0:0:12.62,364
'0:0:12.64,371
'0:0:12.66,393
'0:0:12.68,422
'0:0:12.7,444
'0:0:12.72,452
'0:0:12.74,447
'0:0:12.76,435
'0:0:12.78,423
'0:0:12.8,413
'0:0:12.82,405
'0:0:12.84,400
'0:0:12.86,394
'0:0:12.88,386
'0:0:12.9,378
'0:0:12.92,372
'0:0:12.94,367
'0:0:12.96,366
'0:0:12.98,364
'0:0:13.0,367
'0:0:13.02,367
'0:0:13.04,367
'0:0:13.06,366
'0:0:13.08,363
'0:0:13.1,361
'0:0:13.12,362
'0:0:13.14,361
'0:0:13.16,361
'0:0:13.18,359
'0:0:13.2,358
'0:0:13.22,359
'0:0:13.24,360
'0:0:13.26,360
'0:0:13.28,360
'0:0:13.3,360
'0:0:13.32,362
'0:0:13.34,373
'0:0:13.36,397
'0:0:13.38,422
'0:0:13.4,436
'0:0:13.42,437
'0:0:13.44,430
'0:0:13.46,419
'0:0:13.48,407
'0:0:13.5,400
'0:0:13.52,401
'0:0:13.54,393
'0:0:13.56,385
'0:0:13.58,376
'0:0:13.6,371
'0:0:13.62,366
'0:0:13.64,362
'0:0:13.66,361
'0:0:13.68,364
'0:0:13.7,362
'0:0:13.72,362
'0:0:13.74,360
'0:0:13.76,361
'0:0:13.78,359
'0:0:13.8,357
'0:0:13.82,352
'0:0:13.84,350
'0:0:13.86,349
'0:0:13.88,347
'0:0:13.9,349
'0:0:13.92,351
'0:0:13.94,352
'0:0:13.96,355
'0:0:13.98,358
'0:0:14.0,364
'0:0:14.02,382
'0:0:14.04,410
'0:0:14.06,433
'0:0:14.08,439
'0:0:14.1,434
'0:0:14.12,426
'0:0:14.14,415
'0:0:14.16,405
'0:0:14.18,395
'0:0:14.2,389
'0:0:14.22,383
'0:0:14.24,375
'0:0:14.26,366
'0:0:14.28,364
'0:0:14.3,363
'0:0:14.32,366
'0:0:14.34,368
'0:0:14.36,370
'0:0:14.38,369
'0:0:14.4,367
'0:0:14.42,364
'0:0:14.44,361
'0:0:14.46,359
'0:0:14.48,357
'0:0:14.5,355
'0:0:14.52,356
'0:0:14.54,357
'0:0:14.56,358
'0:0:14.58,357
'0:0:14.6,359
'0:0:14.62,360
'0:0:14.64,362
'0:0:14.66,363
'0:0:14.68,362
'0:0:14.7,361
'0:0:14.72,360
'0:0:14.74,368
'0:0:14.76,394
'0:0:14.78,423
'0:0:14.8,441
'0:0:14.82,444
'0:0:14.84,435
'0:0:14.86,422
'0:0:14.88,409
'0:0:14.9,399
'0:0:14.92,392
'0:0:14.94,387
'0:0:14.96,381
'0:0:14.98,373
'0:0:15.0,365
'0:0:15.02,361
'0:0:15.04,359
'0:0:15.06,360
'0:0:15.08,360
'0:0:15.1,361
'0:0:15.12,362
'0:0:15.14,362
'0:0:15.16,360
'0:0:15.18,356
'0:0:15.2,354
'0:0:15.22,354
'0:0:15.24,354
'0:0:15.26,354
'0:0:15.28,353
'0:0:15.3,353
'0:0:15.32,355
'0:0:15.34,357
'0:0:15.36,359
'0:0:15.38,360
'0:0:15.4,361
'0:0:15.42,361
'0:0:15.44,362
'0:0:15.46,363
'0:0:15.48,363
'0:0:15.5,362
'0:0:15.52,363
'0:0:15.54,361
'0:0:15.56,368
'0:0:15.58,389
'0:0:15.6,419
'0:0:15.62,442
'0:0:15.64,450
'0:0:15.66,447
'0:0:15.68,434
'0:0:15.7,420
'0:0:15.72,408
'0:0:15.74,399
'0:0:15.76,394
'0:0:15.78,387
'0:0:15.8,380
'0:0:15.82,373
'0:0:15.84,366
'0:0:15.86,363
'0:0:15.88,362
'0:0:15.9,364
'0:0:15.92,365
'0:0:15.94,366
'0:0:15.96,366
'0:0:15.98,363
'0:0:16.0,361
'0:0:16.02,359
'0:0:16.04,357
'0:0:16.06,356
'0:0:16.08,354
'0:0:16.1,352
'0:0:16.12,354
'0:0:16.14,355
'0:0:16.16,356
'0:0:16.18,355
'0:0:16.2,357
'0:0:16.22,358
'0:0:16.24,358
'0:0:16.26,357
'0:0:16.28,357
'0:0:16.3,356
'0:0:16.32,358
'0:0:16.34,360
'0:0:16.36,360
'0:0:16.38,359
'0:0:16.4,358
'0:0:16.42,361
'0:0:16.44,379
'0:0:16.46,411
'0:0:16.48,438
'0:0:16.5,450
'0:0:16.52,448
'0:0:16.54,436
'0:0:16.56,422
'0:0:16.58,407
'0:0:16.6,396
'0:0:16.62,388
'0:0:16.64,383
'0:0:16.66,377
'0:0:16.68,367
'0:0:16.7,359
'0:0:16.72,355
'0:0:16.74,354
'0:0:16.76,355
'0:0:16.78,358
'0:0:16.8,360
'0:0:16.82,359
'0:0:16.84,359
'0:0:16.86,356
'0:0:16.88,353
'0:0:16.9,351
'0:0:16.92,350
'0:0:16.94,351
'0:0:16.96,352
'0:0:16.98,352
'0:0:17.0,353
'0:0:17.02,354
'0:0:17.04,354
'0:0:17.06,355
'0:0:17.08,353
'0:0:17.1,353
'0:0:17.12,355
'0:0:17.14,357
'0:0:17.16,358
'0:0:17.18,358
'0:0:17.2,358
'0:0:17.22,360
'0:0:17.24,372
'0:0:17.26,401
'0:0:17.28,433
'0:0:17.3,452
'0:0:17.32,453
'0:0:17.34,443
'0:0:17.36,427
'0:0:17.38,410
'0:0:17.4,395
'0:0:17.42,385
'0:0:17.44,377
'0:0:17.46,372
'0:0:17.48,365
'0:0:17.5,361
'0:0:17.52,360
'0:0:17.54,360
'0:0:17.56,362
'0:0:17.58,364
'0:0:17.6,365
'0:0:17.62,366
'0:0:17.64,364
'0:0:17.66,361
'0:0:17.68,356
'0:0:17.7,353
'0:0:17.72,352
'0:0:17.74,353
'0:0:17.76,354
'0:0:17.78,354
'0:0:17.8,354
'0:0:17.82,355
'0:0:17.84,355
'0:0:17.86,356
'0:0:17.88,356
'0:0:17.9,356
'0:0:17.92,357
'0:0:17.94,359
'0:0:17.96,359
'0:0:17.98,359
'0:0:18.0,360
'0:0:18.02,367
'0:0:18.04,392
'0:0:18.06,424
'0:0:18.08,445
'0:0:18.1,452
'0:0:18.12,449
'0:0:18.14,436
'0:0:18.16,419
'0:0:18.18,402
'0:0:18.2,389
'0:0:18.22,381
'0:0:18.24,375
'0:0:18.26,368
'0:0:18.28,361
'0:0:18.3,355
'0:0:18.32,352
'0:0:18.34,353
'0:0:18.36,356
'0:0:18.38,360
'0:0:18.4,362
'0:0:18.42,363
'0:0:18.44,361
'0:0:18.46,358
'0:0:18.48,354
'0:0:18.5,352
'0:0:18.52,351
'0:0:18.54,350
'0:0:18.56,351
'0:0:18.58,352
'0:0:18.6,352
'0:0:18.62,352
'0:0:18.64,353
'0:0:18.66,355
'0:0:18.68,356
'0:0:18.7,358
'0:0:18.72,360
'0:0:18.74,362
'0:0:18.76,362
'0:0:18.78,363
'0:0:18.8,369
'0:0:18.82,392
'0:0:18.84,426
'0:0:18.86,454
'0:0:18.88,465
'0:0:18.9,460
'0:0:18.92,445
'0:0:18.94,426
'0:0:18.96,408
'0:0:18.98,392
'0:0:19.0,383
'0:0:19.02,377
'0:0:19.04,372
'0:0:19.06,367
'0:0:19.08,360
'0:0:19.1,356
'0:0:19.12,360
'0:0:19.14,365
'0:0:19.16,369
'0:0:19.18,371
'0:0:19.2,371
'0:0:19.22,370
'0:0:19.24,366
'0:0:19.26,362
'0:0:19.28,359
'0:0:19.3,357
'0:0:19.32,358
'0:0:19.34,358
'0:0:19.36,358
'0:0:19.38,357
'0:0:19.4,358
'0:0:19.42,360
'0:0:19.44,361
'0:0:19.46,361
'0:0:19.48,360
'0:0:19.5,360
'0:0:19.52,367
'0:0:19.54,389
'0:0:19.56,420
'0:0:19.58,445
'0:0:19.6,456
'0:0:19.62,454
'0:0:19.64,441
'0:0:19.66,422
'0:0:19.68,404
'0:0:19.7,391
'0:0:19.72,381
'0:0:19.74,375
'0:0:19.76,368
'0:0:19.78,363
'0:0:19.8,360
'0:0:19.82,360
'0:0:19.84,362
'0:0:19.86,366
'0:0:19.88,369
'0:0:19.9,368
'0:0:19.92,366
'0:0:19.94,363
'0:0:19.96,360
'0:0:19.98,357
'0:0:20.0,355
'0:0:20.02,353
'0:0:20.04,352
'0:0:20.06,353
'0:0:20.08,351
'0:0:20.1,350
'0:0:20.12,353
'0:0:20.14,354
'0:0:20.16,355
'0:0:20.18,356
'0:0:20.2,357
'0:0:20.22,365
'0:0:20.24,393
'0:0:20.26,429
'0:0:20.28,453
'0:0:20.3,460
'0:0:20.32,454
'0:0:20.34,442
'0:0:20.36,426
'0:0:20.38,410
'0:0:20.4,398
'0:0:20.42,391
'0:0:20.44,384
'0:0:20.46,377
'0:0:20.48,368
'0:0:20.5,361
'0:0:20.52,357
'0:0:20.54,358
'0:0:20.56,360
'0:0:20.58,363
'0:0:20.6,364
'0:0:20.62,365
'0:0:20.64,365
'0:0:20.66,362
'0:0:20.68,360
'0:0:20.7,358
'0:0:20.72,355
'0:0:20.74,353
'0:0:20.76,353
'0:0:20.78,353
'0:0:20.8,353
'0:0:20.82,353
'0:0:20.84,354
'0:0:20.86,355
'0:0:20.88,355
'0:0:20.9,356
'0:0:20.92,357
'0:0:20.94,357
'0:0:20.96,358
'0:0:20.98,366
'0:0:21.0,392
'0:0:21.02,427
'0:0:21.04,453
'0:0:21.06,462
'0:0:21.08,453
'0:0:21.1,437
'0:0:21.12,422
'0:0:21.14,407
'0:0:21.16,396
'0:0:21.18,388
'0:0:21.2,382
'0:0:21.22,375
'0:0:21.24,367
'0:0:21.26,362
'0:0:21.28,358
'0:0:21.3,358
'0:0:21.32,360
'0:0:21.34,362
'0:0:21.36,365
'0:0:21.38,366
'0:0:21.4,366
'0:0:21.42,365
'0:0:21.44,363
'0:0:21.46,360
'0:0:21.48,356
'0:0:21.5,353
'0:0:21.52,352
'0:0:21.54,352
'0:0:21.56,353
'0:0:21.58,353
'0:0:21.6,354
'0:0:21.62,356
'0:0:21.64,357
'0:0:21.66,357
'0:0:21.68,356
'0:0:21.7,356
'0:0:21.72,357
'0:0:21.74,366
'0:0:21.76,393
'0:0:21.78,427
'0:0:21.8,451
'0:0:21.82,459
'0:0:21.84,452
'0:0:21.86,436
'0:0:21.88,416
'0:0:21.9,399
'0:0:21.92,386
'0:0:21.94,377
'0:0:21.96,371
'0:0:21.98,365
'0:0:22.0,360
'0:0:22.02,358
'0:0:22.04,359
'0:0:22.06,362
'0:0:22.08,363
'0:0:22.1,365
'0:0:22.12,368
'0:0:22.14,368
'0:0:22.16,365
'0:0:22.18,361
'0:0:22.2,358
'0:0:22.22,357
'0:0:22.24,356
'0:0:22.26,356
'0:0:22.28,355
'0:0:22.3,355
'0:0:22.32,356
'0:0:22.34,356
'0:0:22.36,357
'0:0:22.38,358
'0:0:22.4,359
'0:0:22.42,359
'0:0:22.44,362
'0:0:22.46,379
'0:0:22.48,411
'0:0:22.5,441
'0:0:22.52,456
'0:0:22.54,456
'0:0:22.56,444
'0:0:22.58,427
'0:0:22.6,410
'0:0:22.62,397
'0:0:22.64,387
'0:0:22.66,380
'0:0:22.68,373
'0:0:22.7,366
'0:0:22.72,361
'0:0:22.74,359
'0:0:22.76,359
'0:0:22.78,361
'0:0:22.8,364
'0:0:22.82,366
'0:0:22.84,367
'0:0:22.86,365
'0:0:22.88,362
'0:0:22.9,359
'0:0:22.92,355
'0:0:22.94,353
'0:0:22.96,352
'0:0:22.98,351
'0:0:23.0,351
'0:0:23.02,352
'0:0:23.04,352
'0:0:23.06,352
'0:0:23.08,351
'0:0:23.1,352
'0:0:23.12,355
'0:0:23.14,356
'0:0:23.16,356
'0:0:23.18,357
'0:0:23.2,364
'0:0:23.22,389
'0:0:23.24,428
'0:0:23.26,456
'0:0:23.28,467
'0:0:23.3,462
'0:0:23.32,448
'0:0:23.34,428
'0:0:23.36,410
'0:0:23.38,397
'0:0:23.4,386
'0:0:23.42,378
'0:0:23.44,369
'0:0:23.46,361
'0:0:23.48,354
'0:0:23.5,350
'0:0:23.52,351
'0:0:23.54,353
'0:0:23.56,355
'0:0:23.58,357
'0:0:23.6,357
'0:0:23.62,357
'0:0:23.64,355
'0:0:23.66,354
'0:0:23.68,353
'0:0:23.7,352
'0:0:23.72,351
'0:0:23.74,350
'0:0:23.76,351
'0:0:23.78,352
'0:0:23.8,354
'0:0:23.82,356
'0:0:23.84,356
'0:0:23.86,355
'0:0:23.88,353
'0:0:23.9,353
'0:0:23.92,355
'0:0:23.94,358
'0:0:23.96,373
'0:0:23.98,407
'0:0:24.0,442
'0:0:24.02,462
'0:0:24.04,464
'0:0:24.06,454
'0:0:24.08,434
'0:0:24.1,411
'0:0:24.12,396
'0:0:24.14,387
'0:0:24.16,381
'0:0:24.18,374
'0:0:24.2,366
'0:0:24.22,361
'0:0:24.24,358
'0:0:24.26,359
'0:0:24.28,361
'0:0:24.3,364
'0:0:24.32,366
'0:0:24.34,366
'0:0:24.36,365
'0:0:24.38,363
'0:0:24.4,360
'0:0:24.42,358
'0:0:24.44,357
'0:0:24.46,356
'0:0:24.48,355
'0:0:24.5,354
'0:0:24.52,355
'0:0:24.54,355
'0:0:24.56,357
'0:0:24.58,356
'0:0:24.6,357
'0:0:24.62,359
'0:0:24.64,359
'0:0:24.66,360
'0:0:24.68,362
'0:0:24.7,372
'0:0:24.72,400
'0:0:24.74,435
'0:0:24.76,459
'0:0:24.78,466
'0:0:24.8,458
'0:0:24.82,443
'0:0:24.84,424
'0:0:24.86,408
'0:0:24.88,395
'0:0:24.9,386
'0:0:24.92,379
'0:0:24.94,372
'0:0:24.96,365
'0:0:24.98,360
'0:0:25.0,359
